"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 3m","Spotify Followers Total","Spotify Streams 3m","Spotify Streams Total","Spotify Monthly Listeners 3m","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 3m","YouTube Subscribers Total","YouTube Views 3m","YouTube Views Total","YouTube Likes 3m","YouTube Likes Total","Social Rank","TikTok Followers 3m","TikTok Followers Total","TikTok Likes 3m","TikTok Views 3m","Instagram Followers 3m","Instagram Followers Total","Instagram Likes 3m","Facebook Followers 3m","Facebook Followers Total","Deezer Fans 3m","Deezer Fans Total","SoundCloud Followers 3m","SoundCloud Followers Total","SoundCloud Plays 3m","Shazam Shazams 3m","Radio Airplay Rank","Radio Airplay Spins 3m","Radio Airplay Countries with Spins 3m","Radio Airplay Stations with Spins 3m","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 3m","Beatport Track Performance Points Total"
"1","Queen","United Kingdom","Rock","Universal Music Group","73","35","970462","56888384","773089217","27830235360","-13601242","51990770","293061182","275","100000","18900000","165039842","11611848184","1016822","89906232","866","38822","3980219","260843","3184711","16761","6429010","808062","-74444","26128655","105471","12660620","6188","270670","1356275","188944","9","1075129","149","10815","N/A","N/A","N/A","N/A","N/A","N/A"
"2","Guns N' Roses","United States","Rock","Universal Music Group","87","76","958286","36961128","518282837","13050581835","1652461","36270098","153852283","156","200000","13300000","167991205","9241676266","668330","41860832","349","38104","1843543","25238","1354678","114638","8927306","1484551","-98210","28896060","69911","8490587","5127","159529","858641","246587","60","518737","126","7709","N/A","N/A","N/A","N/A","N/A","N/A"
"3","AC/DC","Australia","Rock","N/A","92","69","770421","33693886","623117478","16387858131","1784445","37397693","189257026","163","100000","11600000","180182207","9201472389","830627","49972274","642","113090","1625542","601583","3877818","212567","6316705","2335893","-24458","28348300","80902","9818816","7585","187017","919702","271046","40","565527","118","6476","N/A","N/A","N/A","N/A","N/A","N/A"
"4","The Beatles","United Kingdom","Rock","Universal Music Group","103","125","548827","31693816","903373838","27623110105","1959267","35675326","167504797","337","120000","9450000","104542242","4250484512","788991","34091013","N/A","203327","2307607","784392","7632478","205559","5667875","759105","-15445","36985792","80025","8011709","2928","344953","17273","327808","8","1096734","138","8422","N/A","N/A","N/A","N/A","N/A","N/A"
"5","Elton John","United Kingdom","Pop","Universal Music Group, Warner Music Group, Big Indie Labels, Sony Music Entertainment","151","64","414858","16290718","580044762","18861369459","-21995164","49433012","452963676","217","60000","5200000","108221352","4779415877","454914","29630286","212","-1298","3382300","-168435","4126294","42182","5853144","508059","19029","8085857","41099","2935722","1684","60845","781494","377480","12","980148","208","11495","485","203","6","2554","132.747949225622","21705.37389698313"
"6","Fleetwood Mac","United States","Rock","Warner Music Group","205","73","535360","14948920","944936667","16190382745","2475257","52086586","141898868","1423","60000","2180000","64396889","1765995930","356703","10891997","8456","N/A","N/A","N/A","N/A","-20","200098","43950","-13370","5035537","36955","1617055","3694","75709","1789175","346409","41","581764","171","8146","123327","35","0","0","0.4847232062233171","9.694464124466343"
"7","Aerosmith","United States","Rock","Universal Music Group, Sony Music Entertainment, Big Indie Labels","266","225","365376","16706345","271226722","7574071190","147248","24980905","167062423","451","30000","4320000","94849886","4513182824","436191","23297391","305","45243","365878","268464","2205657","76035","3482478","574219","-28906","16267708","36378","5279891","1125","997891","365837","225505","38","610091","134","8371","158186","4","0","0","0.052804092321101906","1.056081846422038"
"8","The Rolling Stones","United Kingdom","Blues","Universal Music Group","334","192","298664","16256103","359361650","12291087959","441870","27447453","193874371","1021","30000","3600000","74855393","3631410246","383943","23552784","1472","15319","711651","12924","1331168","41818","4228104","392663","-10059","18921711","62066","7012953","1854","61699","673820","156741","22","746976","130","8530","N/A","N/A","N/A","N/A","N/A","N/A"
"9","Dire Straits","United Kingdom","Rock","Universal Music Group","344","309","269276","9351268","436857909","7482184104","4498","26015432","96317316","594","60000","2730000","96294806","2609272538","467299","13752558","N/A","1545","305832","24442","2875565","17013","299324","15799","10892","3415630","43818","2225253","N/A","N/A","N/A","137147","78","446629","133","8419","N/A","N/A","N/A","N/A","N/A","N/A"
"10","Foo Fighters","United States","Rock","Sony Music Entertainment, Big Indie Labels","354","266","292855","13477410","292181020","10230204766","2468340","21955804","168977062","825","30000","4170000","47254010","3173842408","270414","19762477","1266","16534","448977","69276","795901","80002","5797484","1089747","-35996","11940257","38421","4534654","7824","1798592","2156433","118050","136","324584","107","4594","N/A","N/A","N/A","N/A","N/A","N/A"
