"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 1m","Spotify Followers Total","Spotify Streams 1m","Spotify Streams Total","Spotify Monthly Listeners 1m","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 1m","YouTube Subscribers Total","YouTube Views 1m","YouTube Views Total","YouTube Likes 1m","YouTube Likes Total","Social Rank","TikTok Followers 1m","TikTok Followers Total","TikTok Likes 1m","TikTok Views 1m","Instagram Followers 1m","Instagram Followers Total","Instagram Likes 1m","Facebook Followers 1m","Facebook Followers Total","Deezer Fans 1m","Deezer Fans Total","SoundCloud Followers 1m","SoundCloud Followers Total","SoundCloud Plays 1m","Shazam Shazams 1m","Radio Airplay Rank","Radio Airplay Spins 1m","Radio Airplay Countries with Spins 1m","Radio Airplay Stations with Spins 1m","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 1m","Beatport Track Performance Points Total"
"342","Lake Street Dive","United States","R&B","N/A","6969","4513","6723","757058","14772948","1061625150","-187275","3124986","15405787","24455","1000","213000","493949","59686857","8047","767272","8600","2134","281709","33746","89200","18348","539638","32664","11265","414580","239","12576","25","4995","3457","16697","11393","1899","35","246","N/A","N/A","N/A","N/A","N/A","N/A"
"343","Siakol","Philippines","Rock","Other Indie / Unsigned","6976","11255","5980","703177","7329018","329008977","-6691","1207977","1893156","5359","2000","582000","3626257","430727045","6031","1004116","45553","N/A","N/A","N/A","N/A","273","9638","61","-1299","541931","12","24227","7","524","3271","481","10385","2292","11","46","N/A","N/A","N/A","N/A","N/A","N/A"
"344","Silverchair","Australia","Rock","Warner Music Group","6985","4935","8760","1399446","8165237","782417947","97612","2120606","26277729","12148","2000","254000","1150331","146966162","9178","1135408","N/A","N/A","N/A","N/A","N/A","79","1176","17","-580","558608","1397","350420","78","8830","31866","10326","3118","8159","50","876","N/A","N/A","N/A","N/A","N/A","N/A"
"345","Sugarcane","Philippines","Rock","Warner Music Group","6995","4727","26883","827220","15529258","328104660","129370","4209718","12210798","15714","3000","217000","3434199","86752217","9450","535434","15105","145","255059","34637","185494","10951","58247","3106","2587","139044","N/A","N/A","N/A","N/A","N/A","552","68187","104","5","11","N/A","N/A","N/A","N/A","N/A","N/A"
"346","rainbolt","United States","Rock","N/A","7009","29097","980","2806","4134975","24226221","-6229","473694","3353698","8493","0","1040000","683045","94600158","18463","3415153","5636","-5799","3185379","18825","283557","-55453","2330669","31443","-870","117814","N/A","N/A","0","1","118","0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"347","AYLA's","Thailand","Rock","Warner Music Group","7021","14203","4713","318896","4820598","179416091","-61585","862183","663584","4017","4000","388000","13704952","477668909","17801","1867857","14229","419","145369","36875","245962","18088","126596","5612","103","55539","5","50","N/A","N/A","N/A","1751","343088","1","1","1","N/A","N/A","N/A","N/A","N/A","N/A"
"348","La Mosca","Argentina","Rock","Universal Music Group, Sony Music Entertainment","7049","2789","9571","782724","16886153","948299217","848376","6677668","26979658","9461","1000","437000","1430073","362683425","10156","2053734","53647","N/A","N/A","N/A","N/A","2847","130144","6094","80","82077","49","1540","N/A","N/A","N/A","13509","14637","1202","24","215","107874","8","0","0","1.0367425403310466","2.6578234741413826"
"349","NEEDTOBREATHE","United States","Rock","Warner Music Group","7077","5337","5618","897595","16906903","1786240919","145547","2792022","22743726","14336","1000","432000","1882800","285285229","13710","2146256","14833","462","91408","7175","235269","2973","502275","17586","106","662474","142","45855","31","17396","13146","7582","2463","10949","67","592","N/A","N/A","N/A","N/A","N/A","N/A"
"350","Dirty Heads","United States","Rock","Big Indie Labels, BMG","7089","4469","6981","905475","14477530","1921773956","308619","2630387","16338882","9741","2000","305000","1979709","480478591","12623","4004415","18824","740","124474","6645","35768","5050","424804","26292","5702","653401","195","28135","135","56725","78343","11535","6934","3472","51","362","N/A","N/A","N/A","N/A","N/A","N/A"
"351","Hale","Philippines","Rock","Universal Music Group","7104","2983","23145","1485070","13041927","1054188766","-138445","3771780","9090886","9306","0","1960","4285577","195094202","4881","445977","59091","-3","448","0","9","4086","24641","5762","2102","247555","17","19724","N/A","N/A","N/A","824","16734","995","10","48","N/A","N/A","N/A","N/A","N/A","N/A"
"352","Toploader","United Kingdom","Rock","Sony Music Entertainment","7115","2300","3121","137282","25202502","2426352039","1140592","6521734","59521646","9829","0","151000","1698348","233885049","5939","1418674","149521","N/A","N/A","N/A","N/A","78","6084","126","28","20167","145","6401","N/A","N/A","N/A","25826","2511","10795","82","1993","N/A","N/A","N/A","N/A","N/A","N/A"
"353","STOMACH BOOK","United States","Rock","N/A","7121","14521","16392","292376","8365573","119965362","24642","769571","199311","8628","11000","263000","1045030","12006580","17821","286188","562389","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","519","6725","751","14545","225056","509","262438","1","1","1","N/A","N/A","N/A","N/A","N/A","N/A"
"354","L'Arc-en-Ciel","Japan","Rock","Sony Music Entertainment","7165","11467","8042","1042458","7385389","514762481","2765","813215","2704966","7104","3000","665000","4873779","322098511","22856","1994686","19984","N/A","N/A","N/A","N/A","16975","299655","18755","-632","687310","172","43275","N/A","N/A","N/A","4429","11863","1621","20","65","N/A","N/A","N/A","N/A","N/A","N/A"
"355","Okean Elzy","Ukraine","Rock","Warner Music Group, Big Indie Labels","7200","10771","15704","1248685","4575029","359272539","2472","874288","1835663","7571","1000","859000","3045367","599128067","10423","4437743","23667","N/A","N/A","N/A","N/A","4","3030","11","-653","862667","601","141594","187","37975","331320","15061","5090","1046","19","31","N/A","N/A","N/A","N/A","N/A","N/A"
"356","MilleniumKid","Germany","Pop","Warner Music Group","7207","4504","3184","104213","22006720","481767004","499719","4525075","10884654","18675","1700","52500","2308840","37692035","15437","364661","104072","0","46600","0","0","3206","33092","2324","N/A","N/A","163","3165","N/A","N/A","N/A","14364","9380","2918","23","210","45365","2","1","95","7.012197966353888","13.932140923716005"
"357","Alien Ant Farm","United States","Rock","Big Indie Labels","7215","3428","12532","1103163","8318659","861619088","-35571","3660649","36212750","9631","N/A","N/A","N/A","N/A","N/A","N/A","38126","N/A","N/A","N/A","N/A","389","188595","7375","-175","332341","346","54019","27","3761","20854","16447","3286","9002","63","1047","N/A","N/A","N/A","N/A","N/A","N/A"
"358","David Gray","United Kingdom","Rock","Universal Music Group, Big Indie Labels, Warner Music Group","7216","3962","4125","686360","11943541","1148999473","-43004","3342356","15644949","17781","0","196000","1229898","182674574","5249","825219","24821","462","58791","3470","602223","11364","123716","3884","98","411619","229","52173","57","8525","77605","11364","3969","6730","83","1178","N/A","N/A","N/A","N/A","N/A","N/A"
"359","Barao Vermelho","Brazil","Rock","Sony Music Entertainment","7220","5658","10983","1634665","8062249","580864110","110992","2198968","12455947","27486","300","96800","625250","51744288","4307","499106","41347","N/A","N/A","N/A","N/A","11655","208839","6644","32","169173","2176","727704","1","1843","363","2849","1748","17627","18","813","N/A","N/A","N/A","N/A","N/A","N/A"
"360","Ivri","United States","Electronic","Big Indie Labels","7234","7360","10305","195178","11455232","433018277","149452","2748825","19485983","21797","1900","49300","602523","7258015","9366","215990","4660","382","197764","22898","1708719","22567","61015","10237","N/A","N/A","156","2489","383","15462","327484","1231","41387","1007","8","36","113753","3","0","0","0.804943425012398","5.039056686724452"
"361","POTATO","Thailand","Rock","Big Indie Labels","7249","12897","11573","1130616","10050563","344970772","-89264","909365","542849","5366","N/A","N/A","N/A","N/A","N/A","N/A","7436","4759","208276","187668","222872","26237","272047","65592","12325","3673494","11","104772","N/A","N/A","N/A","1216","73280","123","3","17","N/A","N/A","N/A","N/A","N/A","N/A"
"362","PJ Harvey","United Kingdom","Rock","Universal Music Group, Big Indie Labels","7287","7421","8214","1238396","7446038","777601132","101657","1580025","16343694","14643","2000","228000","733544","164393202","9753","1349993","14578","337","35358","5202","14253","65958","620314","3679","-1272","1039951","1627","356860","87","244356","15359","43071","4127","6285","55","695","77183","19","0","0","3.5533105223192107","8.104578801493973"
"363","Herbert Grönemeyer","Germany","Rock","Universal Music Group, Big Indie Labels, BMG","7313","6145","5673","992353","9084029","825718876","44583","2298160","7599422","13079","-2000","170000","1060297","235385385","5343","1082546","8179","507","182325","-2464","33272","9229","296830","2791","-322","384417","795","166196","11","2216","6607","8877","1414","20619","32","943","149616","3","0","0","0.1212517995645678","1.1971374557381338"
"364","Amy Lee","United States","Rock","Warner Music Group, BMG, Universal Music Group, Sony Music Entertainment, Big Indie Labels","7331","11260","4848","566060","9777419","575593393","-57094","1045878","18922314","7074","2000","507000","3403616","612731484","17153","4857275","3630","4455","240793","1896","86624","5124","1920970","7738","-8950","3795862","415","262614","16","2493","322","15683","27526","542","30","100","88864","25","3","59","2.3032673640261447","16.0588425535005"
"365","Corey Taylor","United States","Metal","BMG, Big Indie Labels, Warner Music Group","7337","11780","5244","718120","6909220","561997514","-7501","782133","14168744","9891","1000","904000","1736225","285249317","10691","3183284","5051","2171","872530","5567","126749","9965","3342924","11972","-2147","3454737","364","225191","30","4159","4798","4520","12717","1491","40","230","N/A","N/A","N/A","N/A","N/A","N/A"
"366","HONESTAV","United States","Rock","Big Indie Labels","7344","12743","7362","261881","9749800","232433825","33722","1237828","1131307","11053","8000","223000","3586251","60324486","38015","1055606","4650","2485","1821480","116518","305260","23064","323244","49210","15406","321567","79","1250","0","9285","N/A","2456","69030","227","8","13","N/A","N/A","N/A","N/A","N/A","N/A"
