"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 1w","Spotify Followers Total","Spotify Streams 1w","Spotify Streams Total","Spotify Monthly Listeners 1w","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 1w","YouTube Subscribers Total","YouTube Views 1w","YouTube Views Total","YouTube Likes 1w","YouTube Likes Total","Social Rank","TikTok Followers 1w","TikTok Followers Total","TikTok Likes 1w","TikTok Views 1w","Instagram Followers 1w","Instagram Followers Total","Instagram Likes 1w","Facebook Followers 1w","Facebook Followers Total","Deezer Fans 1w","Deezer Fans Total","SoundCloud Followers 1w","SoundCloud Followers Total","SoundCloud Plays 1w","Shazam Shazams 1w","Radio Airplay Rank","Radio Airplay Spins 1w","Radio Airplay Countries with Spins 1w","Radio Airplay Stations with Spins 1w","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 1w","Beatport Track Performance Points Total"
"32","James Taylor","United States","Rock","Big Indie Labels, Warner Music Group, Sony Music Entertainment, Universal Music Group","2665","1941","4085","2950982","5695524","2482541452","97121","5058453","39433179","7134","1000","557000","668219","294480387","5480","2295749","3607","0","1074","0","0","519","521927","13070","1560","2238303","115","134272","N/A","N/A","N/A","74","697","7953","78","1891","N/A","N/A","N/A","N/A","N/A","N/A"
"33","The Mamas & the Papas","United States","Pop","Universal Music Group","2670","1213","4675","2166574","7093438","2143822524","207053","11808118","44226312","8035","0","294000","465068","618074735","3002","4048669","N/A","0","3990","0","0","18","30499","22","-103","479666","324","232339","15","4313","11135","6369","764","7742","79","1829","115455","10","0","0","0.7015197030892749","14.030394061785499"
"34","Yusuf / Cat Stevens","United Kingdom","Rock","Universal Music Group, BMG","2672","1179","3497","2256097","7513559","3283139342","153389","9072495","53316603","6195","0","625000","264452","432773949","1843","3358762","9456","30","84396","13","0","-13","286814","2233","-397","1664614","350","371172","25","9240","3519","2","43410","84","16","29","N/A","N/A","N/A","N/A","N/A","N/A"
"35","Vicentico","Argentina","Rock","Sony Music Entertainment, Big Indie Labels","2808","3520","1176","1754190","2659886","1539104381","-11540","3249860","21872374","1309","0","1340000","3073302","1777374627","4563","5473255","26706","N/A","N/A","N/A","N/A","-5","131826","8","0","922460","53","251267","N/A","N/A","N/A","42","3023","2165","28","429","N/A","N/A","N/A","N/A","N/A","N/A"
"36","Patricio Rey y sus Redonditos de Ricota","Argentina","Rock","N/A","2920","3144","8137","2477281","9284718","2103940062","27303","2984995","7531650","4026","2000","561000","4665117","340582866","11109","1212909","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","200634","97","105698","N/A","N/A","N/A","33","8003","580","14","101","N/A","N/A","N/A","N/A","N/A","N/A"
"37","Fito Páez","Argentina","Rock","Sony Music Entertainment, Universal Music Group, Warner Music Group, Big Indie Labels","3074","2928","2792","2145897","5135885","1906391363","48861","3889553","26397997","5088","0","634000","1071638","645891736","3697","2769786","3994","N/A","N/A","N/A","N/A","1235","1464721","8243","-168","1499682","117","332739","3","3197","141","25","2150","3210","29","492","N/A","N/A","N/A","N/A","N/A","N/A"
"38","Stone Sour","United States","Rock","Warner Music Group","3114","2143","2961","3164079","4820586","2049938300","62492","4930293","31415348","8598","0","871000","558117","624637470","3347","4406594","N/A","N/A","N/A","N/A","N/A","-171","693759","2110","0","2734781","389","638150","23","35285","10563","4","2526","2665","49","509","N/A","N/A","N/A","N/A","N/A","N/A"
"39","Mark Knopfler","United Kingdom","Rock","Universal Music Group, Warner Music Group, BMG","3127","4959","2158","1771820","3558029","1317037118","29553","2896950","9339861","3671","0","1150000","1925421","743621844","12440","5046831","5006","410","94422","4137","0","4477","663343","17403","1039","1505426","634","546377","N/A","N/A","N/A","159","1679","3782","53","756","N/A","N/A","N/A","N/A","N/A","N/A"
"40","Slash","United States","Rock","Big Indie Labels, BMG, Universal Music Group, Warner Music Group, Sony Music Entertainment","3128","5815","1042","3118415","1377556","871425650","-5073","1381289","19630329","9838","1000","942000","230791","303974948","1908","2640619","782","10270","1133488","202617","0","11844","4762808","36649","199","97209","245","1264543","6","22178","998","15","4299","1167","41","321","N/A","N/A","N/A","N/A","N/A","N/A"
"41","Heredero","Colombia","Rock","Big Indie Labels","3219","10695","485","306184","1223825","202453899","-26947","1282930","2080520","2450","0","1170000","2619353","607502799","9373","4263478","2766","0","2067360","0","0","N/A","N/A","N/A","-276","1668623","3","2413","N/A","N/A","N/A","0","3036","2101","17","216","N/A","N/A","N/A","N/A","N/A","N/A"
"42","Don McLean","United States","Rock","Universal Music Group, Big Indie Labels","3266","1661","3034","1234564","4977858","1475892120","205170","8375663","78075754","6252","1000","281000","936736","378339061","5805","2379168","33477","15","3270","22","0","46","31632","129","-148","404565","91","42322","11","2332","12004","17","1356","4736","77","1664","160513","3","0","0","0.03960306924082643","0.7920613848165285"
"43","Amy Macdonald","United Kingdom","Pop","BMG, Universal Music Group","3413","2649","976","561567","4575426","1193570524","2966","6390661","13859859","4621","1000","497000","1122624","553812279","5325","3347588","7174","106","378359","2332","0","-2","335176","1014","-86","489005","167","254858","6","8939","4493","64","824","6330","84","1771","N/A","N/A","N/A","N/A","N/A","N/A"
"44","Jim Croce","United States","Rock","Universal Music Group","3587","1990","3327","1739935","4997505","1772934439","12887","6248526","25305248","12301","0","288000","59598","127618186","300","1221976","N/A","N/A","N/A","N/A","N/A","294","138749","1030","0","141322","0","30467","N/A","N/A","N/A","38","1362","4611","61","1188","N/A","N/A","N/A","N/A","N/A","N/A"
"45","Novo Amor","United Kingdom","Pop","Big Indie Labels","3670","1234","2746","1449203","10110638","3260884646","-114430","8936623","55282126","9078","0","574000","569007","231138196","2952","2992699","24415","130","51054","567","0","67","290562","415","-48","85079","147","66064","40","46876","14832","248","22290","196","24","54","126856","2","0","0","0.4341869019885793","3.029245388822135"
"46","La Renga","Argentina","Rock","Big Indie Labels","3787","5549","2520","1923849","3813553","1107356109","59604","1573994","7868022","3096","1000","840000","2169799","827186313","5728","3076446","6683","N/A","N/A","N/A","N/A","6054","659050","213779","2381","751098","51","162794","2","5690","609","50","7518","693","15","86","N/A","N/A","N/A","N/A","N/A","N/A"
"47","Charly García","Argentina","Rock","Sony Music Entertainment, Big Indie Labels","3856","3783","3091","2218817","4152968","1607804548","40663","2707794","20663172","4065","1000","473000","1047302","438108059","5176","2945510","14850","N/A","N/A","N/A","N/A","-80","1144620","3673","0","620791","114","196974","5","3447","528","163","1567","4368","34","536","N/A","N/A","N/A","N/A","N/A","N/A"
"48","La Beriso","Argentina","Rock","Sony Music Entertainment","3877","7048","815","1894934","1436806","877855211","13181","1112982","4248801","1357","0","2110000","3524053","2156195026","6715","6492088","12775","-1","1566","0","0","461","642688","20429","13922","2022418","21","129687","N/A","N/A","N/A","7","9439","516","17","88","N/A","N/A","N/A","N/A","N/A","N/A"
"49","Liga Joe","Brazil","Rock","N/A","3914","61302","212","38134","530781","34584848","4696","160804","12741","1634","20000","1120000","954108","82632788","6223","1049568","20929","N/A","N/A","N/A","N/A","6151","808100","7598","581","56256","22","4214","0","15","30","27","73482","29","3","9","N/A","N/A","N/A","N/A","N/A","N/A"
"50","Gregory Alan Isakov","United States","Rock","Big Indie Labels, Universal Music Group","3998","1620","2735","1226374","8894141","2452800988","-63692","7940830","45984851","11136","0","275000","430643","158488172","2154","961173","12499","N/A","N/A","N/A","N/A","496","336110","451","69","162088","85","39133","23","15818","8600","218","20427","200","19","61","N/A","N/A","N/A","N/A","N/A","N/A"
"51","Jimmy Buffett","United States","Rock","Big Indie Labels, Sony Music Entertainment, Warner Music Group","4082","2783","2483","1368692","6931818","2346947862","59881","5064478","23861657","9000","0","177000","776118","407021155","3248","1689455","8973","19","105407","39","0","338","555940","7176","292","1765450","44","23473","4","3644","4930","1697","1144","4968","45","1179","N/A","N/A","N/A","N/A","N/A","N/A"
"52","Ciro y los Persas","Argentina","Rock","Warner Music Group, Big Indie Labels","4095","4750","3442","1457903","3287566","932838686","39288","2245712","8823346","5092","1000","524000","2006356","772313959","3397","2033694","4689","N/A","N/A","N/A","N/A","3023","914728","8292","-81","1023912","40","73247","0","1914","163","4","10290","475","14","95","N/A","N/A","N/A","N/A","N/A","N/A"
"53","Jamie Bower","United Kingdom","Rock","Other Indie / Unsigned","4197","26374","1251","213718","652933","27510114","121750","660165","3306865","11132","2000","282000","304900","15429208","10928","623226","5437","1814","1732384","13515","0","-2598","7304017","38235","N/A","N/A","53","2754","N/A","N/A","N/A","0","170154","7","2","3","N/A","N/A","N/A","N/A","N/A","N/A"
"54","Dropkick Murphys","United States","Punk","Big Indie Labels","4326","4008","1528","1392286","2419891","1491600719","-26666","3797704","14684608","7482","0","589000","509770","721773226","2515","3425629","5404","0","4917","0","0","321","544854","5324","-512","1928697","260","306812","12","150225","7843","339","2902","2054","35","344","N/A","N/A","N/A","N/A","N/A","N/A"
"55","Linda Ronstadt","United States","Rock","Universal Music Group, Big Indie Labels, Warner Music Group","4344","3837","2064","1116610","3070277","1097955130","33593","3631703","39076572","7938","1000","355000","925279","309689877","7520","2297170","N/A","389","82297","5176","0","1386","188666","6564","3204","921704","81","57804","N/A","N/A","N/A","101","646","8844","87","2148","166087","1","0","0","0.013201023080275476","0.2640204616055095"
"56","Jesse Welles","United Kingdom","Rock","Big Indie Labels","4449","15672","1361","426234","886444","85234827","-24971","605503","4980246","4736","4000","736000","966708","109270528","35945","2125608","6340","0","1466148","0","0","568","2242301","11223","N/A","N/A","70","5823","19","2232","5055","13","10056","287","6","62","N/A","N/A","N/A","N/A","N/A","N/A"
"57","John Fogerty","United States","Rock","Big Indie Labels","4779","6350","649","935939","1724915","513702420","-3573","2341871","17304871","6552","1000","769000","835804","355261021","8002","4541529","1989","577","626521","22865","0","400","494383","5532","441","1768552","88","50694","4","1621","1254","164","1867","3306","64","1083","N/A","N/A","N/A","N/A","N/A","N/A"
"58","Chrisye","Indonesia","Pop","Big Indie Labels","4804","3346","4809","2394898","4874877","796717375","-40362","4883495","5141279","7558","0","144000","1004654","352635494","1783","1304621","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","2708","3","12718","N/A","N/A","N/A","11","6033","675","5","89","N/A","N/A","N/A","N/A","N/A","N/A"
"59","The Corrs","Ireland","Rock","Warner Music Group","4854","3461","1346","1297138","3250137","1093482622","-69062","4586385","28255076","11986","1000","261000","610911","188488173","2467","846741","23025","N/A","N/A","N/A","N/A","25","277757","747","-118","862161","235","183324","N/A","N/A","N/A","50","752","7538","95","2320","N/A","N/A","N/A","N/A","N/A","N/A"
"60","Indio Solari","Argentina","Rock","Big Indie Labels, Sony Music Entertainment","4865","8753","2701","1183209","2517095","674019206","-7864","1180194","2184307","4141","1000","631000","2485054","636542308","5298","2506080","15947","-2","36775","24","0","1342","989356","8804","481","369545","0","30765","N/A","N/A","N/A","100","46145","49","3","16","N/A","N/A","N/A","N/A","N/A","N/A"
"61","Chris Cornell","United States","Rock","Universal Music Group","4906","4700","1987","2354266","1988185","1006197836","-10330","2295703","18705449","13060","1000","465000","157137","152901765","1356","1338391","N/A","N/A","N/A","N/A","N/A","1808","1193468","20187","-953","2408350","289","336911","N/A","N/A","N/A","49","4121","1404","55","493","N/A","N/A","N/A","N/A","N/A","N/A"
"62","Hootie and the Blowfish","United States","Rock","Universal Music Group","4961","3154","2238","1283314","4208871","890798622","117028","4695349","33439884","14219","0","127000","363256","241935655","1814","1238884","24616","0","1431","204","0","90","107783","370","2864","568156","8","4953","8","1459","4005","101","825","7019","75","1511","N/A","N/A","N/A","N/A","N/A","N/A"
"63","Ben Howard","United Kingdom","Rock","Universal Music Group","4968","2273","902","2019103","3388704","2843597985","-2982","3457237","48605540","9841","0","456000","384267","416792973","1611","2484387","19513","24","9696","34","0","-64","271246","91","-183","790457","170","523600","11","96343","4980","11","6201","918","47","312","N/A","N/A","N/A","N/A","N/A","N/A"
"64","Gerry Rafferty","United Kingdom","Rock","Warner Music Group","4972","2498","2647","511158","4864407","882126874","149746","7972034","46004010","15332","0","157000","147728","181437787","1092","1335882","N/A","N/A","N/A","N/A","N/A","44","9696","28","2","40857","66","23761","N/A","N/A","N/A","5128","1105","5623","82","2020","90599","4","0","0","2.096627553035705","3.112078814556022"
"65","Hollow Coves","Australia","Rock","Big Indie Labels","5100","2628","1402","840139","4587929","1409684489","-66450","5931667","23432341","8117","1000","629000","1187657","336858150","4384","3168551","19096","417","97140","3626","0","246","252728","1471","0","68461","91","34522","12","22002","7558","3","10732","477","28","110","44873","10","1","68","13.840332753190596","145.30927213768896"
"66","Barasuara","Indonesia","Rock","Other Indie / Unsigned","5134","4830","5833","456632","4452768","293119283","145404","5505113","6281731","7037","1000","129000","2350173","101671845","5524","556872","15517","N/A","N/A","N/A","N/A","370","246391","3827","-27","22928","0","8288","0","10552","N/A","45","15515","284","1","49","N/A","N/A","N/A","N/A","N/A","N/A"
"67","Joni Mitchell","United States","Rock","Warner Music Group, Big Indie Labels, Universal Music Group","5147","3666","2700","1694719","3307606","1320400160","58724","2973981","34662382","17586","2000","229000","1436862","127868764","15519","1098904","10510","N/A","N/A","N/A","N/A","2686","1074939","27047","7710","1007394","232","110836","N/A","N/A","N/A","20","1963","3116","64","954","158186","4","0","0","0.052804092321101906","1.056081846422038"
"68","La Vela Puerca","Uruguay","Rock","Big Indie Labels","5149","5859","1544","1162250","2639161","1065338124","19559","1793740","6459133","5735","0","476000","284522","694952527","463","2202656","15250","111","70781","1608","0","252","524191","5835","-151","613352","42","144475","2","9285","404","17","7702","683","15","96","N/A","N/A","N/A","N/A","N/A","N/A"
"69","Angus & Julia Stone","Australia","Rock","Big Indie Labels, Sony Music Entertainment","5214","2132","1262","1352268","4115783","2559356341","3799","5082243","50847834","8389","0","291000","413736","422014538","2006","2897385","17028","-7","66120","160","0","N/A","210283","N/A","-180","876181","277","437618","4","73965","2045","5035","5571","1001","37","251","114818","32","1","12","0.733900387887618","37.91009618633201"
"70","Reza Darmawangsa","Indonesia","Pop","Universal Music Group","5231","158189","18","39923","64916","17805454","-396","10900","25730","4050","0","4270000","662949","546933182","2426","14118575","393","-700","1323000","14731","0","-552","965288","23657","-5","6510","0","3","-1","6649","92","0","431469","0","0","0","N/A","N/A","N/A","N/A","N/A","N/A"
"71","Las Pastillas del Abuelo","Argentina","Rock","Sony Music Entertainment","5233","6171","2393","1555213","3515896","1130495612","3518","1529496","4438834","5706","N/A","N/A","N/A","N/A","N/A","N/A","12750","586","132224","5584","0","8039","620864","17815","0","1757640","30","187262","N/A","N/A","N/A","88","13950","370","10","65","N/A","N/A","N/A","N/A","N/A","N/A"
"72","Neşet Ertaş","Turkey","Middle Eastern","Big Indie Labels","5281","6706","1636","3279337","1076539","434616821","14725","1135972","2954628","6571","0","620000","1316063","558345161","3550","2483834","N/A","85","145665","3420","0","-68","270409","2417","-156","1800897","80","332452","N/A","N/A","N/A","23","11857","460","4","35","N/A","N/A","N/A","N/A","N/A","N/A"
"73","The Allman Brothers Band","United States","Rock","Big Indie Labels","5282","2895","2618","1871826","2996445","1473466708","-5340","3414112","36354754","19735","1000","191000","130130","55750358","952","414270","N/A","N/A","N/A","N/A","N/A","150","36027","54","-220","1417809","135","130478","12","5710","5438","22","1246","5062","58","1213","N/A","N/A","N/A","N/A","N/A","N/A"
"74","Gordon Lightfoot","Canada","Rock","Big Indie Labels","5499","3761","1942","1086935","3462106","870101223","50646","3832556","24064953","10842","1000","259000","577666","238262601","2902","1486114","43454","N/A","N/A","N/A","N/A","6","3732","0","0","449695","55","26153","N/A","N/A","N/A","55","1528","4231","60","1086","N/A","N/A","N/A","N/A","N/A","N/A"
