"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers Total","Spotify Streams Total","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers Total","YouTube Views Total","YouTube Likes Total","Social Rank","TikTok Followers Total","Instagram Followers Total","Facebook Followers Total","Deezer Fans Total","SoundCloud Followers Total","Radio Airplay Rank","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points Total"
"34","Nickelback","Canada","Rock","BMG, Big Indie Labels","386","288","8240396","9608521244","26749443","97084572","942","4060000","5111872344","27860724","1670","1562821","1759232","16038564","3152506","145059","190","N/A","N/A","N/A","N/A","N/A"
"35","The Killers","United States","Rock","Universal Music Group, Big Indie Labels","404","169","8386558","10285228107","33914413","176723658","1171","2630000","2575139009","13384878","2848","216890","1571889","8133387","2210743","104856","273","111936","7","0","0","11.013275942980442"
"36","Scorpions","Germany","Rock","Universal Music Group, BMG","405","512","9102222","4082034328","18275292","110771809","461","5530000","5052526440","23208616","1324","556708","2293558","7549046","3627590","41550","112","N/A","N/A","N/A","N/A","N/A"
"37","Måneskin","Italy","Rock","Sony Music Entertainment","408","280","10935836","9556006128","22836341","100546358","513","5680000","3103780738","36775636","3095","7877308","6584747","1492734","973908","72865","447","110418","3","0","0","8.30110676332987"
"38","David Bowie","United Kingdom","Rock","Warner Music Group, Universal Music Group, Big Indie Labels","410","286","12263805","10743462965","20180407","193394013","2102","2190000","1251182214","11767987","N/A","754664","3044644","5814433","2384886","93139","36","6627","22","5","75","583.9762275293082"
"39","Led Zeppelin","United Kingdom","Rock","Warner Music Group","428","271","16566768","9604448263","20447116","114799105","1498","4170000","1670365611","13661077","N/A","520318","1817046","12862505","5464409","110661","96","N/A","N/A","N/A","N/A","N/A"
"40","Bruce Springsteen","United States","Rock","Sony Music Entertainment, Universal Music Group, Warner Music Group, Big Indie Labels","435","358","7690247","8497662670","21700129","170661891","687","2540000","2593241902","12195758","1315","53623","2311941","6126372","1777379","156149","45","114139","2","0","0","2.7655766950599676"
"41","Billy Joel","United States","Rock","Sony Music Entertainment, Big Indie Labels","442","186","7913015","8838517986","31166592","206702746","1001","2240000","2079619543","14007168","4096","330724","1213886","3937802","838742","89741","52","133111","22","0","0","5.8084501553212124"
"42","The Cure","United Kingdom","Rock","Universal Music Group, Warner Music Group","453","374","7152990","6866409871","25057393","141985367","1427","1800000","1402477533","9879287","1424","483265","1657720","6611842","2472358","66910","130","139786","7","1","3","5.011297905837386"
"43","YUNGBLUD","United Kingdom","Rock","Universal Music Group, BMG","457","1072","3541581","4060603168","9992444","62674418","587","3800000","1654878122","38006463","135","8530200","7679049","2584724","418897","139207","1767","104010","10","1","1","23.34751156344809"
"44","Eagles","United States","Rock","Warner Music Group, Big Indie Labels","459","251","12640910","7741689385","25154871","157269892","1040","2380000","1459520868","6513804","8732","3110","206212","6106843","1357216","35872","64","N/A","N/A","N/A","N/A","N/A"
"45","KISS","United States","Rock","Universal Music Group","477","475","11636359","4341004141","16753208","100325241","777","3390000","1894203980","14499658","573","1290008","2749247","11778284","2867111","61840","186","3314","45","2","154","831.9967240203245"
"46","Three Days Grace","Canada","Rock","Sony Music Entertainment","497","452","7802888","7588625759","17600569","47039352","763","3960000","3215892889","24371271","2264","878145","1388256","6978953","1446695","107764","1056","N/A","N/A","N/A","N/A","N/A"
"47","Soda Stereo","Argentina","Rock","Sony Music Entertainment","499","652","10445879","6815043218","13635224","31257582","477","2950000","3486503487","14221348","3154","383435","995446","5413590","1762053","14183","375","N/A","N/A","N/A","N/A","N/A"
"48","Pearl Jam","United States","Rock","Universal Music Group, Sony Music Entertainment","501","427","10336842","7468825328","17311131","116650531","1281","2500000","1799544772","10732900","1394","381449","3791572","10077927","3498501","60521","170","N/A","N/A","N/A","N/A","N/A"
"49","Mitski","Japan","Rock","Big Indie Labels, Sony Music Entertainment","506","272","11603490","10524461208","21309586","129607423","1295","2840000","817709194","15533783","1716","2244087","2529345","337428","490415","233884","4441","119336","2","0","0","1.8719536157037746"
"50","Rod Stewart","United Kingdom","Rock","Warner Music Group, Universal Music Group, Big Indie Labels, Sony Music Entertainment","516","782","5766271","5249054516","13545649","102262201","356","4750000","4104246052","19958608","2960","795545","1723854","4984600","1435060","17269","48","80399","37","0","0","15.848561380889418"
"51","Journey","United States","Rock","Big Indie Labels, Sony Music Entertainment, BMG","518","343","6866427","5996988645","21346816","156409578","468","2540000","2312266890","12428338","8612","74861","290164","4952648","648731","23443","118","N/A","N/A","N/A","N/A","N/A"
"52","My Chemical Romance","United States","Rock","Warner Music Group, BMG","521","327","10863285","9711085476","19065407","81350670","1218","5310000","2689498461","24130815","1516","N/A","2550742","N/A","1808689","526820","1788","166087","1","1","31","119.33396788692556"
"53","Panic! At The Disco","United States","Rock","Warner Music Group","534","264","12976034","14039399763","23936187","157188008","1163","5200000","4752852156","47717294","1944","1490094","4208513","6737868","1681759","433708","611","118532","44","0","0","12.152291181513307"
"54","Muse","United Kingdom","Rock","Warner Music Group, Sony Music Entertainment, Universal Music Group","544","420","8748212","8823549520","20580482","116903227","1605","4110000","3061712228","20366820","2078","541474","2617628","14391982","4987532","671380","390","N/A","N/A","N/A","N/A","N/A"
"55","Zoé","Mexico","Rock","Sony Music Entertainment, Universal Music Group","548","690","8326311","4666743689","10589087","30611964","469","3570000","4045455462","15009931","2133","327227","1131112","4185335","1118772","N/A","4327","N/A","N/A","N/A","N/A","N/A"
"56","Tears For Fears","United Kingdom","Rock","Universal Music Group, Warner Music Group","549","382","4420262","4564196696","22799591","141269279","872","2600000","1716096385","13011644","8045","843170","640018","2148401","1154985","478027","108","881","35","4","604","6449.068611003"
"57","Toto","United States","Rock","Big Indie Labels","554","292","4032980","5544464318","27757398","195594872","567","1460000","2271387740","11531081","14241","N/A","282250","N/A","957659","13268","92","101460","22","0","0","12.803980755701515"
"58","Beabadoobee","United Kingdom","Rock","Universal Music Group","557","333","7223123","7105854209","25357600","139159294","1210","1970000","1454294849","23436525","1763","5649683","4516695","818810","185322","185092","5242","131264","3","1","59","6.856550292257313"
"59","Weezer","United States","Rock","Warner Music Group, Universal Music Group, Sony Music Entertainment, Big Indie Labels","558","483","5164236","5794095843","22381549","162183455","1508","1720000","1127801273","10640298","1297","1809582","1362018","3243220","711593","78446","489","102627","2","0","0","6.005516073381809"
"60","La Oreja de Van Gogh","Spain","Rock","Sony Music Entertainment, Warner Music Group","563","744","4829305","4491015574","13870444","51889602","310","3250000","5182347351","15623930","5023","88665","504846","6250558","810795","11770","707","N/A","N/A","N/A","N/A","N/A"
"61","Depeche Mode","United Kingdom","Rock","Sony Music Entertainment, Warner Music Group","572","593","7736035","5525253041","15729820","119076947","578","3170000","3538083906","18664217","2184","134646","1683938","6990701","3223393","130578","62","1659","492","23","1758","6620.516787389405"
"62","Goo Goo Dolls","United States","Rock","Warner Music Group","584","262","3928388","5016941015","37920137","183716169","1726","1470000","1609034142","10225529","2150","401565","653897","3955685","450183","32624","480","N/A","N/A","N/A","N/A","N/A"
"63","3 Doors Down","United States","Rock","Universal Music Group","594","592","5198916","4170913408","17471585","87999342","818","2440000","2669468817","13147721","2435","465388","577033","5883701","1253981","48717","425","91842","N/A","N/A","N/A","N/A"
"64","Kings of Leon","United States","Rock","Warner Music Group","604","352","5946479","8364814731","25677751","162064146","1490","1990000","2252252229","10196710","4672","155842","865961","9881374","2377573","658864","384","N/A","N/A","N/A","N/A","N/A"
"65","Disturbed","United States","Rock","Warner Music Group, Universal Music Group, Big Indie Labels","609","491","7921496","7168973633","17512143","67989295","1079","5070000","3676519528","27052590","2473","2113211","2635484","12112573","1482856","122196","429","N/A","N/A","N/A","N/A","N/A"
"66","Skillet","United States","Rock","Warner Music Group, Universal Music Group, Big Indie Labels","624","691","6208673","5813356049","11722570","26082206","985","4310000","3558076467","32209980","527","2421834","2412625","5442671","889172","111259","1886","N/A","N/A","N/A","N/A","N/A"
"67","Alice In Chains","United States","Rock","BMG, Big Indie Labels","635","699","6700931","4481101138","11971297","69064721","1062","1910000","1640878910","11098832","2916","162772","1534786","5197042","1270551","56681","580","N/A","N/A","N/A","N/A","N/A"
"68","Keane","United Kingdom","Rock","Universal Music Group","647","423","4107331","4888621791","23267892","91861049","744","2060000","2334492299","14041121","11231","132900","472079","2250093","2122313","24111","541","115105","38","2","224","1701.1262996954663"
"69","The Script","Ireland","Rock","BMG, Sony Music Entertainment","650","233","9039376","8337986140","31398098","112857981","1562","N/A","N/A","N/A","2568","688877","975523","5903128","2108002","58884","635","N/A","N/A","N/A","N/A","N/A"
"70","Camila","Mexico","Rock","Sony Music Entertainment","659","772","5422134","4113461821","11501701","52036678","527","4440000","4331059802","16582601","2784","600159","1207780","8646875","1618674","N/A","861","N/A","N/A","N/A","N/A","N/A"
"71","The 1975","United Kingdom","Rock","Warner Music Group","664","402","8305174","10021290619","18670312","99563104","1121","3600000","1801936791","18991835","5375","963826","3722433","2583789","599739","1050105","1794","56706","3","0","0","8.8988839748785"
"72","Sting","United Kingdom","Rock","Big Indie Labels, Universal Music Group, Sony Music Entertainment, BMG, Warner Music Group","692","768","4056275","4272171867","15356883","87863837","750","2430000","3052691551","15451792","2693","211829","1876011","6863989","1768707","40683","159","2686","95","8","470","3416.1316902412254"
"73","The Smiths","United Kingdom","Rock","N/A","726","316","8397873","7604538873","22495976","88455772","4537","1340000","644622582","6131439","N/A","N/A","1037341","230","1471575","104425","740","N/A","N/A","N/A","N/A","N/A"
"74","Mumford & Sons","United Kingdom","Rock","Universal Music Group","729","661","6786182","7535191783","16653833","63344398","1948","1530000","1402076765","7034141","1107","407702","1323576","4444016","1048626","29370","671","140043","2","0","0","0.709927516976788"
"75","Lynyrd Skynyrd","United States","Rock","Universal Music Group, Big Indie Labels, Warner Music Group","736","481","6165441","4952896301","18667689","102946828","1285","1650000","857508515","5883821","5691","253","398228","5159198","1026513","N/A","291","134757","20","0","0","5.329081129462091"
"76","For revenge","Indonesia","Rock","Sony Music Entertainment, Big Indie Labels","754","868","5404751","2017610483","10851533","9858446","2048","539000","363174752","2340974","579","1527024","959579","467424","1131","5543","14489","N/A","N/A","N/A","N/A","N/A"
"77","Charlie Brown Jr","Brazil","Rock","Sony Music Entertainment","777","787","9856676","4934638335","8940434","22255663","1461","2620000","1338125558","9047452","N/A","306872","1545079","3942570","3904164","N/A","1513","159694","1","0","0","0.6690965325271148"
"78","Lenny Kravitz","United States","Rock","BMG, Big Indie Labels, Universal Music Group, Warner Music Group","789","683","3767426","3518622060","19406045","116007345","1556","1710000","1831081967","10478070","1178","1153297","6340272","7085327","1855236","27872","142","2367","109","5","139","1756.4901768230577"
"79","R.E.M.","United States","Rock","Big Indie Labels, Universal Music Group","796","436","5619257","5283668127","21092884","137460309","1888","1850000","2644427675","12115011","N/A","10583","781530","4115921","2633709","23639","77","94623","4","0","0","3.189348071008765"
"80","The Smashing Pumpkins","United States","Rock","Big Indie Labels","814","644","6403737","4646158935","14167799","96569340","2284","1210000","939712772","7457068","1484","860654","1514841","4112424","1742689","1151961","465","N/A","N/A","N/A","N/A","N/A"
"81","The Strokes","United States","Rock","Sony Music Entertainment","818","515","6695375","7515208127","15737509","100594647","1646","1990000","1440920046","10184695","4737","46588","1620711","4111187","1708362","231914","1238","N/A","N/A","N/A","N/A","N/A"
"82","Bastille","United Kingdom","Rock","Universal Music Group, Sony Music Entertainment, Big Indie Labels","825","399","5723831","9515060017","20174872","120063685","1096","2510000","3924827607","36533508","3673","784645","1086345","2670904","2241873","5134918","484","3877","68","17","1130","3027.739045624716"
"83","Foreigner","United States","Rock","Warner Music Group, Big Indie Labels","832","571","4086022","4694175113","19323806","114517683","1697","640000","1582018694","9004184","5031","61659","151792","3010711","233999","N/A","83","17640","10","1","156","865.001674730449"
"84","Duran Duran","United Kingdom","Rock","BMG","839","780","3817447","2921839900","14788567","109884396","1159","1260000","1107903480","7445312","4753","230642","845285","3119297","1264299","23139","67","74867","26","1","2","16.64628684598601"
"85","Audioslave","United States","Rock","N/A","855","739","5426656","3143469191","14457984","46791659","932","1070000","2260973654","9320473","N/A","N/A","N/A","2657955","1370403","25523","1106","N/A","N/A","N/A","N/A","N/A"
"86","Mac Demarco","United States","Rock","Universal Music Group, Big Indie Labels, Sony Music Entertainment","861","319","8610796","9411913097","20408721","63582635","3615","1680000","683449112","8690434","16447","26600","224321","714450","528293","299633","5775","65357","16","1","2","39.701788588996344"
"87","Creed","United States","Rock","Big Indie Labels","862","738","4663379","3454416009","14935663","41986781","1239","2200000","1511724972","8434705","N/A","249867","561339","3619354","1508657","40039","873","N/A","N/A","N/A","N/A","N/A"
"88","Train","United States","Rock","Sony Music Entertainment, Big Indie Labels","867","363","4622122","6181469845","21333401","149822645","1252","1760000","1937636443","10282372","1621","367931","423905","4004650","1018168","106318","346","N/A","N/A","N/A","N/A","N/A"
"89","The Doors","United States","Rock","Warner Music Group, Big Indie Labels","874","713","9162231","5329296761","10942432","77263792","3707","1450000","556126021","5827771","N/A","439893","2389448","15497163","3755904","62314","222","112423","18","2","28","17.938131073372883"
"90","Bob Dylan","United States","Rock","Sony Music Entertainment, Big Indie Labels","882","606","7612087","5889780158","16595452","98045881","2045","1660000","962062814","7026508","5108","158477","1277776","6916053","2085767","142867","256","45077","N/A","N/A","N/A","N/A"
"91","Air Supply","Australia","Rock","Sony Music Entertainment","884","1042","5623961","2868827238","8145959","51973739","1037","2080000","2419935659","10342326","3007","405767","265595","4119371","435353","9102","171","N/A","N/A","N/A","N/A","N/A"
"92","Sheila On 7","Indonesia","Rock","Other Indie / Unsigned","918","419","15785468","3058390086","11595397","10199497","3547","809000","1115796132","4098043","6331","170673","1479132","42708","107507","50191","5164","N/A","N/A","N/A","N/A","N/A"
"93",".Feast","Indonesia","Rock","N/A","930","629","7225274","1782733977","11141728","6789412","3174","566000","360792437","2080685","1429","866873","884377","N/A","6417","5499","12780","N/A","N/A","N/A","N/A","N/A"
"94","Cup of Joe","Philippines","Rock","Other Indie / Unsigned","932","649","6330438","2279393123","10956397","27914844","2310","748000","404051882","1822508","3728","428585","489496","501266","4361","670","7003","N/A","N/A","N/A","N/A","N/A"
"95","John Lennon","United Kingdom","Rock","Universal Music Group, Big Indie Labels, Warner Music Group, Sony Music Entertainment","933","612","6839289","3874539097","12901744","108611453","2662","2480000","1273763309","9270782","N/A","600995","3010674","13584813","2584988","17288","217","N/A","N/A","N/A","N/A","N/A"
"96","Passenger","United Kingdom","Rock","Big Indie Labels","949","769","3865067","5245746403","11402052","83837647","865","7890000","5169716818","28686937","7327","610130","498647","3614624","1352755","184903","822","N/A","N/A","N/A","N/A","N/A"
"97","Paul McCartney","United Kingdom","Rock","Universal Music Group, Big Indie Labels, Warner Music Group, Sony Music Entertainment","965","643","5396334","5517547796","14044996","134827537","2083","1550000","1359647592","11829245","743","1151084","5049645","9040812","1781395","571229","191","15552","37","7","399","1055.544299159655"
"98","The Lumineers","United States","Rock","Big Indie Labels, Universal Music Group, Sony Music Entertainment, Warner Music Group","981","381","6067861","9430129186","18526235","103675599","2149","2480000","1848623655","13318200","3833","656411","1550700","1992651","914218","21994","1001","N/A","N/A","N/A","N/A","N/A"
"99","MGMT","United States","Rock","Big Indie Labels, Sony Music Entertainment, BMG","994","518","3751732","6476760835","19806901","131439422","2686","1330000","1113074983","9722532","8609","103194","553606","3413981","1186791","4844802","1665","3695","39","4","499","886.8886290470859"
"100","Def Leppard","United Kingdom","Rock","Universal Music Group, Warner Music Group, Big Indie Labels","1036","1093","5902557","2833664271","9382836","54978379","1976","1570000","1292042345","8736631","2759","860209","1746042","5713830","876489","13050","137","N/A","N/A","N/A","N/A","N/A"
"101","Electric Light Orchestra","United Kingdom","Rock","Sony Music Entertainment, Big Indie Labels","1043","641","4631142","4005781627","17378558","118733355","1770","1060000","1023974057","7641110","17856","36349","134640","1622865","462284","14950","148","150517","8","0","0","2.112163692844076"
"102","WILLOW","United States","Rock","Universal Music Group, Big Indie Labels, Sony Music Entertainment, Warner Music Group","1056","715","3173067","4511456085","17147362","100431300","2783","2760000","853045506","13415044","1379","2170899","11289215","8810824","697963","116048","6319","N/A","N/A","N/A","N/A","N/A"
"103","Rage Against The Machine","United States","Rock","Sony Music Entertainment, Big Indie Labels","1059","753","7222784","4317556613","11132845","76972936","2258","1440000","857467046","6399010","3981","N/A","1853760","5018959","1940860","55253","984","N/A","N/A","N/A","N/A","N/A"
"104","Sam Fender","United Kingdom","Rock","Universal Music Group, Big Indie Labels","1072","1143","1338860","2592530330","15989733","139618108","5460","324000","222834705","1700118","2226","964665","1379720","255666","77313","17962","761","113545","4","2","166","890.0026864734441"
"105","Blondie","United States","Rock","Universal Music Group, BMG","1085","791","2096520","2950139870","15201818","104376396","1630","1050000","1440176968","9031026","7156","171114","784006","2438328","807138","15154","115","37289","156","1","1","67.6650422323425"
"106","Breaking Benjamin","United States","Rock","BMG","1086","1138","5354781","4687195363","8256435","32052851","1923","1710000","1776770001","11447381","1874","536414","1169858","5454318","720954","62819","845","84666","N/A","N/A","N/A","N/A"
"107","No Doubt","United States","Rock","Big Indie Labels, Sony Music Entertainment, Universal Music Group","1090","903","3277191","2672596450","13991970","77926786","1275","1530000","2047690538","9446474","4341","N/A","569460","3341273","848747","1476600","306","144963","4","0","0","2.952879240857656"
"108","George Harrison","United Kingdom","Rock","BMG","1092","1342","3205181","2857483478","9499712","68016886","1691","1210000","905500129","6421296","N/A","231637","1344773","3445201","658759","803404","434","N/A","N/A","N/A","N/A","N/A"
"109","Los Enanitos Verdes","Argentina","Rock","Sony Music Entertainment","1097","701","5604880","3843121495","14956953","44750625","1912","706000","1690254582","6802467","14228","19456","302904","1445910","1002159","2886","1064","N/A","N/A","N/A","N/A","N/A"
"110","Marilyn Manson","United States","Rock","Big Indie Labels","1098","1418","5114982","3956581234","6868283","34833327","1160","4140000","3775713777","28869546","1905","271527","6727797","6604899","1685555","116060","1200","133712","10","0","0","4.62991404682306"
"111","Pierce The Veil","United States","Rock","Big Indie Labels, Warner Music Group, Sony Music Entertainment","1105","983","4298455","4203935451","10185957","47667442","2573","2060000","830111571","9104605","1534","1447509","2996818","2817791","315416","131667","4928","N/A","N/A","N/A","N/A","N/A"
"112","Van Halen","United States","Rock","Warner Music Group, Big Indie Labels","1126","676","7092880","4828069443","12959800","120310744","4215","956000","883027102","5555572","N/A","N/A","266512","5518688","1785235","26711","107","39562","1","1","785","49.02047528616578"
"113","Jack Johnson","United States","Rock","Universal Music Group, Sony Music Entertainment","1131","660","4164563","8676745925","14148818","101535937","4032","937000","834865926","3812567","2001","103953","1369397","5179836","1159739","2009107","1060","N/A","N/A","N/A","N/A","N/A"
"114","Thirty Seconds To Mars","United States","Rock","Universal Music Group","1146","1152","4169536","3398489217","10023300","43559481","1384","3340000","1723631892","13528177","2627","372","1946520","8749571","1746209","41060","1339","136563","5","0","0","4.840806313237554"
"115","Mötley Crüe","United States","Rock","BMG, Big Indie Labels","1155","831","6200888","3984954863","10337569","62453899","4043","1310000","844665141","6428806","3208","843077","2115209","4185887","812754","50133","544","N/A","N/A","N/A","N/A","N/A"
"116","Tool","United States","Rock","Sony Music Entertainment","1168","1481","4792451","3090889882","6316250","24661005","1848","1760000","906285528","6110317","1806","156955","1498309","3305874","520590","61268","1709","N/A","N/A","N/A","N/A","N/A"
"117","Seether","South Africa","Rock","Big Indie Labels, Universal Music Group","1174","1200","4008625","3314820296","9142560","31395683","1921","1700000","1451772413","10042923","2315","385613","594920","3537230","545849","52074","1401","154205","6","0","0","1.584122769633057"
