"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 3m","Spotify Followers Total","Spotify Streams 3m","Spotify Streams Total","Spotify Monthly Listeners 3m","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 3m","YouTube Subscribers Total","YouTube Views 3m","YouTube Views Total","YouTube Likes 3m","YouTube Likes Total","Social Rank","TikTok Followers 3m","TikTok Followers Total","TikTok Likes 3m","TikTok Views 3m","Instagram Followers 3m","Instagram Followers Total","Instagram Likes 3m","Facebook Followers 3m","Facebook Followers Total","Deezer Fans 3m","Deezer Fans Total","SoundCloud Followers 3m","SoundCloud Followers Total","SoundCloud Plays 3m","Shazam Shazams 3m","Radio Airplay Rank","Radio Airplay Spins 3m","Radio Airplay Countries with Spins 3m","Radio Airplay Stations with Spins 3m","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 3m","Beatport Track Performance Points Total"
"1","Imagine Dragons","United States","Rock","Universal Music Group, Sony Music Entertainment, Warner Music Group, Big Indie Labels","30","16","634730","59523546","1003338185","39252272120","131774","54377775","273869446","38","100000","33200000","336565145","24571559032","1295426","188124764","976","10571","4041176","95215","1483605","121069","10135720","992951","-64247","14570000","103839","9385815","3964","5552168","1253905","379346","37","581164","180","7015","99114","28","5","201","1.56057558421251","559.7098376675602"
"2","Linkin Park","United States","Rock","Warner Music Group","37","34","1219732","33977719","1697216665","31453791686","3514391","55329407","185902931","104","200000","24800000","445022389","17108413548","2258635","128157913","327","55001","3142842","87351","2153251","239369","11272535","2039266","-165166","55878043","135303","12038784","163493","5426275","2672426","455671","71","442957","198","6127","3245","47","14","1027","2.8061780678609467","2143.7819043575796"
"3","Guns N' Roses","United States","Rock","Universal Music Group","87","76","958286","36961128","518282837","13050581835","1652461","36270098","153852283","156","200000","13300000","167991205","9241676266","668330","41860832","349","38104","1843543","25238","1354678","114638","8927306","1484551","-98210","28896060","69911","8490587","5127","159529","858641","246587","60","518737","126","7709","N/A","N/A","N/A","N/A","N/A","N/A"
"4","AC/DC","Australia","Rock","N/A","92","69","770421","33693886","623117478","16387858131","1784445","37397693","189257026","163","100000","11600000","180182207","9201472389","830627","49972274","642","113090","1625542","601583","3877818","212567","6316705","2335893","-24458","28348300","80902","9818816","7585","187017","919702","271046","40","565527","118","6476","N/A","N/A","N/A","N/A","N/A","N/A"
"5","Red Hot Chili Peppers","United States","Rock","Warner Music Group, Big Indie Labels","110","53","636524","24306173","943336470","20920285403","5789320","47759340","204811414","528","70000","8550000","138881407","7759466618","508732","37334041","891","57735","956467","108506","691065","110744","6488581","885063","-68191","25751583","79102","7588621","7710","225837","3079305","208865","63","484547","128","7277","162894","2","1","38","0.026402046160550953","252.72907641901784"
"6","Gorillaz","United Kingdom","Rock","Warner Music Group, Sony Music Entertainment","116","128","717671","15766537","762407074","13362370569","4610189","42059357","153556256","264","400000","13200000","196587680","6174213240","2417087","73160293","342","188348","5733617","1267972","11834367","790626","7471128","8342027","41372","10255220","66671","2945034","9912","500155","2874641","218372","505","135553","119","4466","255","58","14","3675","3.6551798992109696","32715.693079476787"
"7","Twenty One Pilots","United States","Pop","Warner Music Group, Big Indie Labels","138","104","335224","26331362","815390281","21656741874","2776336","39033795","149129289","280","100000","14200000","161854039","13210301013","1012178","122304114","758","124921","1925792","354592","7392920","17373","9097269","1620842","-24763","5790122","37923","4954133","6738","405284","3220211","216065","244","209823","123","4507","158186","4","1","121","0.052804092321101906","341.55839248680826"
"8","Nirvana","United States","Rock","Universal Music Group","143","91","899234","24974149","625732426","14778619209","2381421","38047066","147402416","204","200000","10800000","148955954","6420998638","906204","49578231","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-95804","25176038","82205","9959769","15928","454375","4355028","265001","N/A","N/A","N/A","N/A","166087","1","0","0","0.013201023080275476","0.2640204616055095"
"9","Radiohead","United Kingdom","Rock","Big Indie Labels","144","94","957920","15659445","1038801985","15852294382","-107252","43750998","156056492","650","160000","5130000","129289415","3439968797","776269","25734734","792","154976","1857584","371530","4759856","172058","4626418","399296","-38961","11068189","63757","4011321","16304","1911898","1548203","547651","364","162526","157","4863","19008","295","2","15","26.675754511106387","294.66512795999074"
"10","Green Day","United States","Punk","Warner Music Group","145","109","586313","18285089","618199877","14761465072","4663276","39194966","187990001","783","90000","7580000","96248573","4467007870","613707","38434185","300","228586","2531132","40267","4127551","277972","7608223","1697782","-23849","28523437","49920","5169063","8646","1732651","3750622","161567","94","411092","121","6565","N/A","N/A","N/A","N/A","N/A","N/A"
"11","Oasis","United Kingdom","Rock","Big Indie Labels, Sony Music Entertainment","206","178","455429","13294180","499667171","10390023510","-1334417","30627042","131495061","492","70000","4440000","98595753","3717300753","477790","21731593","661","82581","1557420","233845","6701016","67168","4873404","1468444","-13785","8494294","40644","4633463","4175","129335","34853163","230452","179","263457","127","6676","73055","N/A","N/A","N/A","N/A","N/A"
"12","Chappell Roan","United States","Pop","Universal Music Group","217","155","402216","8069075","552710532","7884992581","-3704131","33155580","204280951","1205","60000","2390000","54789076","744404355","521632","19141274","309","68230","5169914","475227","10784740","201363","7796762","7778507","31085","662089","29899","277901","3345","64066","1210645","241321","99","281098","164","3973","135418","2","0","0","0.2585109017185985","5.1702180343719695"
"13","Maná","Mexico","Rock","Warner Music Group, Universal Music Group","236","257","549300","14497717","558386284","9605489544","1796602","26322290","98508065","387","50000","6730000","202096746","8336323001","420328","24354447","1192","8428","675224","54321","1270039","58931","2682410","366509","-3483","17701666","10229","1762492","1000","34973","340119","105567","286","196014","70","3003","N/A","N/A","N/A","N/A","N/A","N/A"
"14","The Neighbourhood","United States","Rock","Warner Music Group, Big Indie Labels, Sony Music Entertainment","251","70","732464","22997299","877945523","18474192953","1798916","46918299","182757376","735","50000","5820000","54073621","2796947532","406011","36684336","2335","136994","313391","289568","897639","147420","3947792","2068245","-9260","1845457","38097","1604562","9165","1218098","3808955","191440","2222","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"15","Evanescence","United States","Rock","Big Indie Labels, Sony Music Entertainment","302","351","415319","6936700","316227613","5222466735","1248062","24884927","86162346","388","70000","7960000","99700646","5277456433","578024","37930160","1051","42430","1354524","93612","984145","46418","2560231","137854","-55669","19317882","29106","3735157","3252","162906","948041","178085","476","139424","115","4503","N/A","N/A","N/A","N/A","N/A","N/A"
"16","Fall Out Boy","United States","Rock","Warner Music Group, Universal Music Group","308","190","163912","11717075","391801184","13902137096","-8391331","25205044","164897659","470","20000","6150000","54264612","4422023834","320291","38275636","2360","14282","607253","9417","287475","4889","3447226","136310","-28738","8271117","22526","2585471","7138","4695850","711737","128147","703","99677","107","2498","89914","17","11","338","2.1113187777103146","673.0370934019695"
"17","U2","Ireland","Rock","Universal Music Group, Warner Music Group","341","268","222474","13994060","315039332","10534305583","-700977","22277435","213623462","472","40000","3320000","65145713","3280362777","431783","16954451","1814","969","287422","17312","351673","49598","3685998","493097","-47970","16050143","60678","7244889","1989","89850","472181","157762","19","785276","201","9976","73625","30","2","79","4.038035164776937","81.50554363573276"
"18","Paramore","United States","Rock","Warner Music Group","348","182","282542","10299775","543576326","10892692592","3487768","33131935","111215901","1257","40000","3780000","58418166","3720832599","285371","27236837","1639","6402","1005336","9314","378324","1565","3883751","15995","-92917","22909645","22606","3118650","19591","198581","2416895","77635","934","77112","101","2718","N/A","N/A","N/A","N/A","N/A","N/A"
"19","Foo Fighters","United States","Rock","Sony Music Entertainment, Big Indie Labels","354","266","292855","13477410","292181020","10230204766","2468340","21955804","168977062","825","30000","4170000","47254010","3173842408","270414","19762477","1266","16534","448977","69276","795901","80002","5797484","1089747","-35996","11940257","38421","4534654","7824","1798592","2156433","118050","136","324584","107","4594","N/A","N/A","N/A","N/A","N/A","N/A"
"20","The Cranberries","Ireland","Rock","Universal Music Group","366","282","293428","5912894","301186516","5869877869","3423321","30805464","129982959","508","70000","4010000","99109376","4149256342","433954","20150171","N/A","52854","547204","280204","3543097","200132","835505","95549","85300","4465157","25656","1900999","43","14708","24977","110371","201","247330","123","7118","N/A","N/A","N/A","N/A","N/A","N/A"
