"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 12m","Spotify Followers Total","Spotify Streams 12m","Spotify Streams Total","Spotify Monthly Listeners 12m","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 12m","YouTube Subscribers Total","YouTube Views 12m","YouTube Views Total","YouTube Likes 12m","YouTube Likes Total","Social Rank","TikTok Followers 12m","TikTok Followers Total","TikTok Likes 12m","TikTok Views 12m","Instagram Followers 12m","Instagram Followers Total","Instagram Likes 12m","Facebook Followers 12m","Facebook Followers Total","Deezer Fans 12m","Deezer Fans Total","SoundCloud Followers 12m","SoundCloud Followers Total","SoundCloud Plays 12m","Shazam Shazams 12m","Radio Airplay Rank","Radio Airplay Spins 12m","Radio Airplay Countries with Spins 12m","Radio Airplay Stations with Spins 12m","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 12m","Beatport Track Performance Points Total"
"1","Queen","United Kingdom","Rock","Universal Music Group","73","35","3380769","56888384","3113217440","27830235360","5422565","51990770","293061182","275","600000","18900000","704415782","11611848184","4445458","89906232","866","598822","3980219","8900843","17019948","235731","6429010","5684584","-120055","26128655","561306","12660620","27064","270670","5237824","188944","9","4467042","161","13405","N/A","N/A","N/A","N/A","N/A","N/A"
"2","Guns N' Roses","United States","Rock","Universal Music Group","87","76","3438533","36961128","2120279359","13050581835","4863840","36270098","153852283","156","800000","13300000","737116279","9241676266","2973743","41860832","349","258104","1843543","1655238","6942098","1354376","8927306","12561090","-338161","28896060","324938","8490587","21566","159529","3734421","246587","60","2061927","135","9752","N/A","N/A","N/A","N/A","N/A","N/A"
"3","AC/DC","Australia","Rock","N/A","92","69","2767593","33693886","2800689042","16387858131","5862613","37397693","189257026","163","600000","11600000","763384198","9201472389","3382526","49972274","642","523090","1625542","4001583","33255528","1013443","6316705","9261393","-80626","28348300","395097","9818816","31320","187017","4014031","271046","40","2340616","129","8508","N/A","N/A","N/A","N/A","N/A","N/A"
"4","The Beatles","United Kingdom","Rock","Universal Music Group","103","125","1980673","31693816","4505667101","27623110105","3843900","35675326","167504797","337","600000","9450000","407160854","4250484512","2768273","34091013","N/A","473327","2307607","4274392","24324848","477623","5667875","2194505","-353978","36985792","368114","8011709","11751","344953","76034","327808","8","4486234","206","11087","N/A","N/A","N/A","N/A","N/A","N/A"
"5","Elton John","United Kingdom","Pop","Universal Music Group, Warner Music Group, Big Indie Labels, Sony Music Entertainment","151","64","1599470","16290718","2519111932","18861369459","2465093","49433012","452963676","217","380000","5200000","468112674","4779415877","2056245","29630286","212","468702","3382300","3331565","61252934","744833","5853144","5436651","63480","8085857","210741","2935722","7280","60845","3462580","377480","12","4068008","215","14339","485","203","6","2554","1159.3820616372616","21705.37389698313"
"6","Fleetwood Mac","United States","Rock","Warner Music Group","205","73","1996186","14948920","3463931817","16190382745","16470316","52086586","141898868","1423","300000","2180000","249547127","1765995930","1449061","10891997","8456","N/A","N/A","N/A","N/A","18420","200098","634068","-60213","5035537","164278","1617055","14514","75709","5857298","346409","41","2337339","177","10050","123327","35","0","0","0.4847232062233171","9.694464124466343"
"7","Aerosmith","United States","Rock","Universal Music Group, Sony Music Entertainment, Big Indie Labels","266","225","1356006","16706345","1079466630","7574071190","2139552","24980905","167062423","451","230000","4320000","387234248","4513182824","1748971","23297391","305","161743","365878","1042364","81480157","326720","3482478","4994575","-127007","16267708","175003","5279891","5080","997891","1577125","225505","38","2424973","148","10483","158186","4","0","0","0.052804092321101906","1.056081846422038"
"8","The Rolling Stones","United Kingdom","Blues","Universal Music Group","334","192","1103775","16256103","1501413006","12291087959","1917338","27447453","193874371","1021","190000","3600000","316853743","3631410246","1685965","23552784","1472","56779","711651","562924","4031698","149667","4228104","2484333","-148751","18921711","301139","7012953","8184","61699","2889416","156741","22","3111732","199","11137","N/A","N/A","N/A","N/A","N/A","N/A"
"9","Dire Straits","United Kingdom","Rock","Universal Music Group","344","309","1010668","9351268","1616248506","7482184104","4987413","26015432","96317316","594","330000","2730000","366572378","2609272538","1810958","13752558","N/A","87555","305832","1124442","9483156","69788","299324","241934","80627","3415630","221374","2225253","N/A","N/A","N/A","137147","78","1825468","143","10493","N/A","N/A","N/A","N/A","N/A","N/A"
"10","Foo Fighters","United States","Rock","Sony Music Entertainment, Big Indie Labels","354","266","964469","13477410","1122892611","10230204766","2868564","21955804","168977062","825","160000","4170000","182946506","3173842408","1031738","19762477","1266","108784","448977","883716","4630001","219796","5797484","4919141","-186245","11940257","148920","4534654","73078","1798592","9826999","118050","136","1348376","116","5913","N/A","N/A","N/A","N/A","N/A","N/A"
