"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 3m","Spotify Followers Total","Spotify Streams 3m","Spotify Streams Total","Spotify Monthly Listeners 3m","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 3m","YouTube Subscribers Total","YouTube Views 3m","YouTube Views Total","YouTube Likes 3m","YouTube Likes Total","Social Rank","TikTok Followers 3m","TikTok Followers Total","TikTok Likes 3m","TikTok Views 3m","Instagram Followers 3m","Instagram Followers Total","Instagram Likes 3m","Facebook Followers 3m","Facebook Followers Total","Deezer Fans 3m","Deezer Fans Total","SoundCloud Followers 3m","SoundCloud Followers Total","SoundCloud Plays 3m","Shazam Shazams 3m","Radio Airplay Rank","Radio Airplay Spins 3m","Radio Airplay Countries with Spins 3m","Radio Airplay Stations with Spins 3m","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 3m","Beatport Track Performance Points Total"
"1","Arctic Monkeys","United Kingdom","Rock","Other Indie / Unsigned","147","38","1022235","33936439","1048141501","27024444048","1645865","54843284","192023717","648","100000","9370000","67373109","5264516997","331272","39240897","2020","35693","941743","576769","3132471","115861","7721700","919757","-27722","7495877","63072","4875746","103484","1095374","336838","288970","565","134133","102","2856","55808","134","0","0","9.723085072847544","126.28179513698544"
"2","The Neighbourhood","United States","Rock","Warner Music Group, Big Indie Labels, Sony Music Entertainment","251","70","732464","22997299","877945523","18474192953","1798916","46918299","182757376","735","50000","5820000","54073621","2796947532","406011","36684336","2335","136994","313391","289568","897639","147420","3947792","2068245","-9260","1845457","38097","1604562","9165","1218098","3808955","191440","2222","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"3","Hindia","Indonesia","Pop","Universal Music Group","297","239","2873655","15788680","490608527","4444772099","596978","15644215","13833430","1432","63000","1050000","102493892","1142436132","213139","4328354","1136","111232","906451","1229041","7683439","107361","1779259","2564579","1919","15317","1013","14023","454","1308","52236","9441","8204","8740","7","110","N/A","N/A","N/A","N/A","N/A","N/A"
"4","Måneskin","Italy","Rock","Sony Music Entertainment","408","280","168656","10935836","328988345","9556006128","697146","22836341","100546358","513","40000","5680000","84575033","3103780738","503800","36775636","3095","-41089","7877308","52354","2167509","-62128","6584747","29205","-6272","1492734","23790","973908","1857","72865","1200036","188679","447","141561","106","3122","110418","3","0","0","1.0973506323245261","8.30110676332987"
"5","Anuv Jain","India","Pop","Universal Music Group","424","386","1288991","10449293","263523400","2805010023","-1628326","17896635","20426681","1076","90000","3650000","86414819","1234215976","496483","15418567","431","-70","23413","885","47511","506834","3400211","9268079","44126","206523","297","3690","946","42840","38706","31442","33180","1309","19","28","N/A","N/A","N/A","N/A","N/A","N/A"
"6","YUNGBLUD","United Kingdom","Rock","Universal Music Group, BMG","457","1072","184355","3541581","189081755","4060603168","-228234","9992444","62674418","587","110000","3800000","71202935","1654878122","1045252","38006463","135","267424","8530200","2572159","27905986","381380","7679049","5390669","194696","2584724","11397","418897","3140","139207","950319","66878","1767","60796","84","1629","104010","10","1","1","1.1942883833489246","23.34751156344809"
"7","Beabadoobee","United Kingdom","Rock","Universal Music Group","557","333","373042","7223123","423639444","7105854209","2550377","25357600","139159294","1210","70000","1970000","43707448","1454294849","455142","23436525","1763","15816","5649683","319171","15143567","176666","4516695","3948303","7299","818810","17016","185322","14108","185092","2574500","52757","5242","14349","65","694","131264","3","1","59","0.3634034270771111","6.856550292257313"
"8","Kings of Leon","United States","Rock","Warner Music Group","604","352","106124","5946479","335697508","8364814731","3492869","25677751","162064146","1490","10000","1990000","26205947","2252252229","100254","10196710","4672","2352","155842","1262","85418","3058","865961","21116","-31135","9881374","11729","2377573","1119","658864","564032","167374","384","169299","108","4302","N/A","N/A","N/A","N/A","N/A","N/A"
"9","The 1975","United Kingdom","Rock","Warner Music Group","664","402","191784","8305174","332196936","10021290619","942534","18670312","99563104","1121","30000","3600000","47114801","1801936791","192470","18991835","5375","22298","963826","27628","844671","15919","3722433","0","-13304","2583789","5178","599739","2659","1050105","352011","37659","1794","45493","98","1861","56706","3","0","0","8.378100114800915","8.8988839748785"
"10","Glass Animals","United Kingdom","Pop","Universal Music Group","748","390","79425","4703306","230452264","8304426704","2010832","21729681","136849767","771","20000","3350000","48902251","1942189680","300537","21973738","7365","5511","789543","147192","2779743","-1362","727488","137993","-1946","471162","6181","313570","1962","262733","1339500","129446","586","119250","164","3358","58219","4","1","2","4.668223574865623","8.328339491840484"
"11","For revenge","Indonesia","Rock","Sony Music Entertainment, Big Indie Labels","754","868","462834","5404751","181159459","2017610483","-190596","10851533","9858446","2048","29000","539000","46956585","363174752","181033","2340974","579","45845","1527024","2195577","40018858","115435","959579","2243073","32966","467424","182","1131","94","5543","106208","2419","14489","4396","5","94","N/A","N/A","N/A","N/A","N/A","N/A"
"12","Clairo","United States","Pop","Universal Music Group, Big Indie Labels, Warner Music Group","770","400","217686","7017221","358870002","8546620478","36706","16960422","118259992","3406","20000","2390000","18740509","784458224","140288","14939380","1122","24817","1495868","888373","345422","87844","5572042","3832037","-11635","1266182","12022","467655","4968","401179","2298876","57839","5291","13860","63","636","84378","4","0","0","2.6706962886606096","10.166122086334578"
"13","R.E.M.","United States","Rock","Big Indie Labels, Universal Music Group","796","436","138418","5619257","194933444","5283668127","818558","21092884","137460309","1888","30000","1850000","49417192","2644427675","204851","12115011","N/A","96","10583","265","22968","33880","781530","27883","-8444","4115921","21896","2633709","436","23639","161089","63565","77","447308","200","9022","94623","4","0","0","1.9141870387999222","3.189348071008765"
