"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 12m","Spotify Followers Total","Spotify Streams 12m","Spotify Streams Total","Spotify Monthly Listeners 12m","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 12m","YouTube Subscribers Total","YouTube Views 12m","YouTube Views Total","YouTube Likes 12m","YouTube Likes Total","Social Rank","TikTok Followers 12m","TikTok Followers Total","TikTok Likes 12m","TikTok Views 12m","Instagram Followers 12m","Instagram Followers Total","Instagram Likes 12m","Facebook Followers 12m","Facebook Followers Total","Deezer Fans 12m","Deezer Fans Total","SoundCloud Followers 12m","SoundCloud Followers Total","SoundCloud Plays 12m","Shazam Shazams 12m","Radio Airplay Rank","Radio Airplay Spins 12m","Radio Airplay Countries with Spins 12m","Radio Airplay Stations with Spins 12m","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 12m","Beatport Track Performance Points Total"
"1","Coldplay","United Kingdom","Rock","Warner Music Group","21","7","5731280","63412075","7018416906","44722061436","529143","91758775","527842774","52","800000","28400000","1341836754","22995191909","5187481","151606658","253","96719","8001690","7717282","14301989","584203","29176472","26608583","-647321","41051776","630529","18215283","52764","525739","21399809","484979","14","3736927","216","12697","17874","45","17","2946","45.15823063601022","4220.872219331149"
"2","Imagine Dragons","United States","Rock","Universal Music Group, Sony Music Entertainment, Warner Music Group, Big Indie Labels","30","16","2613061","59523546","4562193393","39252272120","-328523","54377775","273869446","38","600000","33200000","1478703288","24571559032","5674217","188124764","976","250571","4041176","3405215","9691235","1010473","10135720","13565218","-250559","14570000","530859","9385815","24699","5552168","5620706","379346","37","2475548","185","8885","99114","28","5","201","2.0335608195331822","559.7098376675602"
"3","Linkin Park","United States","Rock","Warner Music Group","37","34","4481607","33977719","6641036640","31453791686","7411759","55329407","185902931","104","1300000","24800000","1802047682","17108413548","10122660","128157913","327","605001","3142842","8587351","9580171","1350459","11272535","19467279","-765031","55878043","625166","12038784","163493","5426275","2672441","455671","71","1863591","206","7919","3245","47","14","1027","5.276286270369622","2143.7819043575796"
"4","Queen","United Kingdom","Rock","Universal Music Group","73","35","3380769","56888384","3113217440","27830235360","5422565","51990770","293061182","275","600000","18900000","704415782","11611848184","4445458","89906232","866","598822","3980219","8900843","17019948","235731","6429010","5684584","-120055","26128655","561306","12660620","27064","270670","5237824","188944","9","4467042","161","13405","N/A","N/A","N/A","N/A","N/A","N/A"
"5","Guns N' Roses","United States","Rock","Universal Music Group","87","76","3438533","36961128","2120279359","13050581835","4863840","36270098","153852283","156","800000","13300000","737116279","9241676266","2973743","41860832","349","258104","1843543","1655238","6942098","1354376","8927306","12561090","-338161","28896060","324938","8490587","21566","159529","3734421","246587","60","2061927","135","9752","N/A","N/A","N/A","N/A","N/A","N/A"
"6","AC/DC","Australia","Rock","N/A","92","69","2767593","33693886","2800689042","16387858131","5862613","37397693","189257026","163","600000","11600000","763384198","9201472389","3382526","49972274","642","523090","1625542","4001583","33255528","1013443","6316705","9261393","-80626","28348300","395097","9818816","31320","187017","4014031","271046","40","2340616","129","8508","N/A","N/A","N/A","N/A","N/A","N/A"
"7","WWE","United States","Rock","Sony Music Entertainment, Warner Music Group","99","4988","39459","739109","157801523","1797295962","272833","2922371","6885873","31","1000000","112000000","2403867976","15382056212","39577743","454841338","266","2314570","35863946","26860866","144020366","5826","36006583","3425454","-6276","1043887","1056","28277","68","3491","132298","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"8","The Beatles","United Kingdom","Rock","Universal Music Group","103","125","1980673","31693816","4505667101","27623110105","3843900","35675326","167504797","337","600000","9450000","407160854","4250484512","2768273","34091013","N/A","473327","2307607","4274392","24324848","477623","5667875","2194505","-353978","36985792","368114","8011709","11751","344953","76034","327808","8","4486234","206","11087","N/A","N/A","N/A","N/A","N/A","N/A"
"9","Red Hot Chili Peppers","United States","Rock","Warner Music Group, Big Indie Labels","110","53","1978254","24306173","3342141466","20920285403","11644146","47759340","204811414","528","390000","8550000","556267547","7759466618","2058802","37334041","891","163535","956467","688506","4073115","261435","6488581","3491006","-369961","25751583","357217","7588621","28114","225837","11899228","208865","63","1989089","137","9235","162894","2","1","38","0.026402046160550953","252.72907641901784"
"10","Gorillaz","United Kingdom","Rock","Warner Music Group, Sony Music Entertainment","116","128","2641957","15766537","2651106858","13362370569","10757031","42059357","153556256","264","1600000","13200000","726737664","6174213240","7684787","73160293","342","1608348","5733617","15607972","45565107","2191156","7471128","20611741","77419","10255220","261235","2945034","40445","500155","8709177","218372","505","550717","131","6039","255","58","14","3675","1445.9824785806572","32715.693079476787"
"11","Bon Jovi","United States","Rock","Universal Music Group, Big Indie Labels","135","139","1785740","16698720","1584904100","10269854997","3115587","32499261","219014898","176","480000","9050000","691665983","8649519473","2681544","41381163","567","379690","1326551","2894324","19755798","366027","2933132","3783129","-158213","23957609","185053","5217479","10760","81601","2748327","191289","24","3076603","154","12019","N/A","N/A","N/A","N/A","N/A","N/A"
"12","Nirvana","United States","Rock","Universal Music Group","143","91","3101859","24974149","2552167354","14778619209","5154239","38047066","147402416","204","800000","10800000","587845116","6420998638","3653962","49578231","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-393999","25176038","410265","9959769","73794","454375","18642499","265001","N/A","N/A","N/A","N/A","166087","1","0","0","0.013201023080275476","0.2640204616055095"
