"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 3m","Spotify Followers Total","Spotify Streams 3m","Spotify Streams Total","Spotify Monthly Listeners 3m","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 3m","YouTube Subscribers Total","YouTube Views 3m","YouTube Views Total","YouTube Likes 3m","YouTube Likes Total","Social Rank","TikTok Followers 3m","TikTok Followers Total","TikTok Likes 3m","TikTok Views 3m","Instagram Followers 3m","Instagram Followers Total","Instagram Likes 3m","Facebook Followers 3m","Facebook Followers Total","Deezer Fans 3m","Deezer Fans Total","SoundCloud Followers 3m","SoundCloud Followers Total","SoundCloud Plays 3m","Shazam Shazams 3m","Radio Airplay Rank","Radio Airplay Spins 3m","Radio Airplay Countries with Spins 3m","Radio Airplay Stations with Spins 3m","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 3m","Beatport Track Performance Points Total"
"1","Creedence Clearwater Revival","United States","Rock","Big Indie Labels, Universal Music Group","383","172","220862","8346276","394174857","10888734498","3381069","33335480","140624575","748","50000","2470000","96518901","2087334346","524189","12718381","8547","12484","166382","79412","469552","16792","276545","64737","5611","4263906","24043","1563045","997","34201","860684","177234","140","313166","110","5732","6272","27","2","62","23.03851110800896","325.53390935997913"
"2","Bruce Springsteen","United States","Rock","Sony Music Entertainment, Universal Music Group, Warner Music Group, Big Indie Labels","435","358","207735","7690247","288328777","8497662670","-13267889","21700129","170661891","687","130000","2540000","68615280","2593241902","706838","12195758","1315","16343","53623","50656","0","231836","2311941","1340730","102556","6126372","24993","1777379","1437","156149","399912","170924","45","544491","199","8877","114139","2","0","0","0.8806404017067337","2.7655766950599676"
"3","Eagles","United States","Rock","Warner Music Group, Big Indie Labels","459","251","271781","12640910","284595074","7741689385","-18638922","25154871","157269892","1040","70000","2380000","123230279","1459520868","503076","6513804","8732","567","3110","152","11665","15013","206212","68424","-16265","6106843","23733","1357216","1452","35872","479629","92977","64","479937","137","7892","N/A","N/A","N/A","N/A","N/A","N/A"
"4","The Script","Ireland","Rock","BMG, Sony Music Entertainment","650","233","118978","9039376","323094827","8337986140","4056720","31398098","112857981","1562","N/A","N/A","N/A","N/A","N/A","N/A","2568","32919","688877","243117","2118480","24515","975523","496348","11205","5903128","4435","2108002","568","58884","342349","52550","635","113466","120","3807","N/A","N/A","N/A","N/A","N/A","N/A"
"5","Mumford & Sons","United Kingdom","Rock","Universal Music Group","729","661","114676","6786182","333279439","7535191783","3167223","16653833","63344398","1948","20000","1530000","16390196","1402076765","120697","7034141","1107","8647","407702","224476","9731743","106855","1323576","2053693","-429","4444016","11058","1048626","1518","29370","727189","57735","671","115644","96","2780","140043","2","0","0","0.2291763657720313","0.709927516976788"
"6","Bob Dylan","United States","Rock","Sony Music Entertainment, Big Indie Labels","882","606","128852","7612087","190889071","5889780158","-144512","16595452","98045881","2045","20000","1660000","25400565","962062814","169438","7026508","5108","922","158477","7386","0","22195","1277776","116913","-21567","6916053","26378","2085767","1363","142867","253291","126545","256","205039","117","5244","45077","N/A","N/A","N/A","N/A","N/A"
"7","Passenger","United Kingdom","Rock","Big Indie Labels","949","769","59770","3865067","130797156","5245746403","166348","11402052","83837647","865","40000","7890000","75089307","5169716818","311217","28686937","7327","902","610130","6066","553875","-1481","498647","7953","-19392","3614624","3364","1352755","240","184903","120899","41039","822","89695","124","4033","N/A","N/A","N/A","N/A","N/A","N/A"
"8","The Lumineers","United States","Rock","Big Indie Labels, Universal Music Group, Sony Music Entertainment, Warner Music Group","981","381","92981","6067861","251752769","9430129186","858767","18526235","103675599","2149","10000","2480000","23744344","1848623655","112353","13318200","3833","11164","656411","42854","1060217","13057","1550700","322042","-1463","1992651","9359","914218","11","21994","452","76381","1001","78461","102","3118","N/A","N/A","N/A","N/A","N/A","N/A"
"9","George Harrison","United Kingdom","Rock","BMG","1092","1342","77370","3205181","110057465","2857483478","2164894","9499712","68016886","1691","30000","1210000","32995770","905500129","184510","6421296","N/A","18144","231637","15816","554751","84989","1344773","75441","-7645","3445201","7730","658759","-238","803404","119","94431","434","151673","124","6086","N/A","N/A","N/A","N/A","N/A","N/A"
"10","Jack Johnson","United States","Rock","Universal Music Group, Sony Music Entertainment","1131","660","72723","4164563","235800315","8676745925","2007855","14148818","101535937","4032","13000","937000","7814006","834865926","60038","3812567","2001","9469","103953","18492","1166089","113441","1369397","593250","-7478","5179836","6353","1159739","218","2009107","231138","51761","1060","74867","90","2917","N/A","N/A","N/A","N/A","N/A","N/A"
"11","Zé Ramalho","Brazil","Rock","BMG","1190","2854","58758","3111268","65494618","1341451519","-355616","4819134","16370893","633","40000","3410000","53300595","1975317364","239349","11345273","11324","N/A","N/A","N/A","N/A","7714","1038299","8791","-6403","2690565","13161","1593746","249","10358","23600","6890","877","94557","19","1122","141139","14","0","0","0.1848143231238567","3.6962864624771345"
"12","Lord Huron","United States","Rock","Universal Music Group","1242","325","93310","2348005","282002562","6122308039","-6790576","23954182","100436095","2300","20000","1360000","42741734","1225480151","229690","12580916","11716","362","198301","4855","128732","8211","448677","140596","509","228821","4926","113688","959","37727","1226916","71222","3491","17113","72","787","N/A","N/A","N/A","N/A","N/A","N/A"
"13","Airbag","Argentina","Rock","Big Indie Labels, Universal Music Group","1287","2469","194302","1883771","161711138","1560462554","-463282","4539357","15053104","1202","50000","1330000","100259113","1214441008","334455","6550116","1718","19338","678043","331150","1387901","57859","1313559","996511","4626","775527","1460","33162","122","3116","19169","22027","3113","15233","33","396","N/A","N/A","N/A","N/A","N/A","N/A"
"14","Gustavo Cerati","Argentina","Rock","Sony Music Entertainment","1386","1495","147786","5830089","127561826","3581821013","208768","5634431","34240663","1927","20000","1570000","30272017","1280209885","130552","6571413","N/A","4939","309691","26213","330233","8095","1406437","581393","-8017","2831276","5021","631572","103","8656","16751","25747","2004","43525","34","782","51344","7","0","0","10.577015108807165","11.036504056014664"
"15","Neil Diamond","United States","Rock","Sony Music Entertainment, Big Indie Labels","1493","1532","89734","3405923","94587659","2433787622","-127179","7559902","45376569","2182","25000","604000","35681508","898462569","214317","5913676","3087","21268","236711","42810","1498713","25337","316171","129292","75492","2305622","4437","380838","N/A","N/A","N/A","41173","285","196576","112","4554","7107","11","1","40","36.42655483912582","268.1943679616011"
"16","America","United States","Rock","Big Indie Labels","1516","881","76782","2196715","168990762","2568299093","3015011","16309891","73942990","8574","11000","338000","8313137","129289583","62216","852322","9241","11951","79524","378105","415774","7638","158052","59667","16799","855279","10732","110402","N/A","N/A","N/A","147884","300","191356","117","5674","N/A","N/A","N/A","N/A","N/A","N/A"
"17","Simon & Garfunkel","United States","Rock","Other Indie / Unsigned","1533","813","103065","6077487","104854246","4575540301","322681","9746636","75869260","4178","20000","1080000","20575283","1048990018","117341","5997448","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-8966","2754107","16888","1147986","N/A","N/A","N/A","102058","287","195915","114","5369","N/A","N/A","N/A","N/A","N/A","N/A"
"18","Lizzy McAlpine","United States","Pop","Universal Music Group, Sony Music Entertainment, Big Indie Labels","1536","804","137763","1821286","293558653","3047076341","-721327","13549566","115458060","9186","16000","382000","9035151","105135160","74881","1767746","2037","27430","1228512","139497","942248","60794","1191054","638818","421","16023","7775","121335","1543","42474","626683","39468","7428","9874","60","464","N/A","N/A","N/A","N/A","N/A","N/A"
"19","Neil Young","Canada","Rock","Warner Music Group, Big Indie Labels, Sony Music Entertainment","1552","1222","71182","3479424","233583039","4416103146","702469","10583828","33758361","6419","13000","806000","12497167","515100496","85657","3375082","14497","N/A","N/A","N/A","N/A","1900","285101","821","-9963","2595998","15576","810007","515","984032","329682","46914","522","129947","99","3962","N/A","N/A","N/A","N/A","N/A","N/A"
"20","John Denver","United States","Rock","Big Indie Labels","1765","1181","74052","2703175","114757657","3400134824","-909129","10610742","42994379","1582","20000","1440000","21867533","1243754510","127348","8162752","N/A","0","4201","0","0","29662","106487","2641","-966","1086618","2703","202879","405","10703","188134","50676","613","112824","111","3836","N/A","N/A","N/A","N/A","N/A","N/A"
"21","No Te Va Gustar","Uruguay","Rock","Big Indie Labels, Sony Music Entertainment, Warner Music Group","1818","2190","67457","2751172","98269657","2300621448","-74560","4734004","21018410","2481","10000","1420000","49167167","1416518475","114604","5925090","2028","983","410517","30400","2876436","20860","831370","215966","55","2514647","1143","376597","1","3388","369","13144","3508","24458","30","454","84935","N/A","N/A","N/A","N/A","N/A"
"22","Andrés Calamaro","Argentina","Rock","Warner Music Group, Sony Music Entertainment, Big Indie Labels, Universal Music Group","1924","1526","46831","2894267","121462326","3472158412","276108","8076485","54010655","2458","6000","617000","46434003","1695161630","98586","5796711","8312","147","28945","118","12919","7513","673821","111044","-6114","2280858","2338","536287","N/A","N/A","N/A","28565","1443","62093","47","1288","N/A","N/A","N/A","N/A","N/A","N/A"
"23","Babasónicos","Argentina","Rock","Big Indie Labels, Sony Music Entertainment","1965","2168","52582","1863708","124453267","2685691352","-32506","4981771","29429062","2362","10000","599000","32149479","1031684238","70125","3248011","2650","9620","171977","300411","2461020","12543","558329","45024","-6552","1941900","1892","409175","22","8272","2030","13483","5027","15108","25","458","N/A","N/A","N/A","N/A","N/A","N/A"
"24","Los Auténticos Decadentes","Argentina","Latin","Big Indie Labels, Sony Music Entertainment","2002","1723","57917","2564146","93969428","2432222927","396184","7939343","34647597","3256","11000","530000","20531077","469446221","80506","2237209","6888","2221","418369","20606","932830","7371","611392","41880","27341","2171060","2292","480960","74","4255","34550","16954","2616","32338","33","889","N/A","N/A","N/A","N/A","N/A","N/A"
"25","Carpenters","United States","Pop","Big Indie Labels","2045","1567","85862","3963135","92828317","2735955907","-8782041","6489729","39335945","4308","16000","738000","16340754","632593511","78897","3567955","N/A","0","68","0","143","7751","63680","1785","-2251","1420995","3164","252869","198","6461","144306","40912","271","185251","119","4314","N/A","N/A","N/A","N/A","N/A","N/A"
"26","Van Morrison","United Kingdom","Rock","Big Indie Labels","2160","886","71953","3729409","148941590","5061409638","1453217","11054980","68648772","5390","7000","499000","11154967","512945045","53499","2771541","25045","0","256","0","0","0","120141","0","0","1104305","3787","199818","456","14318","269735","26236","509","131364","109","4316","115455","10","0","0","0.7015197030892749","14.030394061785499"
"27","Tan Bionica","Argentina","Pop","Universal Music Group","2170","3935","74896","1458595","81898059","1256123165","-534750","2956200","9141456","1249","10000","793000","42213809","806280721","80785","3520284","N/A","N/A","N/A","N/A","N/A","117131","583261","657326","3814","1561624","642","209380","38","3269","4230","5711","9897","7914","19","212","N/A","N/A","N/A","N/A","N/A","N/A"
"28","Paul Simon","United States","Rock","Sony Music Entertainment, Big Indie Labels","2179","1224","40239","2622828","80432196","3016555768","491883","8152210","103731961","2965","10000","566000","12742668","568781966","66440","3001570","9978","261","26177","2868","561739","5419","211359","38040","28059","1825583","4211","240518","N/A","N/A","N/A","45747","498","136513","126","4828","91454","17","0","0","1.982810741671995","39.656214833439904"
"29","Stevie Nicks","United States","Rock","Warner Music Group, Universal Music Group, Big Indie Labels, Sony Music Entertainment","2193","1584","95606","2313970","74468607","1854988917","612641","7924925","77126427","3003","12000","730000","21561622","1470368023","121153","9802596","2873","5009","1956288","285","438832","53299","2555093","25172","-8264","3578121","0","198962","622","25871","226192","36000","648","112384","100","3913","N/A","N/A","N/A","N/A","N/A","N/A"
"30","Yaelokre","Philippines","Rock","Warner Music Group","2510","5581","57774","898894","41764775","322333661","513330","2857037","5059064","3375","70000","1610000","22950196","223277751","391335","7451905","2507","86005","1791003","182925","7325006","38202","572684","495983","N/A","N/A","2386","16293","1431","27678","646731","3460","150892","154","11","14","N/A","N/A","N/A","N/A","N/A","N/A"
"31","Leonard Cohen","Canada","Rock","Sony Music Entertainment, Big Indie Labels, Universal Music Group","2594","2761","57506","3810511","60826809","2250341207","-552066","3571784","32405029","2583","10000","1520000","14253602","1049241726","98775","5969368","N/A","N/A","N/A","N/A","N/A","58776","213437","79955","9115","2449162","12790","722113","479","72136","78789","47214","1741","47710","95","2376","19430","2","1","20","1.094056570144818","70.68123014406515"
