"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers Total","Spotify Streams Total","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers Total","YouTube Views Total","YouTube Likes Total","Social Rank","TikTok Followers Total","Instagram Followers Total","Facebook Followers Total","Deezer Fans Total","SoundCloud Followers Total","Radio Airplay Rank","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points Total"
"302","Lola Amour","Philippines","Rock","Warner Music Group","5917","3751","2047331","704574051","3353880","8679559","10443","607000","328896007","1341206","19851","415570","183007","552596","4713","1685","8071","N/A","N/A","N/A","N/A","N/A"
"303","Sugar Ray","United States","Rock","Big Indie Labels","5934","2971","1088800","1012009903","4733005","36121629","19586","146000","196784836","1168647","65343","N/A","N/A","238424","45082","N/A","1133","162894","2","0","0","0.528040923211019"
"304","Alex Angel","Ukraine","Rock","Other Indie / Unsigned","5967","599312","265","179151","248","30","1074","3470000","2920812172","5497790","83513","974","77415","2355","7","31","311643","N/A","N/A","N/A","N/A","N/A"
"305","Manchester Orchestra","United States","Rock","Big Indie Labels, Warner Music Group","5994","4938","665414","944526523","2697965","25724736","6242","673000","380704847","2735343","29642","27208","155650","309286","40617","1337137","9587","125848","1","0","0","2.1197445026216553"
"306","Bedroom Audio","Thailand","Rock","Big Indie Labels","6042","8891","580205","259717245","1833910","744652","3695","169000","1196833919","3842335","54766","N/A","64077","246766","26221","N/A","262996","N/A","N/A","N/A","N/A","N/A"
"307","Noel Gallagher's High Flying Birds","United Kingdom","Rock","Sony Music Entertainment","6055","6835","1103083","833922952","1767450","6307121","11337","408000","199087902","1681561","2770","342200","1787056","N/A","232333","N/A","24763","166087","1","0","0","0.2640204616055095"
"308","Travis","United Kingdom","Rock","Big Indie Labels, BMG","6067","4475","1168081","927105810","3138909","10432401","14887","260000","232591618","1594716","19068","64921","146080","553369","286194","8550","1330","N/A","N/A","N/A","N/A","N/A"
"309","Viejas Locas","Argentina","Rock","Big Indie Labels","6073","5952","1221325","651907751","1877442","4143840","9736","263000","153456381","691764","26999","N/A","86790","860674","106883","N/A","19497","N/A","N/A","N/A","N/A","N/A"
"310","The Last Dinner Party","United Kingdom","Rock","Universal Music Group","6097","4410","734848","527683412","2903146","35823436","38043","N/A","N/A","N/A","6273","158384","536097","30571","44935","4692","4236","N/A","N/A","N/A","N/A","N/A"
"311","AFI","United States","Rock","Big Indie Labels, Universal Music Group","6101","4494","1031087","1089028259","2641874","28336977","11393","321000","188668819","1473357","16653","N/A","236406","1311755","136466","1459030","5766","N/A","N/A","N/A","N/A","N/A"
"312","The Plot In You","United States","Metal","Big Indie Labels","6102","4655","671203","854310236","3035498","14233734","16599","152000","97469719","1456158","14903","161754","280695","302104","27983","11696","25582","N/A","N/A","N/A","N/A","N/A"
"313","Madrigal","Turkey","Rock","Big Indie Labels","6138","4265","1616870","936228671","2667957","8560138","7263","354000","444948976","2567688","23859","30528","201723","2349","57567","642","14766","128381","4","0","0","4.456707823325361"
"314","We The Kings","United States","Punk","Big Indie Labels","6179","3742","1335050","1150449884","2990103","21751210","5800","1390000","621209852","6466763","17998","269300","153060","1219182","79416","N/A","17283","N/A","N/A","N/A","N/A","N/A"
"315","Hayko Cepkin","Turkey","Rock","Sony Music Entertainment","6251","10244","887887","551133390","1026695","1869052","5361","305000","485932973","3265026","9637","304","1220618","693663","59000","N/A","61269","159959","1","0","0","0.8693694596449523"
"316","Finger Eleven","Canada","Rock","Big Indie Labels, Universal Music Group","6255","3133","901353","838505155","5464893","22243555","16038","199000","115548591","1182722","40621","2718","30276","453976","17829","8956","3333","N/A","N/A","N/A","N/A","N/A"
"317","Blind Melon","United States","Rock","Universal Music Group","6304","3053","1357151","988018784","3995915","61401741","11278","212000","191738954","1357984","37638","N/A","56982","570981","94573","N/A","1759","N/A","N/A","N/A","N/A","N/A"
"318","Pulp","United Kingdom","Rock","Big Indie Labels, Universal Music Group","6325","4232","1136199","958647449","2960614","23104710","12310","158000","130272969","731752","15732","N/A","186760","256386","152140","4374","2545","N/A","N/A","N/A","N/A","N/A"
"319","Everclear","United States","Rock","Big Indie Labels","6379","4242","1124961","757280428","3214495","20520784","13508","109000","136068929","823711","45270","55250","55858","278026","15039","3599","2460","N/A","N/A","N/A","N/A","N/A"
"320","Cake","United States","Rock","Big Indie Labels","6456","3393","1358951","1325130495","3568582","29478406","19800","13400","185896818","1307786","34395","N/A","77854","584439","99531","N/A","1855","N/A","N/A","N/A","N/A","N/A"
"321","MAN WITH A MISSION","Japan","Rock","Sony Music Entertainment, Big Indie Labels, Universal Music Group","6532","6698","1235623","711801414","1644789","5991654","5376","747000","715690905","4562212","15845","115075","423370","229947","34774","4241","24531","N/A","N/A","N/A","N/A","N/A"
"322","Suzanne Vega","United States","Rock","Big Indie Labels","6535","5205","582607","472190998","3897451","12314541","8956","221000","216974916","2321220","43501","8563","67092","353241","62369","2220","889","131983","5","0","0","5.098031300742408"
"323","Temple Of The Dog","United States","Rock","N/A","6563","5088","1487064","511281389","2699816","15552495","12714","218000","152312411","868554","N/A","N/A","184427","353743","116829","3580","4194","N/A","N/A","N/A","N/A","N/A"
"324","Serj Tankian","United States","Rock","Universal Music Group, Sony Music Entertainment, BMG, Big Indie Labels","6577","8431","1220126","841073386","1164380","8756062","10682","810000","383718229","3802498","3595","1447","2426070","1955635","420243","24716","10687","56277","N/A","N/A","N/A","N/A"
"325","Tilly Birds","Thailand","Rock","Big Indie Labels","6579","7094","945869","481668184","1724459","1746441","4863","273000","1074979505","5576638","6819","84033","250596","495912","1187","N/A","70507","N/A","N/A","N/A","N/A","N/A"
"326","adore","United States","Rock","Universal Music Group","6600","4191","218673","369841009","4666608","6878518","12012","114000","51780451","625249","64851","57648","45823","9270","1156","12438","111149","N/A","N/A","N/A","N/A","N/A"
"327","Sticky Fingers","Australia","Rock","Big Indie Labels","6601","3760","1208503","2081845238","2885322","8548614","10384","497000","438754933","2971481","24407","14264","439943","327733","50163","64314","16058","N/A","N/A","N/A","N/A","N/A"
"328","The Used","United States","Rock","Big Indie Labels, Sony Music Entertainment, Universal Music Group","6631","4096","1351754","1272293303","2835221","22697829","14704","333000","256144035","1702173","15240","126462","383211","1701635","148274","20012","10836","N/A","N/A","N/A","N/A","N/A"
"329","38 Special","United States","Rock","Big Indie Labels","6635","5491","1368959","584908183","2099261","17917547","10606","164000","165535545","887040","26161","N/A","23352","682205","15519","N/A","1093","N/A","N/A","N/A","N/A","N/A"
"330","Separate Ways The Band","United States","Rock","N/A","6643","754891","N/A","N/A","N/A","N/A","843","218","2177112946","11637862","156118","N/A","726","13235","N/A","80","N/A","N/A","N/A","N/A","N/A","N/A"
"331","Switchfoot","United States","Rock","Warner Music Group, Universal Music Group, BMG","6646","6062","780924","911797404","2860546","21381074","10337","525000","287742214","2611474","13093","139944","344154","1823056","170345","4908","3425","140065","15","2","52","193.11778998455418"
"332","From Ashes to New","United States","Metal","Big Indie Labels, Sony Music Entertainment","6685","8058","653370","767398723","1629403","16901170","17423","293000","124133673","1769445","6128","727670","552205","828259","64642","19294","7103","N/A","N/A","N/A","N/A","N/A"
"333","Crossfade","United States","Rock","N/A","6721","4884","1128605","653568531","3019409","7252556","6914","322000","269588509","1692599","52714","N/A","N/A","369197","18069","7211","10848","N/A","N/A","N/A","N/A","N/A"
"334","Spin Doctors","United States","Rock","Universal Music Group","6737","3000","799382","797928652","4539095","60686733","15232","N/A","N/A","N/A","38018","N/A","45315","153338","50363","1183","838","166087","1","0","0","0.2640204616055095"
"335","Sonic Youth","United States","Rock","N/A","6748","6751","1353398","779519227","1523299","16007497","14279","280000","123861024","1503743","N/A","N/A","219888","1206175","337874","696905","3863","105064","24","0","0","22.293618749572175"
"336","The Wallflowers","United States","Rock","Big Indie Labels, Universal Music Group","6813","4111","946107","646554508","3839521","25368772","9814","N/A","N/A","N/A","61156","5580","18871","221460","44580","2564","2084","N/A","N/A","N/A","N/A","N/A"
"337","Aterciopelados","Colombia","Rock","Big Indie Labels","6825","7359","914737","488720379","1570281","15027710","5816","358000","304319991","1765821","12546","103047","343674","810441","182676","665","2817","N/A","N/A","N/A","N/A","N/A"
"338","Kiraç","Turkey","Rock","Big Indie Labels","6869","9663","698892","348229712","1627906","2574618","6498","266000","545553435","2905790","9812","121487","1646395","1700419","190000","N/A","21270","N/A","N/A","N/A","N/A","N/A"
"339","Highly Suspect","United States","Rock","Warner Music Group","6912","5978","704080","911664285","2009907","17680248","10081","659000","459837772","3235718","35652","N/A","187634","287659","34745","26868","2228","N/A","N/A","N/A","N/A","N/A"
"340","LCD Soundsystem","United States","Rock","Big Indie Labels, Warner Music Group","6920","4064","1296771","1129110120","2857251","24432429","24434","125000","91546935","681058","13527","33","209983","720374","174810","N/A","5401","57327","72","2","98","186.89299371679783"
"341","Mayonnaise","Philippines","Rock","Sony Music Entertainment","6960","5274","2076666","663850043","2117392","5118850","17496","438000","111087463","851110","8066","148983","131555","1223828","27625","N/A","22726","N/A","N/A","N/A","N/A","N/A"
"342","Lake Street Dive","United States","R&B","N/A","6969","4513","757058","1061625150","3124986","15405787","24455","213000","59686857","767272","8600","281709","539638","414580","12576","4995","11393","N/A","N/A","N/A","N/A","N/A"
"343","Siakol","Philippines","Rock","Other Indie / Unsigned","6976","11255","703177","329008977","1207977","1893156","5359","582000","430727045","1004116","45553","N/A","9638","541931","24227","524","10385","N/A","N/A","N/A","N/A","N/A"
"344","Silverchair","Australia","Rock","Warner Music Group","6985","4935","1399446","782417947","2120606","26277729","12148","254000","146966162","1135408","N/A","N/A","1176","558608","350420","8830","3118","N/A","N/A","N/A","N/A","N/A"
"345","Sugarcane","Philippines","Rock","Warner Music Group","6995","4727","827220","328104660","4209718","12210798","15714","217000","86752217","535434","15105","255059","58247","139044","N/A","N/A","68187","N/A","N/A","N/A","N/A","N/A"
"346","rainbolt","United States","Rock","N/A","7009","29097","2806","24226221","473694","3353698","8493","1040000","94600158","3415153","5636","3185379","2330669","117814","N/A","1","N/A","N/A","N/A","N/A","N/A","N/A"
"347","AYLA's","Thailand","Rock","Warner Music Group","7021","14203","318896","179416091","862183","663584","4017","388000","477668909","1867857","14229","145369","126596","55539","50","N/A","343088","N/A","N/A","N/A","N/A","N/A"
"348","La Mosca","Argentina","Rock","Universal Music Group, Sony Music Entertainment","7049","2789","782724","948299217","6677668","26979658","9461","437000","362683425","2053734","53647","N/A","130144","82077","1540","N/A","14637","107874","8","0","0","2.6578234741413826"
"349","NEEDTOBREATHE","United States","Rock","Warner Music Group","7077","5337","897595","1786240919","2792022","22743726","14336","432000","285285229","2146256","14833","91408","502275","662474","45855","17396","2463","N/A","N/A","N/A","N/A","N/A"
"350","Dirty Heads","United States","Rock","Big Indie Labels, BMG","7089","4469","905475","1921773956","2630387","16338882","9741","305000","480478591","4004415","18824","124474","424804","653401","28135","56725","6934","N/A","N/A","N/A","N/A","N/A"
"351","Hale","Philippines","Rock","Universal Music Group","7104","2983","1485070","1054188766","3771780","9090886","9306","1960","195094202","445977","59091","448","24641","247555","19724","N/A","16734","N/A","N/A","N/A","N/A","N/A"
"352","Toploader","United Kingdom","Rock","Sony Music Entertainment","7115","2300","137282","2426352039","6521734","59521646","9829","151000","233885049","1418674","149521","N/A","6084","20167","6401","N/A","2511","N/A","N/A","N/A","N/A","N/A"
"353","STOMACH BOOK","United States","Rock","N/A","7121","14521","292376","119965362","769571","199311","8628","263000","12006580","286188","562389","N/A","N/A","N/A","6725","14545","262438","N/A","N/A","N/A","N/A","N/A"
"354","L'Arc-en-Ciel","Japan","Rock","Sony Music Entertainment","7165","11467","1042458","514762481","813215","2704966","7104","665000","322098511","1994686","19984","N/A","299655","687310","43275","N/A","11863","N/A","N/A","N/A","N/A","N/A"
"355","Okean Elzy","Ukraine","Rock","Warner Music Group, Big Indie Labels","7200","10771","1248685","359272539","874288","1835663","7571","859000","599128067","4437743","23667","N/A","3030","862667","141594","37975","5090","N/A","N/A","N/A","N/A","N/A"
"356","MilleniumKid","Germany","Pop","Warner Music Group","7207","4504","104213","481767004","4525075","10884654","18675","52500","37692035","364661","104072","46600","33092","N/A","3165","N/A","9380","45365","2","1","95","13.932140923716005"
"357","Alien Ant Farm","United States","Rock","Big Indie Labels","7215","3428","1103163","861619088","3660649","36212750","9631","N/A","N/A","N/A","38126","N/A","188595","332341","54019","3761","3286","N/A","N/A","N/A","N/A","N/A"
"358","David Gray","United Kingdom","Rock","Universal Music Group, Big Indie Labels, Warner Music Group","7216","3962","686360","1148999473","3342356","15644949","17781","196000","182674574","825219","24821","58791","123716","411619","52173","8525","3969","N/A","N/A","N/A","N/A","N/A"
"359","Barao Vermelho","Brazil","Rock","Sony Music Entertainment","7220","5658","1634665","580864110","2198968","12455947","27486","96800","51744288","499106","41347","N/A","208839","169173","727704","1843","1748","N/A","N/A","N/A","N/A","N/A"
"360","Ivri","United States","Electronic","Big Indie Labels","7234","7360","195178","433018277","2748825","19485983","21797","49300","7258015","215990","4660","197764","61015","N/A","2489","15462","41387","113753","3","0","0","5.039056686724452"
"361","POTATO","Thailand","Rock","Big Indie Labels","7249","12897","1130616","344970772","909365","542849","5366","N/A","N/A","N/A","7436","208276","272047","3673494","104772","N/A","73280","N/A","N/A","N/A","N/A","N/A"
"362","PJ Harvey","United Kingdom","Rock","Universal Music Group, Big Indie Labels","7287","7421","1238396","777601132","1580025","16343694","14643","228000","164393202","1349993","14578","35358","620314","1039951","356860","244356","4127","77183","19","0","0","8.104578801493973"
"363","Herbert Grönemeyer","Germany","Rock","Universal Music Group, Big Indie Labels, BMG","7313","6145","992353","825718876","2298160","7599422","13079","170000","235385385","1082546","8179","182325","296830","384417","166196","2216","1414","149616","3","0","0","1.1971374557381338"
"364","Amy Lee","United States","Rock","Warner Music Group, BMG, Universal Music Group, Sony Music Entertainment, Big Indie Labels","7331","11260","566060","575593393","1045878","18922314","7074","507000","612731484","4857275","3630","240793","1920970","3795862","262614","2493","27526","88864","25","3","59","16.0588425535005"
"365","Corey Taylor","United States","Metal","BMG, Big Indie Labels, Warner Music Group","7337","11780","718120","561997514","782133","14168744","9891","904000","285249317","3183284","5051","872530","3342924","3454737","225191","4159","12717","N/A","N/A","N/A","N/A","N/A"
"366","HONESTAV","United States","Rock","Big Indie Labels","7344","12743","261881","232433825","1237828","1131307","11053","223000","60324486","1055606","4650","1821480","323244","321567","1250","9285","69030","N/A","N/A","N/A","N/A","N/A"
"367","Steve Vai","United States","Rock","Big Indie Labels, Universal Music Group, Sony Music Entertainment, BMG, Warner Music Group","7352","15203","650534","262673589","616639","6168810","9859","891000","356069769","3833347","8101","240394","1279578","2709023","279624","9218","6327","N/A","N/A","N/A","N/A","N/A"
"368","OK Go","United States","Rock","N/A","7382","8867","563186","497229202","1149741","17338162","5277","1200000","1197100777","7044078","11419","281939","348062","1174828","84401","22297","6571","N/A","N/A","N/A","N/A","N/A"
"369","Unheilig","Germany","Rock","Universal Music Group","7387","11610","535903","346896988","1270050","5258524","8709","368000","251101470","1774396","N/A","N/A","207904","1493491","302956","2546","4109","97410","117","0","0","30.890394007844538"
"370","Dexter and The Moonrocks","United States","Rock","Other Indie / Unsigned","7401","10773","260770","129074781","2983244","19767132","30180","59300","10024804","196402","3629","885619","331212","124866","1333","3215","10308","N/A","N/A","N/A","N/A","N/A"
"371","Utopia","Indonesia","Pop","Other Indie / Unsigned","7405","3086","1175968","687935819","5802824","1784873","38102","15700","22612710","116117","62624","N/A","20070","N/A","8624","N/A","15491","N/A","N/A","N/A","N/A","N/A"
"372","Tom Waits","United States","Blues","Big Indie Labels","7408","7520","1496107","1031978769","1453730","12796522","11107","251000","303826489","2427297","15457","N/A","327456","2247073","431767","12838","4116","N/A","N/A","N/A","N/A","N/A"
"373","Audiotree","United States","Rock","Big Indie Labels, Universal Music Group, Warner Music Group","7409","11139","38009","417369162","2055330","2243493","3164","1040000","496260002","6665431","34215","31148","148484","58004","N/A","N/A","239908","N/A","N/A","N/A","N/A","N/A"
"374","Joe Satriani","United States","Rock","Big Indie Labels, Sony Music Entertainment, Warner Music Group","7448","15773","719577","409899427","557173","5019668","8735","653000","267054600","2318237","10473","N/A","891506","2905732","352873","20248","2562","N/A","N/A","N/A","N/A","N/A"
"375","Los Hermanos","Brazil","Rock","N/A","7472","6038","1019406","813658781","2262342","10344288","14190","386000","137481704","1212782","26009","N/A","170958","1044280","668005","N/A","3277","N/A","N/A","N/A","N/A","N/A"
"376","Jutes","Canada","Rock","Big Indie Labels, Warner Music Group","7506","9110","353443","320676223","1770201","13904622","14393","134000","42267289","954664","6105","375601","774512","107230","5996","18872","26009","84695","15","0","0","11.801087781649612"
"377","Jon Bon Jovi","United States","Rock","Big Indie Labels","7511","5248","2709337","446751868","1610366","10057817","13357","N/A","N/A","N/A","8924","N/A","2761678","635141","531512","N/A","28230","N/A","N/A","N/A","N/A","N/A"
"378","Taking Back Sunday","United States","Rock","Big Indie Labels","7512","4365","992911","1302682207","2743790","15540455","14642","210000","194076210","1176854","16766","40093","212419","1150752","73368","17862","10888","N/A","N/A","N/A","N/A","N/A"
"379","Virus","Argentina","Rock","Big Indie Labels, Sony Music Entertainment","7592","6480","604257","565915120","1920214","13838033","6659","166000","177510223","833232","34545","N/A","114623","242143","18846","N/A","119977","N/A","N/A","N/A","N/A","N/A"
"380","Alannah Myles","Canada","Rock","Other Indie / Unsigned","7626","4905","155034","456529622","3698885","32432635","8719","253000","243608592","1217659","163110","N/A","5837","16517","12555","N/A","979","N/A","N/A","N/A","N/A","N/A"
"381","Magnolia Park","United States","Punk","Big Indie Labels","7650","8913","448214","298245069","1860799","6528022","22999","116000","13406585","285060","13476","1326250","372545","98888","9090","6168","11201","N/A","N/A","N/A","N/A","N/A"
"382","Ngọt","Vietnam","Rock","Universal Music Group","7692","10603","1164817","275222140","545430","380667","7737","589000","229625873","1790216","78737","N/A","82294","N/A","2055","115653","N/A","N/A","N/A","N/A","N/A","N/A"
"383","TheDooo","United States","Rock","N/A","7710","37900","296590","90198392","183154","229671","3053","6360000","982873612","31016936","18735","34593","877128","35065","4758","40260","443167","N/A","N/A","N/A","N/A","N/A"
"384","The Charlie Daniels Band","United States","Country","N/A","7713","4955","950199","1063569266","2986230","11444463","17872","389000","103435887","983629","8418","N/A","195514","2048796","28936","2638","9418","N/A","N/A","N/A","N/A","N/A"
"385","Smash Into Pieces","Sweden","Rock","Sony Music Entertainment, Big Indie Labels, Universal Music Group","7725","10724","370633","671189244","1506272","8190115","10276","326000","231664715","3284588","11746","434862","137951","122256","31347","318","8268","N/A","N/A","N/A","N/A","N/A"
"386","Biquini Cavadão","Brazil","Rock","Universal Music Group","7726","11113","1152403","314989804","1004482","6465479","9627","344000","197982358","1380840","17566","N/A","701652","1101387","600183","1596","1906","N/A","N/A","N/A","N/A","N/A"
"387","Zemfira (Земфира)","Russian Federation","Rock","N/A","7731","10475","1412725","305864843","695466","264408","9774","540000","365600420","1183271","21588","6","712581","348069","173165","5887","24047","N/A","N/A","N/A","N/A","N/A"
"388","Mayday","Taiwan","Rock","Big Indie Labels","7735","6015","2373292","1133038187","1432380","3324033","7054","2170","1048925023","2822379","13160","N/A","752028","2273872","936","N/A","40615","N/A","N/A","N/A","N/A","N/A"
"389","Candlebox","United States","Rock","Big Indie Labels, Sony Music Entertainment","7754","5724","1065343","418108597","2559319","17927804","14855","237000","212579931","1509428","33540","33580","69035","290684","38583","1200","3545","N/A","N/A","N/A","N/A","N/A"
"390","Le Tigre","United States","Rock","N/A","7758","3618","602821","530194283","5711124","13222955","30994","146000","10457236","92207","66251","7886","62507","42063","35127","N/A","18315","141139","14","0","0","3.6962864624771345"
"391","Mono Inc.","Germany","Rock","Big Indie Labels","7767","36814","163690","192480552","241783","469387","5624","448000","160948840","1464751","18408","68820","64863","251490","31764","2036","3762","90989","143","0","0","40.39210587067838"
"392","Siouxsie and the Banshees","United Kingdom","Rock","Universal Music Group","7788","5533","1416659","614719911","1876339","24686032","11044","301000","135462210","1679745","N/A","N/A","166908","599268","224411","N/A","90459","N/A","N/A","N/A","N/A","N/A"
"393","Salvia palth","New Zealand","Rock","N/A","7793","2334","1399120","1498584821","4818124","11836340","92204","N/A","N/A","N/A","135556","N/A","25","26089","24537","9166","36548","N/A","N/A","N/A","N/A","N/A"
"394","Soul Asylum","United States","Rock","Sony Music Entertainment","7797","5804","734258","477978150","2416081","21781925","7850","286000","321257014","1770334","50780","N/A","36694","267109","74195","938","1128","N/A","N/A","N/A","N/A","N/A"
"395","Title Fight","United States","Rock","Big Indie Labels","7802","5531","722659","768815802","2632795","4840658","20792","95800","36714541","604870","41734","N/A","185721","148177","21263","20625","40972","N/A","N/A","N/A","N/A","N/A"
"396","Eagle-Eye Cherry","Sweden","Rock","Big Indie Labels, Warner Music Group","7833","3543","240954","835466649","4190928","35708244","10374","131000","229164015","1209990","96840","829","21321","66807","61839","N/A","1307","94620","15","0","0","34.79933783124593"
"397","Superman Is Dead","Indonesia","Punk","Other Indie / Unsigned","7849","7415","1579422","460023086","1356728","849566","14722","4520","330350603","1487273","6544","N/A","618545","5314254","73204","30848","49741","N/A","N/A","N/A","N/A","N/A"
"398","Superheaven","United States","Rock","Sony Music Entertainment, Universal Music Group","7853","4873","533242","517358347","3661357","6399537","19516","101000","40214289","641945","62151","N/A","105225","44279","10463","17027","41743","N/A","N/A","N/A","N/A","N/A"
"399","Mona Gonzales","Philippines","Pop","Sony Music Entertainment","7868","173182","10608","2680537","15056","220771","391904","384000","19939973","763682","869","18962403","1217702","3359881","57","898","139779","N/A","N/A","N/A","N/A","N/A"
"400","Peter Schilling","Germany","Pop","Warner Music Group, Big Indie Labels","7883","5713","181729","344626338","3205920","14496657","9433","251000","209016247","1913613","73384","67415","25530","25635","17242","N/A","1257","68371","10","1","16","66.62121689924193"
"401","GLAY","Japan","Rock","Other Indie / Unsigned","7885","13120","727880","266754392","826944","1989418","6363","554000","614091391","3633577","12433","173035","201801","147779","1590","N/A","63615","N/A","N/A","N/A","N/A","N/A"
"402","Beth Roars","United Kingdom","Pop","Other Indie / Unsigned","8008","259869","5177","213691","1688","253254","1887","1260000","458939215","10948882","20098","50199","103113","32146","506","11","411211","N/A","N/A","N/A","N/A","N/A"
"403","Los Amigos Invisibles","Venezuela","Rock","Big Indie Labels","8027","5898","496551","874792044","2462474","8178652","13660","302000","343529611","1840133","14538","539","286860","864814","105080","1527","5219","98922","75","1","4","42.39587789621009"
"404","STELLA LEFTY","United States","Rock","Other Indie / Unsigned","8105","11276","52554","39387474","3153626","18740021","N/A","N/A","N/A","N/A","2390","299300","96149","N/A","289","N/A","102066","N/A","N/A","N/A","N/A","N/A"
"405","DOPE LEMON","Australia","Rock","BMG, Universal Music Group","8109","4551","613277","945420673","3127822","10572329","12355","339000","143948614","1771053","51198","34015","111618","79963","26486","11534","12211","126106","3","0","0","8.41863239503964"
"406","Grupo Grace","Dominican Republic","Religious","Sony Music Entertainment, Big Indie Labels","8151","27315","273490","104653781","431628","1192931","6946","797000","273192631","2541185","12702","169664","531187","258574","7162","N/A","4104","N/A","N/A","N/A","N/A","N/A"
"407","Silverstein","Canada","Rock","Big Indie Labels, Warner Music Group, Universal Music Group","8159","7518","868156","847177605","1603294","11861577","14736","195000","135406095","1080076","12156","68148","271007","945864","117123","10211","13941","N/A","N/A","N/A","N/A","N/A"
"408","Shironamhin","Bangladesh","Rock","Big Indie Labels","8261","28671","575967","31117743","217380","102136","5922","1110000","211385236","2349199","7766","28998","57651","1675461","11745","6007","48489","N/A","N/A","N/A","N/A","N/A"
"409","Fuel","United States","Rock","N/A","8277","4461","986439","609675439","3326168","20805348","19288","N/A","N/A","N/A","58397","N/A","2782","232256","26482","N/A","3872","N/A","N/A","N/A","N/A","N/A"
"410","Barenaked Ladies","Canada","Rock","Warner Music Group","8295","4791","869458","973750421","2773378","15111289","19200","143000","208457253","1429791","19956","176542","N/A","491257","27949","4984","1268","N/A","N/A","N/A","N/A","N/A"
"411","Gin Blossoms","United States","Rock","Big Indie Labels, BMG","8296","6130","776024","509620204","2148190","12435342","12449","127000","156814735","720416","46568","1991","61253","256973","20882","N/A","1816","N/A","N/A","N/A","N/A","N/A"
"412","James","United Kingdom","Rock","Universal Music Group, Big Indie Labels","8336","5410","648051","823850833","2272119","14473219","15151","170000","130016533","709206","23388","N/A","84295","351838","81344","2913","1919","N/A","N/A","N/A","N/A","N/A"
"413","El Plan De La Mariposa","Argentina","Rock","Sony Music Entertainment, Universal Music Group","8345","11888","215991","335482187","1304118","2069559","10914","133000","105154569","550195","22365","53772","357445","86492","2659","357","26798","N/A","N/A","N/A","N/A","N/A"
"414","Mayday Parade","United States","Punk","BMG, Big Indie Labels","8377","5344","1410152","1344071056","1735917","14702583","17637","325000","229409135","1857151","10873","114634","366425","1604889","113689","29325","16336","N/A","N/A","N/A","N/A","N/A"
"415","Citizen Soldier","United States","Rock","Sony Music Entertainment, Big Indie Labels","8388","12206","587182","607960379","958414","1197312","8354","742000","327762135","6208965","12618","1022080","285066","653273","24512","12908","26832","N/A","N/A","N/A","N/A","N/A"
"416","Shaun Ryder","United Kingdom","Rock","Big Indie Labels, BMG","8413","2821","25475","753609481","7514305","16864974","9811","404","377178550","2675034","35830","N/A","153166","197503","6644","N/A","104781","N/A","N/A","N/A","N/A","N/A"
"417","Silly Fools","Thailand","Rock","Other Indie / Unsigned","8426","4539","4457588","633242005","1613688","1105795","N/A","N/A","N/A","N/A","41578","N/A","61234","279101","23242","454","176560","N/A","N/A","N/A","N/A","N/A"
"418","Przemek.pro","Poland","Rock","N/A","8459","34421","207362","126252871","218693","116330","10889","672000","129969557","5196807","5820","1105871","937260","N/A","192","N/A","198465","N/A","N/A","N/A","N/A","N/A"
"419","The Struts","United Kingdom","Rock","Universal Music Group","8465","5418","457108","698006817","3119213","14969544","14599","270000","139473021","1769131","24813","249556","208316","154920","25245","5765","5500","166087","1","0","0","0.2640204616055095"
"420","Paulo Ricardo","Brazil","Rock","Universal Music Group, Big Indie Labels","8474","15541","570918","141605699","796046","3252232","12406","407000","165703466","1480792","8213","101350","1068621","1599907","82359","N/A","4987","N/A","N/A","N/A","N/A","N/A"
"421","Ram Jam","United States","Blues","Other Indie / Unsigned","8479","4182","274347","602093453","3804318","34395176","8466","N/A","N/A","N/A","N/A","N/A","N/A","N/A","21497","N/A","2195","85938","5","0","0","3.407108911659546"
"422","Nenhum De Nós","Brazil","Rock","N/A","8521","8169","1094286","342522051","1936624","7903306","20244","218000","98306531","913054","19977","N/A","281095","795224","482208","1686","2765","N/A","N/A","N/A","N/A","N/A"
"423","The Marshall Tucker Band","United States","Rock","Big Indie Labels","8594","4016","1157066","625157699","3602572","11158916","41380","N/A","N/A","N/A","29222","N/A","48379","824071","12556","1302","3953","N/A","N/A","N/A","N/A","N/A"
"424","El Gran Silencio","Mexico","Latin","Warner Music Group, Big Indie Labels","8600","6223","1281984","559581855","1899247","10401430","10005","247000","334237697","1476878","37390","557","134059","337512","154260","N/A","11195","N/A","N/A","N/A","N/A","N/A"
"425","The Itchyworms","Philippines","Rock","Sony Music Entertainment, Big Indie Labels","8654","4665","1914773","499631579","2887654","6924647","17624","261000","144938004","613413","21256","11007","89792","638327","23440","N/A","17303","93027","11","0","0","26.441557191464057"
"426","Fobia","Mexico","Rock","Sony Music Entertainment","8682","6288","1175388","659493601","1566848","15140756","10202","150000","219487684","924590","33362","N/A","104711","258639","254630","N/A","8729","N/A","N/A","N/A","N/A","N/A"
"427","Rezcaze","Latvia","Rock","Big Indie Labels","8704","14953","11064","37029721","4325470","13531436","10988","67600","21055199","466899","463412","N/A","38790","N/A","82","21","N/A","19060","62","0","0","62.29107085201768"
