"Track title","Track release date","Track label","Track genre","Track subgenre 1","Track subgenre 2","Track artists","Viberate rank 1w","Viberate rank 1m","Viberate rank 3m","Viberate rank 12m","Viberate rank Alltime","Viberate score 1w","Viberate score 1m","Viberate score 3m","Viberate score 12m","Viberate score Alltime","Spotify streams 1w","Spotify streams 1m","Spotify streams 3m","Spotify streams 12m","Spotify streams Alltime","Youtube views 1w","Youtube views 1m","Youtube views 3m","Youtube views 12m","Youtube views Alltime","Airplay spins 1w","Airplay spins 1m","Airplay spins 3m","Airplay spins 12m","Airplay spins Alltime","Soundcloud plays 1w","Soundcloud plays 1m","Soundcloud plays 3m","Soundcloud plays 12m","Soundcloud plays Alltime","Shazam shazams 1w","Shazam shazams 1m","Shazam shazams 3m","Shazam shazams 12m","Shazam shazams Alltime"
"Don't Cry (Original)","1991-09-17","N/A","Rock","N/A","N/A","Guns N' Roses","N/A","N/A","N/A","N/A","1197","N/A","N/A","N/A","N/A","215503857.775","N/A","N/A","N/A","158456370","845991158","N/A","N/A","N/A","65758844","886375811","N/A","N/A","N/A","128884","N/A","N/A","N/A","N/A","85044","408346","N/A","N/A","N/A","N/A","N/A"
"Simple Man","1973-01-01","N/A","Rock","N/A","N/A","Lynyrd Skynyrd","N/A","N/A","N/A","N/A","1333","N/A","N/A","N/A","N/A","203287858.565","N/A","N/A","N/A","149515101","713476876","N/A","N/A","N/A","80188705","407640177","N/A","N/A","N/A","71906","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Is This Love - 2018 Remaster","1987-01-01","N/A","Rock","N/A","N/A","Whitesnake","N/A","N/A","N/A","N/A","1341","N/A","N/A","N/A","N/A","202518349.925","N/A","N/A","N/A","21815586","436756583","N/A","N/A","N/A","62061319","423320688","N/A","N/A","N/A","203575","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mary On A Cross","2019-09-13","N/A","Rock","N/A","N/A","Ghost","N/A","N/A","N/A","N/A","1389","N/A","N/A","N/A","N/A","197928118.62000003","N/A","N/A","N/A","161478209","910420645","N/A","N/A","N/A","81761755","458382606","N/A","N/A","N/A","1450","N/A","N/A","N/A","N/A","753676","5173614","N/A","N/A","N/A","N/A","N/A"
"Rock You Like a Hurricane - 2015 - Remaster","1984-03-27","N/A","Rock","N/A","N/A","Scorpions","N/A","N/A","N/A","N/A","1508","N/A","N/A","N/A","N/A","187718816.515","N/A","N/A","N/A","22277212","511660620","N/A","N/A","N/A","24328670","155780154","N/A","N/A","N/A","194569","N/A","N/A","N/A","N/A","27633","47608","N/A","N/A","N/A","N/A","N/A"
"Whole Lotta Love - 1990 Remaster","1969-10-22","N/A","Rock","N/A","N/A","Led Zeppelin","N/A","N/A","N/A","N/A","1532","N/A","N/A","N/A","N/A","185700069.44500002","N/A","N/A","N/A","98317320","783960106","N/A","N/A","N/A","37515425","351105699","N/A","N/A","N/A","17090","N/A","N/A","N/A","N/A","132610","641751","N/A","N/A","N/A","6677","4407474"
"Walk This Way","1975-04-08","N/A","Rock","N/A","N/A","Aerosmith","N/A","N/A","N/A","N/A","1827","N/A","N/A","N/A","N/A","167543263.855","N/A","N/A","N/A","29643","461904","N/A","N/A","N/A","2909467","57885992","N/A","N/A","N/A","255112","N/A","N/A","N/A","N/A","122739","561300","N/A","N/A","N/A","N/A","N/A"
"Poison","1989-07-25","N/A","Rock","N/A","N/A","Alice Cooper","N/A","N/A","N/A","N/A","1851","N/A","N/A","N/A","N/A","166617943.60999998","N/A","N/A","N/A","128270940","542154837","N/A","N/A","N/A","25686790","355644416","N/A","N/A","N/A","167940","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","3546600"
"Free Bird","1973-01-01","N/A","Rock","N/A","N/A","Lynyrd Skynyrd","N/A","N/A","N/A","N/A","1877","N/A","N/A","N/A","N/A","165290860.375","N/A","N/A","N/A","62030","436858","N/A","N/A","N/A","45480817","260556809","N/A","N/A","N/A","93946","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","47705","6931975"
"Somebody To Love - Remastered 2011","1976-12-10","N/A","Rock","N/A","N/A","Queen","N/A","N/A","N/A","N/A","1898","N/A","N/A","N/A","N/A","164437291.725","N/A","N/A","N/A","125556462","1119132057","N/A","N/A","N/A","24924389","529132850","N/A","N/A","N/A","159505","N/A","N/A","N/A","N/A","188019","3025419","N/A","N/A","N/A","N/A","N/A"
