"Track title","Track release date","Track label","Track genre","Track subgenre 1","Track subgenre 2","Track artists","Viberate rank 1w","Viberate rank 1m","Viberate rank 3m","Viberate rank 12m","Viberate rank Alltime","Viberate score 1w","Viberate score 1m","Viberate score 3m","Viberate score 12m","Viberate score Alltime","Spotify streams 1w","Spotify streams 1m","Spotify streams 3m","Spotify streams 12m","Spotify streams Alltime","Youtube views 1w","Youtube views 1m","Youtube views 3m","Youtube views 12m","Youtube views Alltime","Airplay spins 1w","Airplay spins 1m","Airplay spins 3m","Airplay spins 12m","Airplay spins Alltime","Soundcloud plays 1w","Soundcloud plays 1m","Soundcloud plays 3m","Soundcloud plays 12m","Soundcloud plays Alltime","Shazam shazams 1w","Shazam shazams 1m","Shazam shazams 3m","Shazam shazams 12m","Shazam shazams Alltime"
"Velvet Ring","2016-05-27","N/A","Rock","N/A","N/A","Big Thief","N/A","N/A","N/A","N/A","4719","N/A","N/A","N/A","N/A","88177713.74000001","N/A","N/A","N/A","117546134","276794726","N/A","N/A","N/A","77248","667736","N/A","N/A","N/A","35","N/A","N/A","N/A","N/A","82023","264569","N/A","N/A","N/A","0","205361"
"Are You Bored Yet? (feat. Clairo)","2019-02-18","N/A","Pop","N/A","N/A","Wallows, Clairo","N/A","N/A","N/A","N/A","4772","N/A","N/A","N/A","N/A","87493448.41000001","N/A","N/A","N/A","103786211","1117123663","N/A","N/A","N/A","7558619","174591052","N/A","N/A","N/A","9421","N/A","N/A","N/A","N/A","420429","12639466","N/A","N/A","N/A","2037","1280047"
"Reptilia","2003-10-20","N/A","Rock","N/A","N/A","The Strokes","N/A","N/A","N/A","N/A","4930","N/A","N/A","N/A","N/A","85533212.36000001","N/A","N/A","N/A","83320306","722094389","N/A","N/A","N/A","15868026","249788993","N/A","N/A","N/A","28851","N/A","N/A","N/A","N/A","81889","376302","N/A","N/A","N/A","10649","1495938"
"Glide","2025-03-28","N/A","Rock","N/A","N/A","Neiked, Portugal. The Man","N/A","N/A","N/A","N/A","4968","N/A","N/A","N/A","N/A","84909481","N/A","N/A","N/A","47156305","50741740","N/A","N/A","N/A","3725144","3779275","N/A","N/A","N/A","156755","N/A","N/A","N/A","N/A","40783","40970","N/A","N/A","N/A","10639","15908"
"Afraid","2013-04-19","N/A","Rock","N/A","N/A","The Neighbourhood","N/A","N/A","N/A","N/A","4974","N/A","N/A","N/A","N/A","84814489.80000001","N/A","N/A","N/A","105579732","622351948","N/A","N/A","N/A","4492929","114910173","N/A","N/A","N/A","2498","N/A","N/A","N/A","N/A","65390","750043","N/A","N/A","N/A","0","1792060"
"People Watching","2024-11-15","N/A","Rock","N/A","N/A","Sam Fender","N/A","N/A","N/A","N/A","4977","N/A","N/A","N/A","N/A","84789963.53999999","N/A","N/A","N/A","62576033","104143602","N/A","N/A","N/A","5110384","9678652","N/A","N/A","N/A","111212","N/A","N/A","N/A","N/A","313247","463501","N/A","N/A","N/A","0","476032"
"Last Nite","2001-07-30","N/A","Rock","N/A","N/A","The Strokes","N/A","N/A","N/A","N/A","5117","N/A","N/A","N/A","N/A","83021075.965","N/A","N/A","N/A","74818842","792921161","N/A","N/A","N/A","7555244","137775460","N/A","N/A","N/A","65300","N/A","N/A","N/A","N/A","84026","393650","N/A","N/A","N/A","N/A","N/A"
"Robbers","2013-01-01","N/A","Rock","N/A","N/A","The 1975","N/A","N/A","N/A","N/A","5194","N/A","N/A","N/A","N/A","82223327.03999998","N/A","N/A","N/A","92705310","549720574","N/A","N/A","N/A","11554919","212809647","N/A","N/A","N/A","3971","N/A","N/A","N/A","N/A","42357","7859111","N/A","N/A","N/A","0","742533"
"bad","2023-04-20","N/A","Rock","N/A","N/A","wave to earth","N/A","N/A","N/A","N/A","5197","N/A","N/A","N/A","N/A","82163007.71","N/A","N/A","N/A","86827913","347304158","N/A","N/A","N/A","19888559","53756906","N/A","N/A","N/A","2728","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","297350"
"strangers","2024-03-15","N/A","Rock","N/A","N/A","proderics, melodybloom","N/A","N/A","N/A","N/A","5253","N/A","N/A","N/A","N/A","81551478.44","N/A","N/A","N/A","104469385","137368073","N/A","N/A","N/A","2992292","3252460","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","7265","7457","N/A","N/A","N/A","N/A","N/A"
"Float On","2004-04-05","N/A","Rock","N/A","N/A","Modest Mouse","N/A","N/A","N/A","N/A","5257","N/A","N/A","N/A","N/A","81508611.51499999","N/A","N/A","N/A","78900801","557714539","N/A","N/A","N/A","9989531","143182811","N/A","N/A","N/A","42485","N/A","N/A","N/A","N/A","223322","1571617","N/A","N/A","N/A","0","2954929"
"Better in the Dark","2021-10-13","N/A","Pop","N/A","N/A","Jordana, TV Girl","N/A","N/A","N/A","N/A","5268","N/A","N/A","N/A","N/A","81352189.125","N/A","N/A","N/A","102961137","305393581","N/A","N/A","N/A","196513","608584","N/A","N/A","N/A","565","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","116199"
"From the Start","2023-11-10","N/A","Rock","N/A","N/A","Good Kid","N/A","N/A","N/A","N/A","5304","N/A","N/A","N/A","N/A","80909113.11500001","N/A","N/A","N/A","75758208","206773644","N/A","N/A","N/A","24979246","69854546","N/A","N/A","N/A","99","N/A","N/A","N/A","N/A","1228422","3571018","N/A","N/A","N/A","N/A","N/A"
"Stacy's Mom","2003-01-01","N/A","Rock","N/A","N/A","Fountains Of Wayne","N/A","N/A","N/A","N/A","5346","N/A","N/A","N/A","N/A","80331918.44","N/A","N/A","N/A","71254584","600660446","N/A","N/A","N/A","16172920","232690582","N/A","N/A","N/A","38995","N/A","N/A","N/A","N/A","200857","1244017","N/A","N/A","N/A","0","1226427"
"Selfless","2020-04-10","N/A","Rock","N/A","N/A","The Strokes","N/A","N/A","N/A","N/A","5444","N/A","N/A","N/A","N/A","79155618.03","N/A","N/A","N/A","95987549","273833447","N/A","N/A","N/A","5725525","31190920","N/A","N/A","N/A","1592","N/A","N/A","N/A","N/A","54730","168229","N/A","N/A","N/A","5857","248007"
"Kids","2015-03-08","N/A","Rock","N/A","N/A","Current Joys","N/A","N/A","N/A","N/A","5594","N/A","N/A","N/A","N/A","77421880.065","N/A","N/A","N/A","96101153","412989573","N/A","N/A","N/A","528301","15391938","N/A","N/A","N/A","1860","N/A","N/A","N/A","N/A","2799815","10925352","N/A","N/A","N/A","5252","401980"
"Starburster","2024-04-17","N/A","Rock","N/A","N/A","Fontaines D.C.","N/A","N/A","N/A","N/A","5741","N/A","N/A","N/A","N/A","75991978.5","N/A","N/A","N/A","82462670","147849392","N/A","N/A","N/A","9112037","14616570","N/A","N/A","N/A","22542","N/A","N/A","N/A","N/A","848063","1085234","N/A","N/A","N/A","0","718317"
"Kilby Girl","2019-01-27","N/A","Rock","N/A","N/A","The Backseat Lovers","N/A","N/A","N/A","N/A","5819","N/A","N/A","N/A","N/A","75218469.44500001","N/A","N/A","N/A","97805568","484067704","N/A","N/A","N/A","54034","815281","N/A","N/A","N/A","2960","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","644515"
"Bloom (Online Bonus Track)","2011-08-01","N/A","Rock","N/A","N/A","The Paper Kites","N/A","N/A","N/A","N/A","5825","N/A","N/A","N/A","N/A","75192661.005","N/A","N/A","N/A","93651127","818264654","N/A","N/A","N/A","5003072","53691288","N/A","N/A","N/A","36","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","3399","1278192"
"Apple Cider","2019-04-26","N/A","Rock","N/A","N/A","Beabadoobee","N/A","N/A","N/A","N/A","5950","N/A","N/A","N/A","N/A","74089088.1","N/A","N/A","N/A","93856929","201140661","N/A","N/A","N/A","3944176","8303815","N/A","N/A","N/A","328","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1292","61439"
"Pretty Boy","2020-09-25","N/A","Rock","N/A","N/A","The Neighbourhood","N/A","N/A","N/A","N/A","6041","N/A","N/A","N/A","N/A","73258921.04499999","N/A","N/A","N/A","93969956","417435253","N/A","N/A","N/A","2579516","25698298","N/A","N/A","N/A","1243","N/A","N/A","N/A","N/A","249469","2171653","N/A","N/A","N/A","0","223703"
"Tek It - Sped Up","2019-01-01","N/A","Rock","N/A","N/A","Cafuné","N/A","N/A","N/A","N/A","6047","N/A","N/A","N/A","N/A","73191158.52500002","N/A","N/A","N/A","90072661","501056899","N/A","N/A","N/A","5631619","32172629","N/A","N/A","N/A","34","N/A","N/A","N/A","N/A","917479","2186536","N/A","N/A","N/A","N/A","N/A"
"Unti-Unti","2017-02-14","N/A","Rock","N/A","N/A","UDD - Up Dharma Down","N/A","N/A","N/A","N/A","6124","N/A","N/A","N/A","N/A","72630900.615","N/A","N/A","N/A","80033431","207002750","N/A","N/A","N/A","12611989","26927106","N/A","N/A","N/A","153","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","38981"
"Renegades","2015-06-30","N/A","Rock","N/A","N/A","X Ambassadors","N/A","N/A","N/A","N/A","6318","N/A","N/A","N/A","N/A","70952665.065","N/A","N/A","N/A","358517","611123","N/A","N/A","N/A","43620893","500130690","N/A","N/A","N/A","107420","N/A","N/A","N/A","N/A","36425","36688","N/A","N/A","N/A","0","9916702"
"A Girl Like You","1994-01-01","N/A","Rock","N/A","N/A","Edwyn Collins","N/A","N/A","N/A","N/A","6333","N/A","N/A","N/A","N/A","70824433.06","N/A","N/A","N/A","32386630","173103675","N/A","N/A","N/A","12213163","63030353","N/A","N/A","N/A","118212","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","5575650"
"My Favourite Game","1998-01-01","N/A","Rock","N/A","N/A","The Cardigans","N/A","N/A","N/A","N/A","6343","N/A","N/A","N/A","N/A","70731911.31","N/A","N/A","N/A","50818456","282868803","N/A","N/A","N/A","9555644","120846639","N/A","N/A","N/A","78354","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","3926826"
"Seventeen Going Under","2021-07-07","N/A","Rock","N/A","N/A","Sam Fender","N/A","N/A","N/A","N/A","6418","N/A","N/A","N/A","N/A","70047251.705","N/A","N/A","N/A","68579057","342552006","N/A","N/A","N/A","8287252","59058730","N/A","N/A","N/A","33209","N/A","N/A","N/A","N/A","476115","3054822","N/A","N/A","N/A","N/A","N/A"
"I Love You","2022-02-16","N/A","Rock","N/A","N/A","Fontaines D.C.","N/A","N/A","N/A","N/A","6437","N/A","N/A","N/A","N/A","69868244.28999999","N/A","N/A","N/A","80713838","145628431","N/A","N/A","N/A","5346694","11485945","N/A","N/A","N/A","2833","N/A","N/A","N/A","N/A","1271736","1952112","N/A","N/A","N/A","3913","269492"
"Mind Over Matter","2015-04-18","N/A","Rock","N/A","N/A","Young the Giant","N/A","N/A","N/A","N/A","6472","N/A","N/A","N/A","N/A","69539173.715","N/A","N/A","N/A","76726790","423934773","N/A","N/A","N/A","10081891","75493305","N/A","N/A","N/A","4412","N/A","N/A","N/A","N/A","1912261","10308930","N/A","N/A","N/A","N/A","N/A"
"the way things go","2023-07-18","N/A","Rock","N/A","N/A","Beabadoobee","N/A","N/A","N/A","N/A","6503","N/A","N/A","N/A","N/A","69327544.63999999","N/A","N/A","N/A","88174068","280664878","N/A","N/A","N/A","1940439","10707588","N/A","N/A","N/A","1399","N/A","N/A","N/A","N/A","1165510","3400920","N/A","N/A","N/A","3034","341283"
"Freaking Out the Neighborhood","2012-10-16","N/A","Rock","N/A","N/A","Mac Demarco","N/A","N/A","N/A","N/A","6672","N/A","N/A","N/A","N/A","67977322.765","N/A","N/A","N/A","81610006","485301294","N/A","N/A","N/A","4987810","52162450","N/A","N/A","N/A","4267","N/A","N/A","N/A","N/A","374018","2071408","N/A","N/A","N/A","4989","897765"
"One Day / Reckoning Song (Wankelmut Remix) - Radio Edit","2012-08-03","N/A","Rock","N/A","N/A","Asaf Avidan, Wankelmut, The Mojos","N/A","N/A","N/A","N/A","6733","N/A","N/A","N/A","N/A","67391228.095","N/A","N/A","N/A","92340899","399656281","N/A","N/A","N/A","50569","23334862","N/A","N/A","N/A","38","N/A","N/A","N/A","N/A","20672","44323","N/A","N/A","N/A","N/A","N/A"
"I Found","2014-09-21","N/A","Rock","N/A","N/A","Amber Run","N/A","N/A","N/A","N/A","6785","N/A","N/A","N/A","N/A","67043086.044999994","N/A","N/A","N/A","75997727","554202070","N/A","N/A","N/A","11355714","175974389","N/A","N/A","N/A","2854","N/A","N/A","N/A","N/A","82186","800976","N/A","N/A","N/A","0","2561105"
"Step On Me","1996-01-01","N/A","Rock","N/A","N/A","The Cardigans","N/A","N/A","N/A","N/A","6807","N/A","N/A","N/A","N/A","66885108.345","N/A","N/A","N/A","80566037","279083531","N/A","N/A","N/A","6142075","20843951","N/A","N/A","N/A","1046","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"A Night To Remember","2023-10-20","N/A","Jazz","N/A","N/A","Beabadoobee, Laufey","N/A","N/A","N/A","N/A","6837","N/A","N/A","N/A","N/A","66684587.695","N/A","N/A","N/A","78262866","242689382","N/A","N/A","N/A","7127958","22149299","N/A","N/A","N/A","3587","N/A","N/A","N/A","N/A","608787","2189465","N/A","N/A","N/A","1598","133170"
"(dream)","2013-01-01","N/A","Rock","N/A","N/A","Salvia palth","N/A","N/A","N/A","N/A","6864","N/A","N/A","N/A","N/A","66447599.769999996","N/A","N/A","N/A","87515507","412780000","N/A","N/A","N/A","79317","568882","N/A","N/A","N/A","288","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","2716","177232"
"Someday","2001-07-30","N/A","Rock","N/A","N/A","The Strokes","N/A","N/A","N/A","N/A","6909","N/A","N/A","N/A","N/A","65990665.39000001","N/A","N/A","N/A","67900857","603847473","N/A","N/A","N/A","8023265","100758539","N/A","N/A","N/A","24538","N/A","N/A","N/A","N/A","93831","345904","N/A","N/A","N/A","N/A","N/A"
"Arabella","2013-01-01","N/A","Rock","N/A","N/A","Arctic Monkeys","N/A","N/A","N/A","N/A","7009","N/A","N/A","N/A","N/A","65348704.11499999","N/A","N/A","N/A","75311351","711891278","N/A","N/A","N/A","7476660","233651974","N/A","N/A","N/A","8068","N/A","N/A","N/A","N/A","79528","524183","N/A","N/A","N/A","1617","1435377"
"Lucky Man","1997-01-01","N/A","Rock","N/A","N/A","The Verve","N/A","N/A","N/A","N/A","7076","N/A","N/A","N/A","N/A","64888626.35500001","N/A","N/A","N/A","51556289","251707536","N/A","N/A","N/A","15066133","136646330","N/A","N/A","N/A","41976","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Choo Lo","2015-09-25","N/A","Rock","N/A","N/A","The Local Train","N/A","N/A","N/A","N/A","7130","N/A","N/A","N/A","N/A","64535641.34499999","N/A","N/A","N/A","52997195","276167447","N/A","N/A","N/A","29461083","152336191","N/A","N/A","N/A","914","N/A","N/A","N/A","N/A","165799","2219194","N/A","N/A","N/A","0","278415"
"Chelsea Dagger","2006-01-01","N/A","Rock","N/A","N/A","The Fratellis","N/A","N/A","N/A","N/A","7235","N/A","N/A","N/A","N/A","63776802.69999999","N/A","N/A","N/A","64849819","492080994","N/A","N/A","N/A","2958639","72929720","N/A","N/A","N/A","39378","N/A","N/A","N/A","N/A","130232","573946","N/A","N/A","N/A","N/A","N/A"
"Symphonia IX - Grimes Cover","2013-01-02","N/A","Rock","N/A","N/A","Current Joys","N/A","N/A","N/A","N/A","7275","N/A","N/A","N/A","N/A","63497478.085000016","N/A","N/A","N/A","84178169","216640282","N/A","N/A","N/A","18407","506737","N/A","N/A","N/A","47","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","6010","402790"
"Need 2","2015-10-15","N/A","Rock","N/A","N/A","Pinegrove","N/A","N/A","N/A","N/A","7513","N/A","N/A","N/A","N/A","61891897.309999995","N/A","N/A","N/A","61217616","437728834","N/A","N/A","N/A","13449590","38124650","N/A","N/A","N/A","83","N/A","N/A","N/A","N/A","2203828","12274444","N/A","N/A","N/A","N/A","N/A"
"Nervous","2018-11-02","N/A","Rock","N/A","N/A","The Neighbourhood","N/A","N/A","N/A","N/A","7515","N/A","N/A","N/A","N/A","61873893.315","N/A","N/A","N/A","75614325","319562742","N/A","N/A","N/A","5222705","48899801","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","65375","303669","N/A","N/A","N/A","0","422394"
"Mentira","2001-09-04","N/A","Rock","N/A","N/A","La Ley","N/A","N/A","N/A","N/A","7556","N/A","N/A","N/A","N/A","61505359.665","N/A","N/A","N/A","37347365","254268072","N/A","N/A","N/A","25954597","290789447","N/A","N/A","N/A","37458","N/A","N/A","N/A","N/A","5207","18743","N/A","N/A","N/A","0","434094"
"Jerk It Out","2002-01-01","N/A","Rock","N/A","N/A","Caesars","N/A","N/A","N/A","N/A","7586","N/A","N/A","N/A","N/A","61301387.2","N/A","N/A","N/A","65725186","392716484","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","37413","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Vampire Empire","2023-07-19","N/A","Rock","N/A","N/A","Big Thief","N/A","N/A","N/A","N/A","7730","N/A","N/A","N/A","N/A","60338639.77499998","N/A","N/A","N/A","75134230","209489273","N/A","N/A","N/A","3797828","9289668","N/A","N/A","N/A","2154","N/A","N/A","N/A","N/A","49653","133288","N/A","N/A","N/A","N/A","N/A"
"Knee Socks","2013-01-01","N/A","Rock","N/A","N/A","Arctic Monkeys","N/A","N/A","N/A","N/A","7765","N/A","N/A","N/A","N/A","60171638.84","N/A","N/A","N/A","77580377","522101822","N/A","N/A","N/A","567298","55380457","N/A","N/A","N/A","2602","N/A","N/A","N/A","N/A","62210","406620","N/A","N/A","N/A","1032","517417"
"Frente a frente (feat. Tulsa)","2010-01-01","N/A","Rock","N/A","N/A","Bunbury, Tulsa","N/A","N/A","N/A","N/A","7801","N/A","N/A","N/A","N/A","59955395.53000002","N/A","N/A","N/A","35192775","185462913","N/A","N/A","N/A","5225039","102917226","N/A","N/A","N/A","6521","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","364709"
"She Moves In Her Own Way","2005-01-01","N/A","Rock","N/A","N/A","The Kooks","N/A","N/A","N/A","N/A","7822","N/A","N/A","N/A","N/A","59741974.205000006","N/A","N/A","N/A","61394113","492457916","N/A","N/A","N/A","4035219","71669635","N/A","N/A","N/A","32308","N/A","N/A","N/A","N/A","165912","592510","N/A","N/A","N/A","N/A","N/A"
"Figure You Out","2020-05-22","N/A","Rock","N/A","N/A","VOILÀ","N/A","N/A","N/A","N/A","7857","N/A","N/A","N/A","N/A","59470539.07","N/A","N/A","N/A","74103486","254373992","N/A","N/A","N/A","5208989","12521399","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","147433","736971","N/A","N/A","N/A","N/A","N/A"
"Sing","2001-01-01","N/A","Rock","N/A","N/A","Travis","N/A","N/A","N/A","N/A","7932","N/A","N/A","N/A","N/A","59023351.254999995","N/A","N/A","N/A","40295919","261989340","N/A","N/A","N/A","5220961","57670702","N/A","N/A","N/A","79130","N/A","N/A","N/A","N/A","15281","83774","N/A","N/A","N/A","N/A","N/A"
"Querida","1990-12-25","N/A","Rock","N/A","N/A","Maldita Vecindad","N/A","N/A","N/A","N/A","8047","N/A","N/A","N/A","N/A","58390733.724999994","N/A","N/A","N/A","76632243","281866637","N/A","N/A","N/A","11287","1908172","N/A","N/A","N/A","492","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Sweet Disposition (a moment, a love)","2025-05-30","N/A","Electronic","N/A","N/A","Lost Frequencies, The Temper Trap","N/A","N/A","N/A","N/A","8078","N/A","N/A","N/A","N/A","58199599.265","N/A","N/A","N/A","67411637","68127198","N/A","N/A","N/A","2548372","6595583","N/A","N/A","N/A","17002","N/A","N/A","N/A","N/A","61500","62325","N/A","N/A","N/A","N/A","N/A"
"Seventh Heaven","2024-03-08","N/A","Rock","N/A","N/A","INOHA","N/A","N/A","N/A","N/A","8106","N/A","N/A","N/A","N/A","58021065.6","N/A","N/A","N/A","67391705","118413463","N/A","N/A","N/A","4106159","4329435","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1494521","3010144","N/A","N/A","N/A","0","202484"
"Shut up My Moms Calling - (Sped Up)","2022-09-14","N/A","Rock","N/A","N/A","Hotel Ugly","N/A","N/A","N/A","N/A","8232","N/A","N/A","N/A","N/A","57274364.86","N/A","N/A","N/A","75305246","632324759","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","123408","1472469","N/A","N/A","N/A","0","932721"
"Black Sheep - Brie Larson Vocal Version","2010-01-01","N/A","Rock","N/A","N/A","Metric, Brie Larson","N/A","N/A","N/A","N/A","8244","N/A","N/A","N/A","N/A","57193395.71999999","N/A","N/A","N/A","57922614","214607415","N/A","N/A","N/A","14570238","67923809","N/A","N/A","N/A","42","N/A","N/A","N/A","N/A","108249","365757","N/A","N/A","N/A","0","439808"
"Ruby","2006-01-01","N/A","Rock","N/A","N/A","Kaiser Chiefs","N/A","N/A","N/A","N/A","8325","N/A","N/A","N/A","N/A","56736929.214999996","N/A","N/A","N/A","37588152","344643255","N/A","N/A","N/A","3348842","61626796","N/A","N/A","N/A","83822","N/A","N/A","N/A","N/A","119157","411825","N/A","N/A","N/A","0","1958979"
"Blondie","2013-01-02","N/A","Rock","N/A","N/A","Current Joys","N/A","N/A","N/A","N/A","8358","N/A","N/A","N/A","N/A","56568446.97","N/A","N/A","N/A","74613527","421567334","N/A","N/A","N/A","475698","3991099","N/A","N/A","N/A","622","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1810","471108"
"00:00","2022-01-26","N/A","Rock","N/A","N/A","Siddhartha","N/A","N/A","N/A","N/A","8480","N/A","N/A","N/A","N/A","55828713.045","N/A","N/A","N/A","47744685","219973819","N/A","N/A","N/A","22478153","101428698","N/A","N/A","N/A","489","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Undercover Martyn","2010-02-17","N/A","Rock","N/A","N/A","Two Door Cinema Club","N/A","N/A","N/A","N/A","8607","N/A","N/A","N/A","N/A","55223348.275000006","N/A","N/A","N/A","62820345","471139069","N/A","N/A","N/A","3024141","53853921","N/A","N/A","N/A","12681","N/A","N/A","N/A","N/A","398495","5090965","N/A","N/A","N/A","N/A","N/A"
"Maybe Tomorrow","2003-01-01","N/A","Rock","N/A","N/A","Stereophonics","N/A","N/A","N/A","N/A","8622","N/A","N/A","N/A","N/A","55130376.900000006","N/A","N/A","N/A","54236939","229614879","N/A","N/A","N/A","4881501","63287976","N/A","N/A","N/A","32488","N/A","N/A","N/A","N/A","69234","216458","N/A","N/A","N/A","0","2458096"
"Peradaban","2018-07-13","N/A","Rock","N/A","N/A",".Feast","N/A","N/A","N/A","N/A","8682","N/A","N/A","N/A","N/A","54820032.54000001","N/A","N/A","N/A","73500666","175332273","N/A","N/A","N/A","815578","19743453","N/A","N/A","N/A","149","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","117","30522"
"Hayloft II","2022-01-28","N/A","Rock","N/A","N/A","Mother Mother","N/A","N/A","N/A","N/A","8725","N/A","N/A","N/A","N/A","54536133.87500001","N/A","N/A","N/A","62166105","357978912","N/A","N/A","N/A","8659720","62754758","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","459090","3323700","N/A","N/A","N/A","0","645954"
"'74-'75","1993-01-01","N/A","Rock","N/A","N/A","The Connells","N/A","N/A","N/A","N/A","8741","N/A","N/A","N/A","N/A","54455564.355","N/A","N/A","N/A","22311063","168755578","N/A","N/A","N/A","6182930","18903967","N/A","N/A","N/A","104401","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","87277","3445236"
"Aaoge Tum Kabhi","2015-09-25","N/A","Rock","N/A","N/A","The Local Train","N/A","N/A","N/A","N/A","8848","N/A","N/A","N/A","N/A","53986083.825","N/A","N/A","N/A","43650467","139927226","N/A","N/A","N/A","26036886","78859305","N/A","N/A","N/A","15","N/A","N/A","N/A","N/A","212414","1135458","N/A","N/A","N/A","0","143031"
"Silver Lining","2017-11-02","N/A","Rock","N/A","N/A","Mt. Joy","N/A","N/A","N/A","N/A","8860","N/A","N/A","N/A","N/A","53905125.065000005","N/A","N/A","N/A","70123297","408585098","N/A","N/A","N/A","476725","4715524","N/A","N/A","N/A","3226","N/A","N/A","N/A","N/A","90557","843623","N/A","N/A","N/A","0","416822"
"Pursuit Of Happiness - Extended Steve Aoki Remix (Explicit)","2010-01-01","N/A","Rock","N/A","N/A","Kid Cudi, MGMT, Ratatat, Steve Aoki","N/A","N/A","N/A","N/A","8897","N/A","N/A","N/A","N/A","53691624.63499998","N/A","N/A","N/A","62819522","729335176","N/A","N/A","N/A","5898272","267171351","N/A","N/A","N/A","24","N/A","N/A","N/A","N/A","232287","1317418","N/A","N/A","N/A","0","7805173"
"Left Hand Free","2014-07-07","N/A","Rock","N/A","N/A","alt-J","N/A","N/A","N/A","N/A","9006","N/A","N/A","N/A","N/A","53221932.684999995","N/A","N/A","N/A","56282544","615196136","N/A","N/A","N/A","4996162","96468769","N/A","N/A","N/A","20805","N/A","N/A","N/A","N/A","181883","2323784","N/A","N/A","N/A","N/A","N/A"
"It's Not Living (If It's Not With You)","2018-11-30","N/A","Rock","N/A","N/A","The 1975","N/A","N/A","N/A","N/A","9069","N/A","N/A","N/A","N/A","52949569.83","N/A","N/A","N/A","64336786","434379083","N/A","N/A","N/A","2032528","30713182","N/A","N/A","N/A","8017","N/A","N/A","N/A","N/A","49488","637297","N/A","N/A","N/A","0","377065"
"She Moves In Her Own Way - Radio Version","2013-10-25","N/A","Rock","N/A","N/A","The Kooks","N/A","N/A","N/A","N/A","9095","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Crimen","2006-04-04","N/A","Rock","N/A","N/A","Gustavo Cerati","N/A","N/A","N/A","N/A","9184","N/A","N/A","N/A","N/A","52375439.38000001","N/A","N/A","N/A","48872371","388682546","N/A","N/A","N/A","10757748","172481499","N/A","N/A","N/A","22301","N/A","N/A","N/A","N/A","2487","8054","N/A","N/A","N/A","1133","370110"
"Your face","2023-04-04","N/A","Rock","N/A","N/A","Wisp","N/A","N/A","N/A","N/A","9527","N/A","N/A","N/A","N/A","50808943.099999994","N/A","N/A","N/A","67791296","188415338","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","875","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Swing Lynn","2012-08-14","N/A","Rock","N/A","N/A","Harmless","N/A","N/A","N/A","N/A","9551","N/A","N/A","N/A","N/A","50741990.489999995","N/A","N/A","N/A","49415495","380097332","N/A","N/A","N/A","9890286","58071534","N/A","N/A","N/A","1102","N/A","N/A","N/A","N/A","3422850","30284610","N/A","N/A","N/A","0","2662897"
"Favourite","2024-06-18","N/A","Rock","N/A","N/A","Fontaines D.C.","N/A","N/A","N/A","N/A","9593","N/A","N/A","N/A","N/A","50538809.519999996","N/A","N/A","N/A","55840971","100757775","N/A","N/A","N/A","2548168","4887517","N/A","N/A","N/A","18330","N/A","N/A","N/A","N/A","674961","878348","N/A","N/A","N/A","4541","226250"
