"Track title","Track release date","Track label","Track genre","Track subgenre 1","Track subgenre 2","Track artists","Viberate rank 1w","Viberate rank 1m","Viberate rank 3m","Viberate rank 12m","Viberate rank Alltime","Viberate score 1w","Viberate score 1m","Viberate score 3m","Viberate score 12m","Viberate score Alltime","Spotify streams 1w","Spotify streams 1m","Spotify streams 3m","Spotify streams 12m","Spotify streams Alltime","Youtube views 1w","Youtube views 1m","Youtube views 3m","Youtube views 12m","Youtube views Alltime","Airplay spins 1w","Airplay spins 1m","Airplay spins 3m","Airplay spins 12m","Airplay spins Alltime","Soundcloud plays 1w","Soundcloud plays 1m","Soundcloud plays 3m","Soundcloud plays 12m","Soundcloud plays Alltime","Shazam shazams 1w","Shazam shazams 1m","Shazam shazams 3m","Shazam shazams 12m","Shazam shazams Alltime"
"Come As You Are - Remastered 2021","1991-09-24","N/A","Rock","N/A","N/A","Nirvana","N/A","N/A","N/A","N/A","182","N/A","N/A","N/A","N/A","485647127.91499984","N/A","N/A","N/A","403105447","1993276365","N/A","N/A","N/A","98898604","840572668","N/A","N/A","N/A","256186","N/A","N/A","N/A","N/A","3535161","23759847","N/A","N/A","N/A","30387","6128245"
"Zombie","1994-10-01","N/A","Rock","N/A","N/A","The Cranberries","N/A","N/A","N/A","N/A","207","N/A","N/A","N/A","N/A","463552198.78","N/A","N/A","N/A","279784680","1737261892","N/A","N/A","N/A","208460435","2378488021","N/A","N/A","N/A","253485","N/A","N/A","N/A","N/A","105558","2789806","N/A","N/A","N/A","N/A","N/A"
"Smells Like Teen Spirit - Remastered 2021","1991-09-24","N/A","Rock","N/A","N/A","Nirvana","N/A","N/A","N/A","N/A","223","N/A","N/A","N/A","N/A","450085849.60999995","N/A","N/A","N/A","458001597","2839648381","N/A","N/A","N/A","4496182","81617956","N/A","N/A","N/A","321884","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","69385","14231500"
"Let Down","1997-05-26","N/A","Rock","N/A","N/A","Radiohead","N/A","N/A","N/A","N/A","283","N/A","N/A","N/A","N/A","414458802.02","N/A","N/A","N/A","533921071","740826451","N/A","N/A","N/A","12534460","91983998","N/A","N/A","N/A","8842","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","902396"
"How You Remind Me","2001-09-11","N/A","Rock","N/A","N/A","Nickelback","N/A","N/A","N/A","N/A","315","N/A","N/A","N/A","N/A","395711576.485","N/A","N/A","N/A","317812389","1688843140","N/A","N/A","N/A","90264465","1132494411","N/A","N/A","N/A","244867","N/A","N/A","N/A","N/A","2187045","7661474","N/A","N/A","N/A","0","10869063"
"The Reason","2003-12-09","N/A","Rock","N/A","N/A","Hoobastank","N/A","N/A","N/A","N/A","345","N/A","N/A","N/A","N/A","379353249.97999996","N/A","N/A","N/A","259574614","1485210442","N/A","N/A","N/A","132004746","1571103107","N/A","N/A","N/A","224617","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Beggin'","2017-12-08","N/A","Rock","N/A","N/A","Måneskin","N/A","N/A","N/A","N/A","353","N/A","N/A","N/A","N/A","375385008.185","N/A","N/A","N/A","295815487","2168181309","N/A","N/A","N/A","100632254","946876142","N/A","N/A","N/A","213707","N/A","N/A","N/A","N/A","691705","940830","N/A","N/A","N/A","0","15213509"
"The Emptiness Machine","2024-09-05","N/A","Rock","N/A","N/A","Linkin Park","N/A","N/A","N/A","N/A","364","N/A","N/A","N/A","N/A","372034089.545","N/A","N/A","N/A","296713036","823908780","N/A","N/A","N/A","123149295","287543200","N/A","N/A","N/A","175635","N/A","N/A","N/A","N/A","38978","3235323","N/A","N/A","N/A","0","2257919"
"What I've Done","2007-04-06","N/A","Rock","N/A","N/A","Linkin Park","N/A","N/A","N/A","N/A","368","N/A","N/A","N/A","N/A","370844018.4","N/A","N/A","N/A","304059138","1380328799","N/A","N/A","N/A","121502434","990880671","N/A","N/A","N/A","86047","N/A","N/A","N/A","N/A","2911863","2921979","N/A","N/A","N/A","N/A","N/A"
"Somewhere I Belong","2003-03-24","N/A","Rock","N/A","N/A","Linkin Park","N/A","N/A","N/A","N/A","371","N/A","N/A","N/A","N/A","369603509.99999994","N/A","N/A","N/A","350575656","1033432752","N/A","N/A","N/A","88704307","517357882","N/A","N/A","N/A","40717","N/A","N/A","N/A","N/A","5239875","5445473","N/A","N/A","N/A","N/A","N/A"
"Like a Stone","2002-11-17","N/A","Rock","N/A","N/A","Audioslave","N/A","N/A","N/A","N/A","379","N/A","N/A","N/A","N/A","367659935.88","N/A","N/A","N/A","251187479","1100596446","N/A","N/A","N/A","162174694","1515479125","N/A","N/A","N/A","109777","N/A","N/A","N/A","N/A","129","170451","N/A","N/A","N/A","N/A","N/A"
"Enjoy the Silence - Single Mix","1990-11-26","N/A","Rock","N/A","N/A","Depeche Mode, Daniel Miller","N/A","N/A","N/A","N/A","397","N/A","N/A","N/A","N/A","360959304.555","N/A","N/A","N/A","8726844","137117504","N/A","N/A","N/A","114895143","1195361397","N/A","N/A","N/A","376062","N/A","N/A","N/A","N/A","158835","983237","N/A","N/A","N/A","N/A","N/A"
"Linger","1993-03-01","N/A","Rock","N/A","N/A","The Cranberries","N/A","N/A","N/A","N/A","445","N/A","N/A","N/A","N/A","346841983.7049999","N/A","N/A","N/A","311652482","1314443894","N/A","N/A","N/A","61502334","590583720","N/A","N/A","N/A","191703","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"My Love Mine All Mine","2023-09-15","N/A","Rock","N/A","N/A","Mitski","N/A","N/A","N/A","N/A","469","N/A","N/A","N/A","N/A","341145359.81000006","N/A","N/A","N/A","361313435","1921523136","N/A","N/A","N/A","76058567","233018728","N/A","N/A","N/A","33139","N/A","N/A","N/A","N/A","2716478","13903069","N/A","N/A","N/A","0","3420523"
"Heart-Shaped Box","1993-09-21","N/A","Rock","N/A","N/A","Nirvana","N/A","N/A","N/A","N/A","491","N/A","N/A","N/A","N/A","333455667.80500007","N/A","N/A","N/A","186963314","1082684329","N/A","N/A","N/A","26133766","362736688","N/A","N/A","N/A","86415","N/A","N/A","N/A","N/A","1653574","14416525","N/A","N/A","N/A","10556","2247704"
"Where Is My Mind? - Remastered","1988-03-21","N/A","Rock","N/A","N/A","PIXIES","N/A","N/A","N/A","N/A","514","N/A","N/A","N/A","N/A","326645895.965","N/A","N/A","N/A","183424028","1239692107","N/A","N/A","N/A","29677197","209810900","N/A","N/A","N/A","80652","N/A","N/A","N/A","N/A","370016","1906573","N/A","N/A","N/A","N/A","N/A"
"Clint Eastwood","2001-03-26","N/A","Rock","N/A","N/A","Gorillaz, Del the Funky Homosapien","N/A","N/A","N/A","N/A","524","N/A","N/A","N/A","N/A","324255335.845","N/A","N/A","N/A","214778259","1154690621","N/A","N/A","N/A","184720314","1442070960","N/A","N/A","N/A","106519","N/A","N/A","N/A","N/A","288851","1926776","N/A","N/A","N/A","12839","7619204"
"Faint","2003-03-24","N/A","Rock","N/A","N/A","Linkin Park","N/A","N/A","N/A","N/A","553","N/A","N/A","N/A","N/A","316571860.495","N/A","N/A","N/A","306627565","1296106267","N/A","N/A","N/A","76627099","609492760","N/A","N/A","N/A","40775","N/A","N/A","N/A","N/A","532852","1134630","N/A","N/A","N/A","N/A","N/A"
"It Ain't Over 'Til It's Over","1991-04-02","N/A","Rock","N/A","N/A","Lenny Kravitz","N/A","N/A","N/A","N/A","562","N/A","N/A","N/A","N/A","313813585.87","N/A","N/A","N/A","157944840","574357426","N/A","N/A","N/A","16271585","144943686","N/A","N/A","N/A","163564","N/A","N/A","N/A","N/A","86104","246194","N/A","N/A","N/A","N/A","N/A"
"Everlong","1997-05-20","N/A","Rock","N/A","N/A","Foo Fighters","N/A","N/A","N/A","N/A","587","N/A","N/A","N/A","N/A","307907297.89","N/A","N/A","N/A","268832700","1679982350","N/A","N/A","N/A","54757136","489565093","N/A","N/A","N/A","150058","N/A","N/A","N/A","N/A","516074","2429875","N/A","N/A","N/A","0","4915817"
"Given Up","2007-05-11","N/A","Rock","N/A","N/A","Linkin Park","N/A","N/A","N/A","N/A","606","N/A","N/A","N/A","N/A","302510296.735","N/A","N/A","N/A","166403037","564104441","N/A","N/A","N/A","45267984","232739896","N/A","N/A","N/A","9844","N/A","N/A","N/A","N/A","853841","1151326","N/A","N/A","N/A","N/A","N/A"
"The Kill","2005-01-01","N/A","Rock","N/A","N/A","Thirty Seconds To Mars","N/A","N/A","N/A","N/A","621","N/A","N/A","N/A","N/A","299737492.625","N/A","N/A","N/A","166543099","913421270","N/A","N/A","N/A","36441117","370796966","N/A","N/A","N/A","44656","N/A","N/A","N/A","N/A","353352","1521036","N/A","N/A","N/A","N/A","N/A"
"No Surprises","1997-05-28","N/A","Rock","N/A","N/A","Radiohead","N/A","N/A","N/A","N/A","649","N/A","N/A","N/A","N/A","294377990.70000005","N/A","N/A","N/A","373351105","1311130939","N/A","N/A","N/A","3175721","16974532","N/A","N/A","N/A","33422","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","4154905"
"Decode","2008-11-04","N/A","Rock","N/A","N/A","Paramore","N/A","N/A","N/A","N/A","713","N/A","N/A","N/A","N/A","281003165.9050001","N/A","N/A","N/A","152320606","508133637","N/A","N/A","N/A","53735032","605366474","N/A","N/A","N/A","615","N/A","N/A","N/A","N/A","635496","1140443","N/A","N/A","N/A","N/A","N/A"
"Psycho Killer - 2005 Remaster","1977-09-16","N/A","Rock","N/A","N/A","Talking Heads","N/A","N/A","N/A","N/A","731","N/A","N/A","N/A","N/A","279179843.36499995","N/A","N/A","N/A","105836011","706343974","N/A","N/A","N/A","15233004","383914636","N/A","N/A","N/A","95721","N/A","N/A","N/A","N/A","70011","392460","N/A","N/A","N/A","N/A","N/A"
"Here Without You","2002-01-01","N/A","Rock","N/A","N/A","3 Doors Down","N/A","N/A","N/A","N/A","775","N/A","N/A","N/A","N/A","272022769.71999997","N/A","N/A","N/A","157768661","932108613","N/A","N/A","N/A","103226319","1222048680","N/A","N/A","N/A","194883","N/A","N/A","N/A","N/A","83340","271536","N/A","N/A","N/A","0","7689665"
"Animal I Have Become","2006-03-13","N/A","Rock","N/A","N/A","Three Days Grace","N/A","N/A","N/A","N/A","782","N/A","N/A","N/A","N/A","271432499.325","N/A","N/A","N/A","279155288","1017231519","N/A","N/A","N/A","66943569","420246291","N/A","N/A","N/A","31850","N/A","N/A","N/A","N/A","787471","2705364","N/A","N/A","N/A","N/A","N/A"
"Chasing Cars","2006-01-01","N/A","Rock","N/A","N/A","Snow Patrol","N/A","N/A","N/A","N/A","787","N/A","N/A","N/A","N/A","270561917.47","N/A","N/A","N/A","234769678","1759089477","N/A","N/A","N/A","38749595","671843991","N/A","N/A","N/A","196711","N/A","N/A","N/A","N/A","302202","1919088","N/A","N/A","N/A","N/A","N/A"
"Wherever You Will Go","2001-01-01","N/A","Rock","N/A","N/A","The Calling","N/A","N/A","N/A","N/A","799","N/A","N/A","N/A","N/A","268184206.55499998","N/A","N/A","N/A","189520680","984847484","N/A","N/A","N/A","72968368","901946158","N/A","N/A","N/A","205587","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Boys Don't Cry","1979-05-11","N/A","Rock","N/A","N/A","The Cure","N/A","N/A","N/A","N/A","832","N/A","N/A","N/A","N/A","262225927.87999994","N/A","N/A","N/A","243855164","1114374868","N/A","N/A","N/A","19365859","174768721","N/A","N/A","N/A","161428","N/A","N/A","N/A","N/A","327938","883318","N/A","N/A","N/A","N/A","N/A"
"Semi-Charmed Life","1997-04-08","N/A","Rock","N/A","N/A","Third Eye Blind","N/A","N/A","N/A","N/A","872","N/A","N/A","N/A","N/A","256333593.80499998","N/A","N/A","N/A","136617220","723949297","N/A","N/A","N/A","380292","40486202","N/A","N/A","N/A","148607","N/A","N/A","N/A","N/A","506580","1262512","N/A","N/A","N/A","0","3815514"
"Teenage Dirtbag","1999-02-15","N/A","Rock","N/A","N/A","Wheatus","N/A","N/A","N/A","N/A","879","N/A","N/A","N/A","N/A","254369592.70499998","N/A","N/A","N/A","248164040","1064467818","N/A","N/A","N/A","58981301","441282713","N/A","N/A","N/A","89418","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"I WANNA BE YOUR SLAVE","2021-03-19","N/A","Rock","N/A","N/A","Måneskin","N/A","N/A","N/A","N/A","889","N/A","N/A","N/A","N/A","253330010.64499998","N/A","N/A","N/A","205552365","1475789111","N/A","N/A","N/A","89359538","637404627","N/A","N/A","N/A","87218","N/A","N/A","N/A","N/A","409857","603548","N/A","N/A","N/A","0","7438107"
"Two Princes","1988-11-26","N/A","Rock","N/A","N/A","Spin Doctors","N/A","N/A","N/A","N/A","909","N/A","N/A","N/A","N/A","250628677.28499997","N/A","N/A","N/A","94433160","675256554","N/A","N/A","N/A","21074734","201555135","N/A","N/A","N/A","294578","N/A","N/A","N/A","N/A","210369","866641","N/A","N/A","N/A","0","7279299"
"I Hate Everything About You","2003-04-19","N/A","Rock","N/A","N/A","Three Days Grace","N/A","N/A","N/A","N/A","934","N/A","N/A","N/A","N/A","247703046.96999997","N/A","N/A","N/A","261212910","1214200583","N/A","N/A","N/A","43830667","550449985","N/A","N/A","N/A","42594","N/A","N/A","N/A","N/A","676361","2701324","N/A","N/A","N/A","N/A","N/A"
"My Immortal","2003-03-04","N/A","Rock","N/A","N/A","Evanescence","N/A","N/A","N/A","N/A","972","N/A","N/A","N/A","N/A","242146950.95000005","N/A","N/A","N/A","99144894","698051778","N/A","N/A","N/A","72482764","1319485563","N/A","N/A","N/A","94240","N/A","N/A","N/A","N/A","85953","552687","N/A","N/A","N/A","0","8276380"
"Dreams","1993-03-01","N/A","Rock","N/A","N/A","The Cranberries","N/A","N/A","N/A","N/A","995","N/A","N/A","N/A","N/A","239305476.06000003","N/A","N/A","N/A","4210","81994","N/A","N/A","N/A","45054044","369948791","N/A","N/A","N/A","178910","N/A","N/A","N/A","N/A","8704","465788","N/A","N/A","N/A","N/A","N/A"
"Monster","2009-07-14","N/A","Rock","N/A","N/A","Skillet","N/A","N/A","N/A","N/A","1065","N/A","N/A","N/A","N/A","229259823.355","N/A","N/A","N/A","221942893","1079535337","N/A","N/A","N/A","63405492","703245700","N/A","N/A","N/A","16422","N/A","N/A","N/A","N/A","1756247","2915436","N/A","N/A","N/A","N/A","N/A"
"One Step Closer","2000-01-01","N/A","Rock","N/A","N/A","Linkin Park","N/A","N/A","N/A","N/A","1095","N/A","N/A","N/A","N/A","225878559.54","N/A","N/A","N/A","241292806","1185067205","N/A","N/A","N/A","34979346","267103181","N/A","N/A","N/A","42974","N/A","N/A","N/A","N/A","8372","112791","N/A","N/A","N/A","N/A","N/A"
"Lover, You Should've Come Over","1994-01-01","N/A","Rock","N/A","N/A","Jeff Buckley","N/A","N/A","N/A","N/A","1098","N/A","N/A","N/A","N/A","225186981.33999997","N/A","N/A","N/A","267998065","489317000","N/A","N/A","N/A","20951708","40642976","N/A","N/A","N/A","5252","N/A","N/A","N/A","N/A","394852","600603","N/A","N/A","N/A","0","602285"
"The Sound of Silence","2015-08-14","N/A","Rock","N/A","N/A","Disturbed","N/A","N/A","N/A","N/A","1107","N/A","N/A","N/A","N/A","224076181.24","N/A","N/A","N/A","111309115","997672879","N/A","N/A","N/A","115463235","1504140352","N/A","N/A","N/A","148808","N/A","N/A","N/A","N/A","208528","2740509","N/A","N/A","N/A","N/A","N/A"
"On Melancholy Hill","2010-03-03","N/A","Rock","N/A","N/A","Gorillaz","N/A","N/A","N/A","N/A","1110","N/A","N/A","N/A","N/A","223962751.30999997","N/A","N/A","N/A","244632294","999749918","N/A","N/A","N/A","82585245","579278522","N/A","N/A","N/A","27219","N/A","N/A","N/A","N/A","4475","794331","N/A","N/A","N/A","N/A","N/A"
"Black Hole Sun","1994-01-01","N/A","Rock","N/A","N/A","Soundgarden","N/A","N/A","N/A","N/A","1112","N/A","N/A","N/A","N/A","223750994.935","N/A","N/A","N/A","807207","2639005","N/A","N/A","N/A","39523801","344152380","N/A","N/A","N/A","175349","N/A","N/A","N/A","N/A","528938","2501642","N/A","N/A","N/A","0","4351575"
"The Only Exception","2009-09-22","N/A","Rock","N/A","N/A","Paramore","N/A","N/A","N/A","N/A","1154","N/A","N/A","N/A","N/A","219024684.01000002","N/A","N/A","N/A","237837594","840702006","N/A","N/A","N/A","60775334","350490711","N/A","N/A","N/A","28615","N/A","N/A","N/A","N/A","191319","522732","N/A","N/A","N/A","4503","2150216"
"There Is a Light That Never Goes Out - 2011 Remaster","1986-06-16","N/A","Rock","N/A","N/A","The Smiths","N/A","N/A","N/A","N/A","1189","N/A","N/A","N/A","N/A","215685020.70500004","N/A","N/A","N/A","255943931","1056528370","N/A","N/A","N/A","4846321","59185115","N/A","N/A","N/A","48855","N/A","N/A","N/A","N/A","146215","3108862","N/A","N/A","N/A","0","2366464"
"Washing Machine Heart","2018-08-17","N/A","Rock","N/A","N/A","Mitski","N/A","N/A","N/A","N/A","1235","N/A","N/A","N/A","N/A","212599367.74000007","N/A","N/A","N/A","215731591","1184500324","N/A","N/A","N/A","60966046","242185160","N/A","N/A","N/A","3275","N/A","N/A","N/A","N/A","1886364","16061136","N/A","N/A","N/A","0","2505315"
"Everybody's Changing","2004-01-01","N/A","Rock","N/A","N/A","Keane","N/A","N/A","N/A","N/A","1269","N/A","N/A","N/A","N/A","209584514.025","N/A","N/A","N/A","147579523","753486321","N/A","N/A","N/A","68342212","579770919","N/A","N/A","N/A","129852","N/A","N/A","N/A","N/A","38418","202405","N/A","N/A","N/A","N/A","N/A"
"I Still Haven't Found What I'm Looking For","1982-11-26","N/A","Rock","N/A","N/A","U2","N/A","N/A","N/A","N/A","1273","N/A","N/A","N/A","N/A","208503940.27999997","N/A","N/A","N/A","126845217","961801450","N/A","N/A","N/A","25342606","270450038","N/A","N/A","N/A","301467","N/A","N/A","N/A","N/A","108990","424061","N/A","N/A","N/A","N/A","N/A"
"Somebody Told Me","2004-01-01","N/A","Rock","N/A","N/A","The Killers","N/A","N/A","N/A","N/A","1278","N/A","N/A","N/A","N/A","207934440.525","N/A","N/A","N/A","203232013","1185487561","N/A","N/A","N/A","14460450","263889804","N/A","N/A","N/A","124893","N/A","N/A","N/A","N/A","809358","5529799","N/A","N/A","N/A","9217","5866856"
"Friday I'm In Love","1992-01-01","N/A","Rock","N/A","N/A","The Cure","N/A","N/A","N/A","N/A","1319","N/A","N/A","N/A","N/A","204554364.925","N/A","N/A","N/A","149875036","1004408746","N/A","N/A","N/A","20786000","209243631","N/A","N/A","N/A","241747","N/A","N/A","N/A","N/A","61608","216506","N/A","N/A","N/A","N/A","N/A"
"Serana","2020-01-30","N/A","Rock","N/A","N/A","For revenge","N/A","N/A","N/A","N/A","1320","N/A","N/A","N/A","N/A","204415461.08","N/A","N/A","N/A","262261789","748216685","N/A","N/A","N/A","8501379","39499678","N/A","N/A","N/A","7626","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","80480"
"Crawling","2000-01-01","N/A","Rock","N/A","N/A","Linkin Park","N/A","N/A","N/A","N/A","1334","N/A","N/A","N/A","N/A","203255604.60000002","N/A","N/A","N/A","190040193","921235880","N/A","N/A","N/A","41313162","558417699","N/A","N/A","N/A","46723","N/A","N/A","N/A","N/A","2760","133900","N/A","N/A","N/A","N/A","N/A"
"You Get What You Give","1998-01-01","N/A","Rock","N/A","N/A","New Radicals","N/A","N/A","N/A","N/A","1378","N/A","N/A","N/A","N/A","199350645.195","N/A","N/A","N/A","150201603","703495279","N/A","N/A","N/A","25478091","230967602","N/A","N/A","N/A","206878","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","34024","9439563"
"DARE","2005-05-23","N/A","Rock","N/A","N/A","Gorillaz, Shaun Ryder, Roses Gabor","N/A","N/A","N/A","N/A","1406","N/A","N/A","N/A","N/A","196478919.96500003","N/A","N/A","N/A","190890776","747385979","N/A","N/A","N/A","81423504","533831724","N/A","N/A","N/A","40494","N/A","N/A","N/A","N/A","788410","1261952","N/A","N/A","N/A","0","2285098"
"Still into You","2013-03-14","N/A","Rock","N/A","N/A","Paramore","N/A","N/A","N/A","N/A","1408","N/A","N/A","N/A","N/A","196258218.55","N/A","N/A","N/A","220032968","1167212717","N/A","N/A","N/A","24204639","406440204","N/A","N/A","N/A","41844","N/A","N/A","N/A","N/A","909392","4037861","N/A","N/A","N/A","5805","4017048"
"Kryptonite","2000-01-01","N/A","Rock","N/A","N/A","3 Doors Down","N/A","N/A","N/A","N/A","1420","N/A","N/A","N/A","N/A","195100961.96499997","N/A","N/A","N/A","187437557","1285997339","N/A","N/A","N/A","57866474","700234280","N/A","N/A","N/A","4319","N/A","N/A","N/A","N/A","281210","3250959","N/A","N/A","N/A","0","5321355"
"Song 2 - 2012 Remaster","1997-02-10","N/A","Rock","N/A","N/A","Blur","N/A","N/A","N/A","N/A","1442","N/A","N/A","N/A","N/A","193188112.72500002","N/A","N/A","N/A","159754919","1226005867","N/A","N/A","N/A","23013083","252664695","N/A","N/A","N/A","175825","N/A","N/A","N/A","N/A","130831","384970","N/A","N/A","N/A","N/A","N/A"
"Black","1991-08-27","N/A","Rock","N/A","N/A","Pearl Jam","N/A","N/A","N/A","N/A","1446","N/A","N/A","N/A","N/A","193005298.32999998","N/A","N/A","N/A","172278653","696721851","N/A","N/A","N/A","39217838","437093048","N/A","N/A","N/A","87533","N/A","N/A","N/A","N/A","451508","1053194","N/A","N/A","N/A","0","3829834"
"Centuries","2015-01-16","N/A","Rock","N/A","N/A","Fall Out Boy","N/A","N/A","N/A","N/A","1568","N/A","N/A","N/A","N/A","183567895.72500002","N/A","N/A","N/A","173441142","1523622637","N/A","N/A","N/A","48577205","924125966","N/A","N/A","N/A","40430","N/A","N/A","N/A","N/A","146007","1160731","N/A","N/A","N/A","9689","5878723"
"The Middle","2001-07-17","N/A","Rock","N/A","N/A","Jimmy Eat World","N/A","N/A","N/A","N/A","1599","N/A","N/A","N/A","N/A","181559393.605","N/A","N/A","N/A","169308734","1305037213","N/A","N/A","N/A","14874100","178928328","N/A","N/A","N/A","132307","N/A","N/A","N/A","N/A","287988","1782416","N/A","N/A","N/A","0","5585454"
"De Música Ligera","1983-11-26","N/A","Rock","N/A","N/A","Soda Stereo","N/A","N/A","N/A","N/A","1605","N/A","N/A","N/A","N/A","180955056.58499998","N/A","N/A","N/A","125311431","765866294","N/A","N/A","N/A","70871286","685472594","N/A","N/A","N/A","84728","N/A","N/A","N/A","N/A","10296","39042","N/A","N/A","N/A","0","1352173"
"Killing In The Name","1992-01-01","N/A","Rock","N/A","N/A","Rage Against The Machine","N/A","N/A","N/A","N/A","1608","N/A","N/A","N/A","N/A","180839908.63","N/A","N/A","N/A","155608527","1211760253","N/A","N/A","N/A","42652969","393776190","N/A","N/A","N/A","88189","N/A","N/A","N/A","N/A","215740","3659469","N/A","N/A","N/A","N/A","N/A"
"All Star","1999-06-08","N/A","Rock","N/A","N/A","Smash Mouth","N/A","N/A","N/A","N/A","1636","N/A","N/A","N/A","N/A","178927269.53499997","N/A","N/A","N/A","132891077","1371999627","N/A","N/A","N/A","33253488","675196305","N/A","N/A","N/A","167394","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0","7676361"
