"Track title","Track release date","Track label","Track genre","Track subgenre 1","Track subgenre 2","Track artists","Viberate rank 1w","Viberate rank 1m","Viberate rank 3m","Viberate rank 12m","Viberate rank Alltime","Viberate score 1w","Viberate score 1m","Viberate score 3m","Viberate score 12m","Viberate score Alltime","Spotify streams 1w","Spotify streams 1m","Spotify streams 3m","Spotify streams 12m","Spotify streams Alltime","Youtube views 1w","Youtube views 1m","Youtube views 3m","Youtube views 12m","Youtube views Alltime","Airplay spins 1w","Airplay spins 1m","Airplay spins 3m","Airplay spins 12m","Airplay spins Alltime","Soundcloud plays 1w","Soundcloud plays 1m","Soundcloud plays 3m","Soundcloud plays 12m","Soundcloud plays Alltime","Shazam shazams 1w","Shazam shazams 1m","Shazam shazams 3m","Shazam shazams 12m","Shazam shazams Alltime"
"Zombie","1994-10-01","N/A","Rock","N/A","N/A","The Cranberries","N/A","N/A","N/A","N/A","207","N/A","N/A","N/A","N/A","463552198.78","N/A","N/A","N/A","279784680","1737261892","N/A","N/A","N/A","208460435","2378488021","N/A","N/A","N/A","253485","N/A","N/A","N/A","N/A","105558","2789806","N/A","N/A","N/A","N/A","N/A"
"Hall of Fame (feat. will.i.am)","2012-08-17","N/A","Rock","N/A","N/A","The Script, will.i.am","N/A","N/A","N/A","N/A","216","N/A","N/A","N/A","N/A","457807787.56","N/A","N/A","N/A","226894320","1948303663","N/A","N/A","N/A","86390826","1055257574","N/A","N/A","N/A","145258","N/A","N/A","N/A","N/A","260209","1679355","N/A","N/A","N/A","N/A","N/A"
"Smells Like Teen Spirit - Remastered 2021","1991-09-24","N/A","Rock","N/A","N/A","Nirvana","N/A","N/A","N/A","N/A","223","N/A","N/A","N/A","N/A","450085849.60999995","N/A","N/A","N/A","458001597","2839648381","N/A","N/A","N/A","4496182","81617956","N/A","N/A","N/A","321884","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","69385","14231500"
"505","2007-04-22","N/A","Rock","N/A","N/A","Arctic Monkeys","N/A","N/A","N/A","N/A","233","N/A","N/A","N/A","N/A","446578926.2","N/A","N/A","N/A","573734330","2761023112","N/A","N/A","N/A","15489955","177102638","N/A","N/A","N/A","18207","N/A","N/A","N/A","N/A","527267","3019704","N/A","N/A","N/A","N/A","N/A"
"Hotel California - 2013 Remaster","1976-12-08","N/A","Rock","N/A","N/A","Eagles","N/A","N/A","N/A","N/A","236","N/A","N/A","N/A","N/A","444505789.685","N/A","N/A","N/A","303044793","2164816322","N/A","N/A","N/A","141342365","803592336","N/A","N/A","N/A","486070","N/A","N/A","N/A","N/A","533803","5805554","N/A","N/A","N/A","6639","12779870"
"Uptown Girl","1983-08-08","N/A","Rock","N/A","N/A","Billy Joel","N/A","N/A","N/A","N/A","244","N/A","N/A","N/A","N/A","439574426.68499994","N/A","N/A","N/A","217364932","1372594473","N/A","N/A","N/A","22333040","312950940","N/A","N/A","N/A","312160","N/A","N/A","N/A","N/A","205741","699079","N/A","N/A","N/A","8980","4399261"
"Thunder","2017-06-23","N/A","Rock","N/A","N/A","Imagine Dragons","N/A","N/A","N/A","N/A","245","N/A","N/A","N/A","N/A","439170500.99","N/A","N/A","N/A","291002201","2985462760","N/A","N/A","N/A","149431525","2686070738","N/A","N/A","N/A","320287","N/A","N/A","N/A","N/A","193161","3041842","N/A","N/A","N/A","9738","14443654"
"Don't You (Forget About Me)","1985-11-26","N/A","Rock","N/A","N/A","Simple Minds","N/A","N/A","N/A","N/A","246","N/A","N/A","N/A","N/A","439145571.77500004","N/A","N/A","N/A","160175423","1223048528","N/A","N/A","N/A","62096679","525424786","N/A","N/A","N/A","472809","N/A","N/A","N/A","N/A","272132","1314978","N/A","N/A","N/A","N/A","N/A"
"Do I Wanna Know?","2013-01-01","N/A","Rock","N/A","N/A","Arctic Monkeys","N/A","N/A","N/A","N/A","272","N/A","N/A","N/A","N/A","420409623.72","N/A","N/A","N/A","385112311","2938716604","N/A","N/A","N/A","131526431","2105996001","N/A","N/A","N/A","86014","N/A","N/A","N/A","N/A","327259","2046219","N/A","N/A","N/A","15791","11470249"
"Californication","1999-06-08","N/A","Rock","N/A","N/A","Red Hot Chili Peppers","N/A","N/A","N/A","N/A","273","N/A","N/A","N/A","N/A","420108306.82000005","N/A","N/A","N/A","316120863","1968427646","N/A","N/A","N/A","131245866","1416517680","N/A","N/A","N/A","213737","N/A","N/A","N/A","N/A","1417610","12477047","N/A","N/A","N/A","22353","5611722"
