"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 1w","Spotify Followers Total","Spotify Streams 1w","Spotify Streams Total","Spotify Monthly Listeners 1w","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 1w","YouTube Subscribers Total","YouTube Views 1w","YouTube Views Total","YouTube Likes 1w","YouTube Likes Total","Social Rank","TikTok Followers 1w","TikTok Followers Total","TikTok Likes 1w","TikTok Views 1w","Instagram Followers 1w","Instagram Followers Total","Instagram Likes 1w","Facebook Followers 1w","Facebook Followers Total","Deezer Fans 1w","Deezer Fans Total","SoundCloud Followers 1w","SoundCloud Followers Total","SoundCloud Plays 1w","Shazam Shazams 1w","Radio Airplay Rank","Radio Airplay Spins 1w","Radio Airplay Countries with Spins 1w","Radio Airplay Stations with Spins 1w","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 1w","Beatport Track Performance Points Total"
"47","The Kiffness","South Africa","Electronic","Sony Music Entertainment","1837","17074","644","296916","544292","193636457","-7785","867356","1458546","1997","0","3220000","3703134","887765411","40706","21735853","3054","3200","1762483","151122","0","5649","1683010","85311","14329","4554405","57","17757","2","8515","227","336","40505","63","12","19","131265","6","0","0","0.3291096053534821","6.0287025644386665"
"48","(Sandy) Alex G","United States","Pop","Sony Music Entertainment","1838","1059","19542","3980330","17507152","3454445922","-11522","7909518","24003872","7897","2000","500000","222607","71476912","2522","1320128","8728","0","532","0","0","1397","864836","590","-6","44614","659","118969","1926","182044","242104","1602","23094","90","11","33","146471","2","0","0","0.13483498460771862","2.6966996921543718"
"49","Franz Ferdinand","United Kingdom","Rock","Sony Music Entertainment","1881","1122","5938","3135692","7468480","2503382644","-12135","10738337","69402191","4922","1000","558000","810759","487696391","6090","4016876","5668","195","192016","4789","0","1178","438827","10543","-466","1818524","847","1115840","52","37193","34614","628","1026","5471","70","1312","30942","221","13","364","26.7292608012495","553.9349416953504"
"50","Andrés Calamaro","Argentina","Rock","Warner Music Group, Sony Music Entertainment, Big Indie Labels, Universal Music Group","1924","1526","3876","2894267","10072239","3472158412","37840","8076485","54010655","2458","0","617000","3987085","1695161630","8698","5796711","8312","35","28945","39","0","551","673821","1254","-515","2280858","180","536287","N/A","N/A","N/A","372","1443","5035","36","665","N/A","N/A","N/A","N/A","N/A","N/A"
"51","Two Door Cinema Club","United Kingdom","Rock","Big Indie Labels","1940","1209","3101","2610060","9250813","3439721526","267231","9621990","39825492","10033","0","684000","447452","410704157","3402","3491505","4166","264","251890","12172","0","335","371686","3094","-273","1608600","305","602383","-10","3170103","34429","273","2503","2804","54","568","44974","66","4","672","14.084485864897","680.3649828203977"
"52","Kodaline","Ireland","Rock","Other Indie / Unsigned","2034","1175","2703","3237955","5615993","3927224419","-42409","7953917","60587450","1437","0","2740000","1440220","1762152444","7624","21625124","14854","519","102413","20255","0","524","505508","18114","-244","878187","213","457535","6","75563","5317","4053","5746","910","52","298","138694","4","2","63","0.21398475591149535","160.93573837614338"
"53","Portugal. The Man","United States","Rock","Warner Music Group, Sony Music Entertainment, Big Indie Labels, BMG","2125","885","2626","1581352","9167992","3231243071","396548","14135658","139304886","8036","1000","789000","600014","707364068","3598","5508561","17111","83","30965","96","0","95","257251","1891","-125","439024","214","134226","-26","2269699","46857","5843","836","6626","89","1922","1542","34","3","438","31.34087678342636","4100.7145367706735"
"54","Kimbra","United States","Pop","Big Indie Labels, Universal Music Group, Warner Music Group, BMG","2228","763","1923","535530","8442208","3035801800","4320","15756590","105541065","1839","0","353000","3655705","3285005567","16539","24124573","20774","75","45422","278","0","251","285845","322","-151","437562","40","189032","1","39870","1168","2382","17233","176","25","69","141","39","4","911","207.19149824914035","26818.248125033206"
"55","The Kooks","United Kingdom","Rock","Big Indie Labels, Universal Music Group","2245","1369","2355","2704558","6097751","3202591861","109344","7019980","62034170","7091","0","588000","333814","556130854","1179","3208861","5034","178","186977","3336","0","0","393183","0","-93","2341225","350","807736","27","77690","14041","19","1699","3800","74","981","135443","2","0","0","0.27898354450263896","3.746721178603189"
"56","alt-J","United Kingdom","Rock","BMG, Big Indie Labels, Sony Music Entertainment","2256","1101","3033","3461101","7248245","4606002082","10392","8178840","52528743","5947","0","1220000","684990","1074556866","3562","6778191","13384","79","74317","378","0","-136","412515","88","-378","1475752","523","600012","32","1117400","19556","498","3108","2012","47","401","45972","34","7","240","8.282509307518742","518.7731202215391"
