"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 1w","Spotify Followers Total","Spotify Streams 1w","Spotify Streams Total","Spotify Monthly Listeners 1w","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 1w","YouTube Subscribers Total","YouTube Views 1w","YouTube Views Total","YouTube Likes 1w","YouTube Likes Total","Social Rank","TikTok Followers 1w","TikTok Followers Total","TikTok Likes 1w","TikTok Views 1w","Instagram Followers 1w","Instagram Followers Total","Instagram Likes 1w","Facebook Followers 1w","Facebook Followers Total","Deezer Fans 1w","Deezer Fans Total","SoundCloud Followers 1w","SoundCloud Followers Total","SoundCloud Plays 1w","Shazam Shazams 1w","Radio Airplay Rank","Radio Airplay Spins 1w","Radio Airplay Countries with Spins 1w","Radio Airplay Stations with Spins 1w","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 1w","Beatport Track Performance Points Total"
"17","KISS","United States","Rock","Universal Music Group","477","475","25440","11636359","11745056","4341004141","-34927","16753208","100325241","777","0","3390000","5076650","1894203980","30718","14499658","573","6497","1290008","146057","0","783","2749247","4381","-3151","11778284","1688","2867111","157","61840","18551","89","186","19993","91","3671","3314","45","2","154","46.70414082591706","831.9967240203245"
"18","Ozzy Osbourne","United Kingdom","Metal","Sony Music Entertainment, Universal Music Group","495","604","25171","8246913","16811040","4823138310","-53364","14676984","93453431","1152","10000","3560000","3856750","1492664752","26627","16067541","243","N/A","N/A","N/A","N/A","105","8482782","324868","-573","13435730","2025","2561824","224","69800","42876","1949","239","16407","80","2048","50396","N/A","N/A","N/A","N/A","N/A"
"19","Three Days Grace","Canada","Rock","Sony Music Entertainment","497","452","19426","7802888","29329460","7588625759","-94845","17600569","47039352","763","10000","3960000","4265944","3215892889","28477","24371271","2264","2165","878145","27260","0","4430","1388256","30434","578","6978953","1561","1446695","49","107764","80852","91","1056","6428","54","646","N/A","N/A","N/A","N/A","N/A","N/A"
"20","Journey","United States","Rock","Big Indie Labels, Sony Music Entertainment, BMG","518","343","15438","6866427","17584072","5996988645","61357","21346816","156409578","468","0","2540000","5312700","2312266890","24180","12428338","8612","-1","74861","126","0","1933","290164","7950","-608","4952648","703","648731","32","23443","26792","42","118","29013","99","3941","N/A","N/A","N/A","N/A","N/A","N/A"
"21","3 Doors Down","United States","Rock","Universal Music Group","594","592","10253","5198916","17505590","4170913408","-130394","17471585","87999342","818","0","2440000","4309143","2669468817","17235","13147721","2435","102","465388","811","0","7","577033","237","-1365","5883701","806","1253981","97","48717","63209","26","425","12416","81","2218","91842","N/A","N/A","N/A","N/A","N/A"
"22","Alice In Chains","United States","Rock","BMG, Big Indie Labels","635","699","19121","6700931","21544441","4481101138","32698","11971297","69064721","1062","0","1910000","3973685","1640878910","27811","11098832","2916","986","162772","2301","0","9143","1534786","11843","-720","5197042","1260","1270551","148","56681","93423","5155","580","9816","65","1240","N/A","N/A","N/A","N/A","N/A","N/A"
"23","Lynyrd Skynyrd","United States","Rock","Universal Music Group, Big Indie Labels, Warner Music Group","736","481","14071","6165441","16736278","4952896301","126852","18667689","102946828","1285","10000","1650000","4028189","857508515","23869","5883821","5691","52","253","237","0","8019","398228","8514","179","5159198","1072","1026513","N/A","N/A","N/A","14232","291","15048","82","2627","134757","20","0","0","0.26645405647310455","5.329081129462091"
"24","Foreigner","United States","Rock","Warner Music Group, Big Indie Labels","832","571","10541","4086022","20448821","4694175113","142671","19323806","114517683","1697","2000","640000","4855087","1582018694","21653","9004184","5031","368","61659","2026","0","97","151792","1382","927","3010711","221","233999","N/A","N/A","N/A","2160","83","35355","115","5420","17640","10","1","156","11.883722452601463","865.001674730449"
"25","Creed","United States","Rock","Big Indie Labels","862","738","14440","4663379","19657986","3454416009","-11894","14935663","41986781","1239","0","2200000","3028477","1511724972","16208","8434705","N/A","523","249867","2864","0","2650","561339","1303","0","3619354","1290","1508657","160","40039","110406","30","873","6921","72","1304","N/A","N/A","N/A","N/A","N/A","N/A"
"26","Paul McCartney","United Kingdom","Rock","Universal Music Group, Big Indie Labels, Warner Music Group, Sony Music Entertainment","965","643","8220","5396334","11471106","5517547796","664288","14044996","134827537","2083","10000","1550000","2293411","1359647592","31799","11829245","743","3295","1151084","43266","0","10036","5049645","509522","-706","9040812","1000","1781395","43","571229","17786","1235","191","19860","106","4320","15552","37","7","399","2.126573265563879","1055.544299159655"
"27","Def Leppard","United Kingdom","Rock","Universal Music Group, Warner Music Group, Big Indie Labels","1036","1093","10629","5902557","10348345","2833664271","147460","9382836","54978379","1976","0","1570000","2814160","1292042345","16507","8736631","2759","9113","860209","142730","0","1285","1746042","14869","-486","5713830","695","876489","-1","13050","9","2599","137","26181","98","2940","N/A","N/A","N/A","N/A","N/A","N/A"
"28","Van Halen","United States","Rock","Warner Music Group, Big Indie Labels","1126","676","10510","7092880","14283649","4828069443","26177","12959800","120310744","4215","3000","956000","3019171","883027102","14817","5555572","N/A","N/A","N/A","N/A","N/A","313","266512","243","0","5518688","1148","1785235","82","26711","21628","1550","107","28807","97","3954","39562","1","1","785","0.245309878638323","49.02047528616578"
"29","Mötley Crüe","United States","Rock","BMG, Big Indie Labels","1155","831","9546","6200888","12288712","3984954863","-105108","10337569","62453899","4043","0","1310000","1204535","844665141","8109","6428806","3208","617","843077","10635","0","-27","2115209","26117","-817","4185887","716","812754","86","50133","38350","692","544","9952","67","1290","N/A","N/A","N/A","N/A","N/A","N/A"
"30","Seether","South Africa","Rock","Big Indie Labels, Universal Music Group","1174","1200","7595","4008625","11701327","3314820296","-37958","9142560","31395683","1921","10000","1700000","2166425","1451772413","13331","10042923","2315","1246","385613","18950","0","1566","594920","9575","-186","3537230","540","545849","60","52074","63666","1","1401","4356","53","649","154205","6","0","0","0.07920613848165285","1.584122769633057"
"31","Ghost","Sweden","Rock","Big Indie Labels, Universal Music Group, Warner Music Group","1189","1262","6047","3921673","12381313","4489728710","-49635","8171305","34751085","1482","10000","3310000","3108404","1310412389","20791","17749078","3145","1598","1758554","89353","0","-512","2024341","713","-613","1836760","667","596922","166","49989","31005","394","2813","1970","51","429","N/A","N/A","N/A","N/A","N/A","N/A"
"32","Soundgarden","United States","Rock","Big Indie Labels, Universal Music Group","1313","991","11361","5365220","8490309","2640988198","53738","9620337","77563058","2829","2000","974000","1260761","694893964","9335","4833140","N/A","N/A","N/A","N/A","N/A","1495","827810","1153","-1182","3037543","808","1313928","103","49752","23368","576","619","8793","73","1569","N/A","N/A","N/A","N/A","N/A","N/A"
"33","Heart","United States","Rock","Big Indie Labels, Universal Music Group","1375","1061","6302","3143406","7896376","2381269894","-13679","10164449","126074735","1332","0","1140000","3392430","1419209625","14495","7327780","13668","N/A","N/A","N/A","N/A","298","151346","15","-529","2369769","0","109280","N/A","N/A","N/A","74","161","22376","105","4006","N/A","N/A","N/A","N/A","N/A","N/A"
"34","Survivor","United States","Rock","N/A","1422","871","4618","1520382","7969468","2527305125","68329","13896749","104590393","1280","0","1760000","2718899","1805821087","12306","9708980","52826","N/A","N/A","N/A","N/A","32","13951","15","-89","254015","267","256299","N/A","N/A","N/A","1604","255","16357","97","3903","143471","6","0","0","0.16190840707263854","3.2381681414527703"
"35","Neil Young","Canada","Rock","Warner Music Group, Big Indie Labels, Sony Music Entertainment","1552","1222","5960","3479424","19640568","4416103146","315464","10583828","33758361","6419","1000","806000","914482","515100496","6092","3375082","14497","N/A","N/A","N/A","N/A","76","285101","38","-739","2595998","901","810007","36","984032","30578","131","522","10028","75","2198","N/A","N/A","N/A","N/A","N/A","N/A"
"36","Deep Purple","United Kingdom","Rock","Big Indie Labels, Universal Music Group, Warner Music Group","1598","1340","5527","6143550","5764234","2330909161","43923","6731566","77228644","2169","0","1520000","1908601","1262271459","12620","8540215","10632","795","66291","4539","0","1052","380397","3681","-695","2585606","1491","1984220","50","20123","5016","464","294","14659","96","2582","166087","1","0","0","0.013201023080275476","0.2640204616055095"
"37","Europe","Sweden","Rock","Warner Music Group, Sony Music Entertainment","1617","1461","5555","2122331","4299458","1537758785","33767","7556473","97767822","1195","0","2320000","2752637","2015166805","11801","10395418","20631","N/A","N/A","N/A","N/A","21","116276","50","-241","1241637","481","848027","8","2915","3071","32","270","16198","101","4088","N/A","N/A","N/A","N/A","N/A","N/A"
"38","Stone Temple Pilots","United States","Rock","Big Indie Labels, Warner Music Group","1665","1360","8605","4189345","10779845","2577079029","184584","8340985","39394588","7391","1000","567000","2243742","774015819","17904","5983137","10313","167","26886","103","0","1378","351113","5991","-467","2469933","509","594321","56","14603","31246","38","461","11337","62","1415","N/A","N/A","N/A","N/A","N/A","N/A"
"39","The Who","United Kingdom","Rock","Universal Music Group, Sony Music Entertainment","1738","1056","7203","5992776","5711565","3040968962","77063","7641938","89028361","6132","1000","562000","879759","452178586","7845","3566517","7862","N/A","N/A","N/A","N/A","1603","568403","8672","1036","4659877","961","2152224","42","14563","11751","84","225","17451","86","2560","N/A","N/A","N/A","N/A","N/A","N/A"
"40","Tom Petty","United States","Blues","Universal Music Group, Warner Music Group, BMG, Big Indie Labels","1920","958","5721","3090957","8013899","3129494800","235288","10484919","115763708","3127","1000","998000","1813550","795968173","10076","5183254","N/A","85","140837","938","0","227","510674","5507","0","3079819","219","110835","54","20918","25190","1707","387","12765","80","2474","N/A","N/A","N/A","N/A","N/A","N/A"
"41","Tom Petty and the Heartbreakers","United States","Blues","Warner Music Group, Universal Music Group","1934","1283","5191","3206533","8844558","2755470681","323105","8512954","67830081","4940","2000","998000","1822400","809294179","10121","5266370","N/A","N/A","N/A","N/A","N/A","185","510671","1061","0","3079892","207","229508","54","20909","25190","1504","265","16734","84","2785","N/A","N/A","N/A","N/A","N/A","N/A"
"42","Bob Seger","United States","Rock","Big Indie Labels, Universal Music Group","1983","1457","7005","3035179","10194266","2397693654","117214","8763805","37576749","3653","1000","581000","1492640","711938928","6890","4440068","6943","224","122853","5785","0","398","276026","1498","-209","2673340","12","48918","N/A","N/A","N/A","17","1893","3455","58","994","N/A","N/A","N/A","N/A","N/A","N/A"
"43","Alter Bridge","United States","Rock","Big Indie Labels","2060","5031","1551","1285514","2737987","1171815665","-29646","2187611","14807306","2124","0","1070000","340785","338152244","1891","2449691","5719","83","31045","187","0","180","357349","3595","-489","1366645","251","260787","7","3634","5691","16","2683","2596","51","415","N/A","N/A","N/A","N/A","N/A","N/A"
"44","The Doobie Brothers","United States","Rock","Warner Music Group, Big Indie Labels, Universal Music Group, BMG","2070","1025","5154","2957983","9251477","2582805694","334939","10808217","93231845","7840","1000","328000","780419","371549942","5045","2652767","17481","N/A","N/A","N/A","N/A","133","124591","616","99","1578335","223","132052","N/A","N/A","N/A","595","263","16093","94","3134","159741","2","0","0","0.04665584970663121","0.9331169941326243"
"45","Van Morrison","United Kingdom","Rock","Big Indie Labels","2160","886","5962","3729409","11538497","5061409638","316876","11054980","68648772","5390","0","499000","847276","512945045","4051","2771541","25045","0","256","0","0","0","120141","0","0","1104305","244","199818","33","14318","24093","874","509","10047","84","2366","115455","10","0","0","0.7015197030892749","14.030394061785499"
"46","Kansas","United States","Rock","Sony Music Entertainment, Warner Music Group, Big Indie Labels","2168","1216","6748","2091597","6201624","2025520867","67816","10613879","87536978","2969","1000","861000","1507288","856997374","10538","6345804","22552","N/A","N/A","N/A","N/A","181","61137","450","1006","1419163","245","371431","22","12368","17583","18","584","9555","88","2585","N/A","N/A","N/A","N/A","N/A","N/A"
"47","Heroes del Silencio","Spain","Rock","Warner Music Group","2180","1900","4846","3065463","8227915","2164080389","28641","6207180","25118399","5730","0","1030000","1927973","556730883","6845","2165774","N/A","N/A","N/A","N/A","N/A","59","206821","212","-336","2202745","334","994936","N/A","N/A","N/A","364","1928","3592","45","759","N/A","N/A","N/A","N/A","N/A","N/A"
"48","Alice Cooper","United States","Rock","Big Indie Labels, Warner Music Group","2244","1930","3592","4120347","3137990","1478966682","47367","4702831","86751274","4947","1000","751000","838878","534928441","5486","3764985","3013","1670","633353","3499","0","982","1793952","41773","-87","4530906","469","702443","N/A","N/A","N/A","18666","351","12634","84","2618","N/A","N/A","N/A","N/A","N/A","N/A"
"49","Whitesnake","United Kingdom","Rock","Warner Music Group, Big Indie Labels","2290","1874","5215","3453491","4150727","1723578976","635","5963955","53736950","3568","1000","512000","2161374","928873258","12512","6025112","10962","N/A","N/A","N/A","N/A","319","641645","164","-337","1580054","559","617199","N/A","N/A","N/A","2","292","15414","96","3290","166087","1","0","0","0.013201023080275476","0.2640204616055095"
"50","Freddie Mercury","United Kingdom","Rock","Big Indie Labels, Universal Music Group","2301","2842","1375","7020726","1689776","753406793","1096","2659950","11497527","4770","0","1790000","2092","648253581","15","5363973","N/A","N/A","N/A","N/A","N/A","558","1401588","834","-1548","6885309","540","1916800","5","9149","16493","321","915","6379","87","2281","N/A","N/A","N/A","N/A","N/A","N/A"
"51","Lexi Rose","United States","Rock","N/A","2309","754891","N/A","N/A","N/A","N/A","N/A","N/A","N/A","11123","1000","295000","712634","70438568","15978","2285702","62","2738","714569","50296","0","3000","606000","38573","1029","376676","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"52","Boston","United States","Rock","N/A","2397","1243","7191","3326944","6953711","2064378236","133705","10325368","81700094","7933","0","321000","722656","240342476","4636","1799123","24770","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-389","1802874","204","229349","20","6715","10980","790","316","14670","89","3040","N/A","N/A","N/A","N/A","N/A","N/A"
"53","Motörhead","United Kingdom","Metal","Universal Music Group, BMG, Big Indie Labels","2445","2157","5294","4607105","4062883","1917766375","-21778","4315013","36576227","5722","2000","934000","2002009","427303113","15199","3956517","N/A","230","323908","2413","0","2025","1458758","13708","-819","2940763","890","1100408","53","22422","5878","10","1198","5251","56","811","N/A","N/A","N/A","N/A","N/A","N/A"
"54","Steely Dan","United States","Rock","Universal Music Group","2570","1666","5918","2635322","11183319","2482789096","102279","7793522","31770507","15391","0","288000","178947","165044821","1419","1093831","36275","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-90","881462","220","132205","N/A","N/A","N/A","1777","519","10348","85","2021","N/A","N/A","N/A","N/A","N/A","N/A"
"55","Slank","Indonesia","Rock","N/A","2646","4292","15946","2975777","5077840","645629458","-28339","2678246","2529142","6331","1000","916000","811149","348458678","2375","1806417","2266","770","284708","2404","0","3218","855678","8755","-794","7617720","1","85162","N/A","N/A","N/A","5","14118","229","4","53","N/A","N/A","N/A","N/A","N/A","N/A"
"56","Şebnem Ferah","Turkey","Rock","N/A","2651","2260","27404","2930595","7184458","1166019419","39645","4126543","8858993","5019","1000","209000","1517762","449047611","5546","2531013","3564","0","1","N/A","0","1584","972445","4388","-167","960278","164","156104","N/A","N/A","N/A","46","17533","285","6","42","149708","4","0","0","0.11407932987404797","2.266779842500924"
"57","Joan Jett and the Blackhearts","United States","Rock","Sony Music Entertainment, Universal Music Group, BMG","2679","1823","5169","1244583","3602657","1314264547","-109001","7075790","95822801","4586","1000","731000","706669","520955956","6141","4729366","4120","260","500962","8725","0","-193","933116","1850","-230","1422757","27","296710","N/A","N/A","N/A","187","821","7489","86","2291","N/A","N/A","N/A","N/A","N/A","N/A"
"58","The Animals","United Kingdom","Rock","Big Indie Labels, Sony Music Entertainment","2697","1211","4443","2748425","7185868","1868796791","-96325","11990763","58037473","6692","0","280000","1170375","742758305","7104","5567061","34011","N/A","N/A","N/A","N/A","25","3529","19","-261","927789","296","350722","N/A","N/A","N/A","40","801","7389","74","1862","162894","2","0","0","0.026402046160550953","0.528040923211019"
"59","Poison","United States","Rock","BMG","2776","2339","4641","3677837","3307492","1321493199","24577","4162254","35304593","4228","1000","545000","1004437","522222631","5182","3061454","17795","N/A","N/A","N/A","N/A","-84","246824","20","-643","2363025","279","229214","N/A","N/A","N/A","109","506","10171","79","2003","N/A","N/A","N/A","N/A","N/A","N/A"
"60","Steve Miller Band","United States","Rock","Universal Music Group, Big Indie Labels","2850","1405","4975","3455614","5213465","1991274696","148240","7253175","73588370","9104","0","266000","804418","256004086","5093","2123972","18105","36","14639","86","0","132","92041","339","-199","1523087","128","97649","16","5676","10468","4","223","18044","97","3396","158186","4","0","0","0.052804092321101906","1.056081846422038"
"61","HIM","Finland","Rock","N/A","2908","3739","9566","1273660","6934000","894051736","13910","4260987","5461325","5009","2000","607000","411968","273663674","5162","1764796","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","3900","3022","2127","56","620","N/A","N/A","N/A","N/A","N/A","N/A"
"62","Jack Black","United States","Rock","Big Indie Labels, BMG, Sony Music Entertainment","2927","5026","2608","624337","3365742","502411526","231018","3967158","8846701","74937","100","54400","923","1809329","12","44363","791","9981","19009526","35500","0","64951","16388532","507247","0","13471033","85","10654","N/A","N/A","N/A","2","30322","63","9","21","N/A","N/A","N/A","N/A","N/A","N/A"
"63","Janis Joplin","United States","Rock","Big Indie Labels, Sony Music Entertainment","2995","2578","2605","3644141","2310181","1400784200","24236","3417405","47343481","8220","1000","460000","751546","242697840","8936","2228829","N/A","563","150777","7908","0","443","650146","6553","400","7216082","843","1773034","19","14201","6957","35","1201","5032","67","1340","N/A","N/A","N/A","N/A","N/A","N/A"
"64","Hinder","United States","Rock","N/A","3010","2808","3139","2151446","3649522","1119028033","3124","5255889","12262509","3567","0","822000","1093493","807980999","3732","4278534","7183","323","27503","3116","0","597","75477","4492","9387","1619950","90","108401","11","7447","8811","59","4002","1359","52","382","N/A","N/A","N/A","N/A","N/A","N/A"
"65","Black Veil Brides","United States","Rock","Big Indie Labels, Universal Music Group","3044","4636","3356","2140285","2772360","1256643895","42420","2588925","11070405","3507","0","2710000","957248","870466372","6997","10174499","3898","253","570681","2631","0","622","1801757","7861","-902","3627251","258","479328","20","34696","7794","11","8131","955","32","159","N/A","N/A","N/A","N/A","N/A","N/A"
"66","Stone Sour","United States","Rock","Warner Music Group","3114","2143","2961","3164079","4820586","2049938300","62492","4930293","31415348","8598","0","871000","558117","624637470","3347","4406594","N/A","N/A","N/A","N/A","N/A","-171","693759","2110","0","2734781","389","638150","23","35285","10563","4","2526","2665","49","509","N/A","N/A","N/A","N/A","N/A","N/A"
"67","Slash","United States","Rock","Big Indie Labels, BMG, Universal Music Group, Warner Music Group, Sony Music Entertainment","3128","5815","1042","3118415","1377556","871425650","-5073","1381289","19630329","9838","1000","942000","230791","303974948","1908","2640619","782","10270","1133488","202617","0","11844","4762808","36649","199","97209","245","1264543","6","22178","998","15","4299","1167","41","321","N/A","N/A","N/A","N/A","N/A","N/A"
"68","Whiskey Myers","United States","Country","Big Indie Labels","3129","2099","5276","1263742","11495787","1637500074","96116","8046922","14769061","8176","1000","532000","437896","278169323","2420","1591400","5073","1666","607096","3756","0","593","676742","1600","993","711712","83","25133","52","17763","79906","42","6659","709","22","150","N/A","N/A","N/A","N/A","N/A","N/A"
"69","John Mellencamp","United States","Rock","Universal Music Group, Big Indie Labels","3221","2094","2843","1954109","4673265","1795370734","107365","4957368","53578734","7846","1000","341000","492324","319232869","2809","1890079","5495","60","21023","-1737","0","398","208150","6252","456","1261259","77","88821","3","2948","4007","350","232","17951","83","2457","N/A","N/A","N/A","N/A","N/A","N/A"
"70","Tenacious D","United States","Rock","Sony Music Entertainment, BMG","3227","3669","2881","1967380","2765809","1560903948","-14554","3174983","9815444","4790","0","1780000","904243","652105041","10453","8319606","8798","N/A","N/A","N/A","N/A","667","1350163","354","-1280","3840602","0","402745","6","1369409","6235","446","6151","908","34","223","N/A","N/A","N/A","N/A","N/A","N/A"
"71","Don McLean","United States","Rock","Universal Music Group, Big Indie Labels","3266","1661","3034","1234564","4977858","1475892120","205170","8375663","78075754","6252","1000","281000","936736","378339061","5805","2379168","33477","15","3270","22","0","46","31632","129","-148","404565","91","42322","11","2332","12004","17","1356","4736","77","1664","160513","3","0","0","0.03960306924082643","0.7920613848165285"
"72","Greta Van Fleet","United States","Rock","Universal Music Group","3335","2554","2356","2812509","4309116","2146413769","24750","3877114","26788843","6259","0","1230000","396238","441628055","2494","5117535","9851","310","1026800","3674","0","-523","1289307","337","-194","919305","259","191024","21","27920","8583","2827","2125","2998","54","604","N/A","N/A","N/A","N/A","N/A","N/A"
"73","Skid Row","United States","Rock","Big Indie Labels","3518","2428","3801","3205161","3640756","1210321799","33736","4291579","29756257","8040","1000","247000","1064674","298370572","5955","2240624","22412","175","69621","720","0","424","274799","953","0","526","348","439041","N/A","N/A","N/A","139","1211","5016","63","1140","N/A","N/A","N/A","N/A","N/A","N/A"
"74","Carly Simon","United States","Pop","Sony Music Entertainment, Warner Music Group","3568","2272","1558","1318994","3460019","1222442294","174456","6515885","65497823","5075","1000","498000","912108","390352564","6161","2597673","18627","N/A","N/A","N/A","N/A","87","202575","390","2897","1170255","74","127566","10","5120","25228","16","508","10489","81","2751","156125","5","0","0","0.06600511540137738","1.3201023080275476"
