"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 3m","Spotify Followers Total","Spotify Streams 3m","Spotify Streams Total","Spotify Monthly Listeners 3m","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 3m","YouTube Subscribers Total","YouTube Views 3m","YouTube Views Total","YouTube Likes 3m","YouTube Likes Total","Social Rank","TikTok Followers 3m","TikTok Followers Total","TikTok Likes 3m","TikTok Views 3m","Instagram Followers 3m","Instagram Followers Total","Instagram Likes 3m","Facebook Followers 3m","Facebook Followers Total","Deezer Fans 3m","Deezer Fans Total","SoundCloud Followers 3m","SoundCloud Followers Total","SoundCloud Plays 3m","Shazam Shazams 3m","Radio Airplay Rank","Radio Airplay Spins 3m","Radio Airplay Countries with Spins 3m","Radio Airplay Stations with Spins 3m","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 3m","Beatport Track Performance Points Total"
"54","Muse","United Kingdom","Rock","Warner Music Group, Sony Music Entertainment, Universal Music Group","544","420","164274","8748212","310049231","8823549520","3189777","20580482","116903227","1605","40000","4110000","42346632","3061712228","251385","20366820","2078","15598","541474","36484","825297","30412","2617628","262996","-44181","14391982","36202","4987532","2702","671380","820463","83197","390","149970","188","4070","N/A","N/A","N/A","N/A","N/A","N/A"
"55","Zoé","Mexico","Rock","Sony Music Entertainment, Universal Music Group","548","690","417069","8326311","230147823","4666743689","346719","10589087","30611964","469","30000","3570000","99346418","4045455462","284176","15009931","2133","13512","327227","93498","294333","28649","1131112","462865","-4866","4185335","6940","1118772","N/A","N/A","N/A","51257","4327","19627","34","440","N/A","N/A","N/A","N/A","N/A","N/A"
"56","Tears For Fears","United Kingdom","Rock","Universal Music Group, Warner Music Group","549","382","177452","4420262","219228072","4564196696","-7090917","22799591","141269279","872","40000","2600000","64848672","1716096385","318702","13011644","8045","356","843170","8356","180910","14198","640018","38938","-6374","2148401","22964","1154985","714","478027","348543","156249","108","376464","128","8003","881","35","4","604","13.347746192797448","6449.068611003"
"57","Toto","United States","Rock","Big Indie Labels","554","292","176110","4032980","243714065","5544464318","-2128692","27757398","195594872","567","30000","1460000","54634792","2271387740","232371","11531081","14241","N/A","N/A","N/A","N/A","8338","282250","108123","N/A","N/A","16710","957659","579","13268","281280","197063","92","427949","141","8773","101460","22","0","0","1.3476530846694386","12.803980755701515"
"58","Beabadoobee","United Kingdom","Rock","Universal Music Group","557","333","373042","7223123","423639444","7105854209","2550377","25357600","139159294","1210","70000","1970000","43707448","1454294849","455142","23436525","1763","15816","5649683","319171","15143567","176666","4516695","3948303","7299","818810","17016","185322","14108","185092","2574500","52757","5242","14349","65","694","131264","3","1","59","0.3634034270771111","6.856550292257313"
"59","Weezer","United States","Rock","Warner Music Group, Universal Music Group, Sony Music Entertainment, Big Indie Labels","558","483","393915","5164236","299981749","5794095843","6733226","22381549","162183455","1508","100000","1720000","33829324","1127801273","490316","10640298","1297","336624","1809582","1705885","11698475","118218","1362018","982613","18751","3243220","14081","711593","6184","78446","769533","122053","489","134905","101","3481","102627","2","0","0","1.4947180360235903","6.005516073381809"
"60","La Oreja de Van Gogh","Spain","Rock","Sony Music Entertainment, Warner Music Group","563","744","122002","4829305","195221003","4491015574","-885972","13870444","51889602","310","30000","3250000","141505206","5182347351","273469","15623930","5023","461","88665","255","35475","3299","504846","60599","-17014","6250558","4976","810795","237","11770","15305","23277","707","107708","54","1853","N/A","N/A","N/A","N/A","N/A","N/A"
"61","Depeche Mode","United Kingdom","Rock","Sony Music Entertainment, Warner Music Group","572","593","197986","7736035","201071362","5525253041","-956755","15729820","119076947","578","40000","3170000","74086295","3538083906","364936","18664217","2184","4958","134646","791","189052","50016","1683938","227473","-17122","6990701","39677","3223393","3458","130578","410234","117324","62","494862","136","8300","1659","492","23","1758","193.9904398346511","6620.516787389405"
"62","Goo Goo Dolls","United States","Rock","Warner Music Group","584","262","239803","3928388","333265073","5016941015","4370071","37920137","183716169","1726","50000","1470000","69459634","1609034142","430026","10225529","2150","91674","401565","604523","5652957","127037","653897","705289","69738","3955685","5917","450183","1303","32624","1394925","198436","480","145982","123","5138","N/A","N/A","N/A","N/A","N/A","N/A"
"63","3 Doors Down","United States","Rock","Universal Music Group","594","592","196951","5198916","238251413","4170913408","3069054","17471585","87999342","818","60000","2440000","68671582","2669468817","454451","13147721","2435","14155","465388","2478","1436350","96437","577033","391244","44012","5883701","13391","1253981","1561","48717","876286","77624","425","156359","105","4022","91842","N/A","N/A","N/A","N/A","N/A"
"64","Kings of Leon","United States","Rock","Warner Music Group","604","352","106124","5946479","335697508","8364814731","3492869","25677751","162064146","1490","10000","1990000","26205947","2252252229","100254","10196710","4672","2352","155842","1262","85418","3058","865961","21116","-31135","9881374","11729","2377573","1119","658864","564032","167374","384","169299","108","4302","N/A","N/A","N/A","N/A","N/A","N/A"
"65","Disturbed","United States","Rock","Warner Music Group, Universal Music Group, Big Indie Labels","609","491","151938","7921496","217803233","7168973633","1013680","17512143","67989295","1079","40000","5070000","67901404","3676519528","384094","27052590","2473","12085","2113211","40026","1091848","2247","2635484","219714","120622","12112573","17557","1482856","2890","122196","1810627","56758","429","133326","103","3349","N/A","N/A","N/A","N/A","N/A","N/A"
