"Rank","Artist Name","Country","Genre","Label","Viberate Rank","Spotify Rank","Spotify Followers 1w","Spotify Followers Total","Spotify Streams 1w","Spotify Streams Total","Spotify Monthly Listeners 1w","Spotify Monthly Listeners Total","Spotify Playlist Reach Total","YouTube Rank","YouTube Subscribers 1w","YouTube Subscribers Total","YouTube Views 1w","YouTube Views Total","YouTube Likes 1w","YouTube Likes Total","Social Rank","TikTok Followers 1w","TikTok Followers Total","TikTok Likes 1w","TikTok Views 1w","Instagram Followers 1w","Instagram Followers Total","Instagram Likes 1w","Facebook Followers 1w","Facebook Followers Total","Deezer Fans 1w","Deezer Fans Total","SoundCloud Followers 1w","SoundCloud Followers Total","SoundCloud Plays 1w","Shazam Shazams 1w","Radio Airplay Rank","Radio Airplay Spins 1w","Radio Airplay Countries with Spins 1w","Radio Airplay Stations with Spins 1w","Beatport Rank","Beatport Tracks Total","Beatport Tracks in Top 100 Total","Beatport Days in Top 100 Total","Beatport Track Performance Points 1w","Beatport Track Performance Points Total"
"1","Imagine Dragons","United States","Rock","Universal Music Group, Sony Music Entertainment, Warner Music Group, Big Indie Labels","30","16","53980","59523546","73546171","39252272120","312726","54377775","273869446","38","0","33200000","26006520","24571559032","96476","188124764","976","774","4041176","25774","0","58583","10135720","98850","-5293","14570000","7743","9385815","204","5552168","104422","50410","37","46018","168","4937","99114","28","5","201","1.478429565545832","559.7098376675602"
"2","Linkin Park","United States","Rock","Warner Music Group","37","34","87170","33977719","133643800","31453791686","36212","55329407","185902931","104","0","24800000","32731779","17108413548","159156","128157913","327","3395","3142842","18281","0","9977","11272535","48455","-11888","55878043","9047","12038784","1508","5426275","855923","40234","71","34334","191","3703","3245","47","14","1027","2.58315054434243","2143.7819043575796"
"3","Guns N' Roses","United States","Rock","Universal Music Group","87","76","72450","36961128","41817032","13050581835","252844","36270098","153852283","156","100000","13300000","14221072","9241676266","58731","41860832","349","3823","1843543","11051","0","26922","8927306","402527","-7498","28896060","5434","8490587","395","159529","69696","630","60","40038","106","4799","N/A","N/A","N/A","N/A","N/A","N/A"
"4","AC/DC","Australia","Rock","N/A","92","69","58208","33693886","50491842","16387858131","124130","37397693","189257026","163","0","11600000","14675708","9201472389","68283","49972274","642","21808","1625542","247756","0","26992","6316705","197648","237","28348300","5824","9818816","574","187017","71456","1053","40","44165","94","3980","N/A","N/A","N/A","N/A","N/A","N/A"
"5","Red Hot Chili Peppers","United States","Rock","Warner Music Group, Big Indie Labels","110","53","49238","24306173","78344515","20920285403","846159","47759340","204811414","528","0","8550000","11479924","7759466618","42641","37334041","891","11026","956467","71536","0","8118","6488581","25080","-6185","25751583","4954","7588621","590","225837","241387","240","63","37805","107","4753","162894","2","1","38","0.026402046160550953","252.72907641901784"
"6","Gorillaz","United Kingdom","Rock","Warner Music Group, Sony Music Entertainment","116","128","47703","15766537","57816145","13362370569","-840547","42059357","153556256","264","0","13200000","13962739","6174213240","113954","73160293","342","21078","5733617","450281","0","57334","7471128","285543","5674","10255220","3883","2945034","681","500155","218780","4733","505","11011","99","2339","255","58","14","3675","3.4312139219817372","32715.693079476787"
"7","Twenty One Pilots","United States","Pop","Warner Music Group, Big Indie Labels","138","104","24748","26331362","62627388","21656741874","-759701","39033795","149129289","280","0","14200000","11559034","13210301013","57899","122304114","758","3401","1925792","95165","0","298","9097269","18780","-2859","5790122","2307","4954133","409","405284","236275","17246","244","17850","100","2656","158186","4","1","121","0.052804092321101906","341.55839248680826"
"8","Nirvana","United States","Rock","Universal Music Group","143","91","63925","24974149","48743007","14778619209","199488","38047066","147402416","204","100000","10800000","11625653","6420998638","71266","49578231","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-7200","25176038","5180","9959769","1208","454375","324919","8048","N/A","N/A","N/A","N/A","166087","1","0","0","0.013201023080275476","0.2640204616055095"
"9","Radiohead","United Kingdom","Rock","Big Indie Labels","144","94","70469","15659445","76400100","15852294382","-65890","43750998","156056492","650","10000","5130000","9522818","3439968797","58088","25734734","792","6075","1857584","81703","0","6724","4626418","70585","-3373","11068189","3896","4011321","1050","1911898","104215","22956","364","12366","90","2661","19008","295","2","15","23.816043892406736","294.66512795999074"
"10","Green Day","United States","Punk","Warner Music Group","145","109","42098","18285089","49766112","14761465072","360064","39194966","187990001","783","10000","7580000","7018980","4467007870","38433","38434185","300","1981","2531132","14314","0","1215","7608223","3363","-8225","28523437","3117","5169063","635","1732651","295532","980","94","31850","98","4110","N/A","N/A","N/A","N/A","N/A","N/A"
"11","Oasis","United Kingdom","Rock","Big Indie Labels, Sony Music Entertainment","206","178","35061","13294180","38056006","10390023510","518107","30627042","131495061","492","0","4440000","7957925","3717300753","36561","21731593","661","4911","1557420","63954","0","3433","4873404","12725","-2269","8494294","2712","4633463","460","129335","182763","16782","179","20806","106","4198","73055","N/A","N/A","N/A","N/A","N/A"
"12","Chappell Roan","United States","Pop","Universal Music Group","217","155","23044","8069075","38601812","7884992581","-689650","33155580","204280951","1205","0","2390000","3369632","744404355","25948","19141274","309","949","5169914","141123","0","-6984","7796762","35262","-343","662089","1609","277901","221","64066","85885","46611","99","19437","148","2411","135418","2","0","0","0.2585109017185985","5.1702180343719695"
"13","Maná","Mexico","Rock","Warner Music Group, Universal Music Group","236","257","32777","14497717","44798488","9605489544","-98119","26322290","98508065","387","0","6730000","15165490","8336323001","30788","24354447","1192","4902","675224","30787","0","11542","2682410","49846","-2403","17701666","839","1762492","80","34973","25499","2081","286","15271","56","1758","N/A","N/A","N/A","N/A","N/A","N/A"
"14","The Neighbourhood","United States","Rock","Warner Music Group, Big Indie Labels, Sony Music Entertainment","251","70","82337","22997299","83486245","18474192953","668163","46918299","182757376","735","10000","5820000","5230084","2796947532","44362","36684336","2335","54753","313391","169206","0","68509","3947792","155150","-389","1845457","3128","1604562","1019","1218098","326511","305","2222","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"15","Evanescence","United States","Rock","Big Indie Labels, Sony Music Entertainment","302","351","30998","6936700","24437538","5222466735","-82719","24884927","86162346","388","0","7960000","7004714","5277456433","43126","37930160","1051","10531","1354524","89617","0","6196","2560231","51978","-5269","19317882","1839","3735157","274","162906","70843","31456","476","11021","93","2313","N/A","N/A","N/A","N/A","N/A","N/A"
"16","Fall Out Boy","United States","Rock","Warner Music Group, Universal Music Group","308","190","13662","11717075","29985713","13902137096","-143349","25205044","164897659","470","0","6150000","4027583","4422023834","23322","38275636","2360","747","607253","4316","0","-23","3447226","4249","-2272","8271117","1326","2585471","444","4695850","54396","1119","703","7759","77","1329","89914","17","11","338","2.1113187777103146","673.0370934019695"
"17","U2","Ireland","Rock","Universal Music Group, Warner Music Group","341","268","19400","13994060","25204457","10534305583","245051","22277435","213623462","472","0","3320000","5940012","3280362777","57353","16954451","1814","448","287422","9791","0","2083","3685998","13311","-3452","16050143","4308","7244889","154","89850","39088","5465","19","66208","193","7304","73625","30","2","79","4.038035164776937","81.50554363573276"
"18","Paramore","United States","Rock","Warner Music Group","348","182","23343","10299775","42605761","10892692592","-94714","33131935","111215901","1257","0","3780000","4442524","3720832599","22056","27236837","1639","1248","1005336","3160","0","1476","3883751","2317","-7175","22909645","1357","3118650","1556","198581","195825","150","934","5753","76","1274","N/A","N/A","N/A","N/A","N/A","N/A"
"19","Foo Fighters","United States","Rock","Sony Music Entertainment, Big Indie Labels","354","266","21276","13477410","22601054","10230204766","94983","21955804","168977062","825","0","4170000","3819896","3173842408","22338","19762477","1266","3624","448977","30715","0","8667","5797484","98502","-586","11940257","2479","4534654","523","1798592","155387","5164","136","26892","83","2691","N/A","N/A","N/A","N/A","N/A","N/A"
"20","The Cranberries","Ireland","Rock","Universal Music Group","366","282","22086","5912894","24919896","5869877869","547798","30805464","129982959","508","10000","4010000","8872518","4149256342","41200","20150171","N/A","8081","547204","92186","0","5917","835505","51601","4885","4465157","1753","1900999","4","14708","1987","328","201","19318","107","4312","N/A","N/A","N/A","N/A","N/A","N/A"
"21","Nickelback","Canada","Rock","BMG, Big Indie Labels","386","288","18577","8240396","37072945","9608521244","143253","26749443","97084572","942","0","4060000","8061274","5111872344","38694","27860724","1670","3668","1562821","47801","0","985","1759232","19003","-372","16038564","1352","3152506","177","145059","200185","365","190","20486","185","3509","N/A","N/A","N/A","N/A","N/A","N/A"
"22","The Killers","United States","Rock","Universal Music Group, Big Indie Labels","404","169","17479","8386558","33612499","10285228107","308709","33914413","176723658","1171","0","2630000","2729323","2575139009","12984","13384878","2848","908","216890","1795","0","5635","1571889","23957","-2285","8133387","1233","2210743","97","104856","52328","27807","273","15335","92","3096","111936","7","0","0","0.8730809193026533","11.013275942980442"
"23","Måneskin","Italy","Rock","Sony Music Entertainment","408","280","13410","10935836","26001324","9556006128","157402","22836341","100546358","513","0","5680000","6356651","3103780738","38498","36775636","3095","-2410","7877308","19034","0","-7888","6584747","1962","-544","1492734","1501","973908","219","72865","33634","37539","447","10557","90","1800","110418","3","0","0","0.9487776864937457","8.30110676332987"
"24","The Cure","United Kingdom","Rock","Universal Music Group, Warner Music Group","453","374","21733","7152990","28521457","6866409871","250705","25057393","141985367","1427","10000","1800000","2623342","1402477533","17342","9879287","1424","7222","483265","360475","0","3695","1657720","6800","-1358","6611842","2683","2472358","294","66910","23307","388","130","26475","103","4664","139786","7","1","3","0.211621574623372","5.011297905837386"
"25","YUNGBLUD","United Kingdom","Rock","Universal Music Group, BMG","457","1072","9921","3541581","12504483","4060603168","-249252","9992444","62674418","587","10000","3800000","3976364","1654878122","45763","38006463","135","11970","8530200","360689","0","23054","7679049","295356","2972","2584724","649","418897","170","139207","61450","336","1767","4563","64","770","104010","10","1","1","1.173513651781752","23.34751156344809"
"26","Three Days Grace","Canada","Rock","Sony Music Entertainment","497","452","19426","7802888","29329460","7588625759","-94845","17600569","47039352","763","10000","3960000","4265944","3215892889","28477","24371271","2264","2165","878145","27260","0","4430","1388256","30434","578","6978953","1561","1446695","49","107764","80852","91","1056","6428","54","646","N/A","N/A","N/A","N/A","N/A","N/A"
"27","Soda Stereo","Argentina","Rock","Sony Music Entertainment","499","652","17316","10445879","24886627","6815043218","72583","13635224","31257582","477","0","2950000","8266614","3486503487","29080","14221348","3154","1475","383435","16338","0","11388","995446","175265","0","5413590","658","1762053","24","14183","2333","266","375","12324","37","1033","N/A","N/A","N/A","N/A","N/A","N/A"
"28","Pearl Jam","United States","Rock","Universal Music Group, Sony Music Entertainment","501","427","18138","10336842","24861169","7468825328","171198","17311131","116650531","1281","0","2500000","3332777","1799544772","19842","10732900","1394","1350","381449","9249","0","13165","3791572","37481","-1615","10077927","2120","3498501","201","60521","38973","210","170","20867","79","2484","N/A","N/A","N/A","N/A","N/A","N/A"
"29","Mitski","Japan","Rock","Big Indie Labels, Sony Music Entertainment","506","272","18494","11603490","33134352","10524461208","-890896","21309586","129607423","1295","0","2840000","3186758","817709194","31415","15533783","1716","1177","2244087","45935","0","3825","2529345","111722","-28","337428","1439","490415","560","233884","260079","1946","4441","2185","53","402","119336","2","0","0","0.6208905758122769","1.8719536157037746"
"30","My Chemical Romance","United States","Rock","Warner Music Group, BMG","521","327","21923","10863285","32762880","9711085476","-72812","19065407","81350670","1218","0","5310000","4365653","2689498461","21166","24130815","1516","N/A","N/A","N/A","N/A","2426","2550742","3585","N/A","N/A","1273","1808689","394","526820","103066","167","1788","3425","59","715","166087","1","1","31","0.013201023080275476","119.33396788692556"
"31","Panic! At The Disco","United States","Rock","Warner Music Group","534","264","14130","12976034","27202960","14039399763","181843","23936187","157188008","1163","0","5200000","3397309","4752852156","20173","47717294","1944","1538","1490094","5885","0","-313","4208513","6284","-1460","6737868","1008","1681759","125","433708","131745","5729","611","8820","83","1907","118532","44","0","0","0.6076145590756659","12.152291181513307"
"32","Muse","United Kingdom","Rock","Warner Music Group, Sony Music Entertainment, Universal Music Group","544","420","13358","8748212","25489691","8823549520","495211","20580482","116903227","1605","10000","4110000","3332268","3061712228","19593","20366820","2078","781","541474","10392","0","4897","2617628","52322","-2827","14391982","2141","4987532","226","671380","65196","4598","390","13548","182","2439","N/A","N/A","N/A","N/A","N/A","N/A"
"33","Zoé","Mexico","Rock","Sony Music Entertainment, Universal Music Group","548","690","29812","8326311","17773475","4666743689","63711","10589087","30611964","469","10000","3570000","6885308","4045455462","21608","15009931","2133","997","327227","14189","0","1840","1131112","24857","-1053","4185335","506","1118772","N/A","N/A","N/A","550","4327","1091","22","181","N/A","N/A","N/A","N/A","N/A","N/A"
"34","Weezer","United States","Rock","Warner Music Group, Universal Music Group, Sony Music Entertainment, Big Indie Labels","558","483","38654","5164236","32512082","5794095843","1070199","22381549","162183455","1508","10000","1720000","4195199","1127801273","72913","10640298","1297","63348","1809582","834434","0","13528","1362018","79451","5555","3243220","1006","711593","631","78446","67587","4375","489","11220","76","1834","102627","2","0","0","1.3187839497537572","6.005516073381809"
"35","Depeche Mode","United Kingdom","Rock","Sony Music Entertainment, Warner Music Group","572","593","16289","7736035","16035310","5525253041","347690","15729820","119076947","578","0","3170000","5856672","3538083906","28109","18664217","2184","435","134646","818","0","2055","1683938","1819","-1452","6990701","2397","3223393","265","130578","44784","202","62","39168","117","5603","1659","492","23","1758","175.9331003817337","6620.516787389405"
"36","3 Doors Down","United States","Rock","Universal Music Group","594","592","10253","5198916","17505590","4170913408","-130394","17471585","87999342","818","0","2440000","4309143","2669468817","17235","13147721","2435","102","465388","811","0","7","577033","237","-1365","5883701","806","1253981","97","48717","63209","26","425","12416","81","2218","91842","N/A","N/A","N/A","N/A","N/A"
"37","Kings of Leon","United States","Rock","Warner Music Group","604","352","8784","5946479","29732907","8364814731","193950","25677751","162064146","1490","0","1990000","2005275","2252252229","7714","10196710","4672","405","155842","379","0","292","865961","917","-2350","9881374","786","2377573","70","658864","43085","21581","384","12934","86","2516","N/A","N/A","N/A","N/A","N/A","N/A"
"38","Disturbed","United States","Rock","Warner Music Group, Universal Music Group, Big Indie Labels","609","491","10966","7921496","17131964","7168973633","-147308","17512143","67989295","1079","0","5070000","5061365","3676519528","29579","27052590","2473","1126","2113211","16773","0","1828","2635484","20334","2577","12112573","1155","1482856","219","122196","145373","1143","429","9883","82","1616","N/A","N/A","N/A","N/A","N/A","N/A"
"39","Bring Me the Horizon","United Kingdom","Metal","Sony Music Entertainment, Universal Music Group, Warner Music Group","611","619","13646","6912707","27336956","9632104147","-7926","13703382","70482793","849","10000","4840000","4210021","2620155915","33737","32139587","1094","4230","1889765","183212","0","9849","4178161","180426","-902","5619420","1395","1281114","1516","3054708","62697","552","2401","2547","56","484","125332","2","0","0","0.4605535826859295","4.297341962839957"
"40","Skillet","United States","Rock","Warner Music Group, Universal Music Group, Big Indie Labels","624","691","12430","6208673","20323266","5813356049","-84645","11722570","26082206","985","0","4310000","5757100","3558076467","46469","32209980","527","46070","2421834","942801","0","8622","2412625","91813","10371","5442671","1463","889172","248","111259","124000","57","1886","3302","56","415","N/A","N/A","N/A","N/A","N/A","N/A"
"41","Alice In Chains","United States","Rock","BMG, Big Indie Labels","635","699","19121","6700931","21544441","4481101138","32698","11971297","69064721","1062","0","1910000","3973685","1640878910","27811","11098832","2916","986","162772","2301","0","9143","1534786","11843","-720","5197042","1260","1270551","148","56681","93423","5155","580","9816","65","1240","N/A","N/A","N/A","N/A","N/A","N/A"
"42","Keane","United Kingdom","Rock","Universal Music Group","647","423","7691","4107331","16339777","4888621791","59590","23267892","91861049","744","0","2060000","5888966","2334492299","25927","14041121","11231","178","132900","629","0","227","472079","308","-556","2250093","741","2122313","23","24111","10636","102","541","10537","95","2632","115105","38","2","224","0.7265076704383253","1701.1262996954663"
"43","RIIZE","South Korea","Pop","Big Indie Labels, Universal Music Group","651","4175","8047","1622478","4836017","775009429","53248","2610974","4328745","1608","0","1990000","2899444","881742769","97130","50705530","57","25905","4655523","2180851","0","15481","4964012","676348","68","141289","238","38629","N/A","N/A","N/A","42","12741","271","22","45","N/A","N/A","N/A","N/A","N/A","N/A"
"44","The 1975","United Kingdom","Rock","Warner Music Group","664","402","16807","8305174","24791821","10021290619","94468","18670312","99563104","1121","10000","3600000","3482317","1801936791","13743","18991835","5375","911","963826","8931","0","1251","3722433","0","-837","2583789","342","599739","173","1050105","25687","153","1794","3579","75","882","56706","3","0","0","8.202025068868394","8.8988839748785"
"45","The Smiths","United Kingdom","Rock","N/A","726","316","27039","8397873","34434189","7604538873","-99765","22495976","88455772","4537","0","1340000","2082037","644622582","18737","6131439","N/A","N/A","N/A","N/A","N/A","2537","1037341","19755","0","230","1568","1471575","349","104425","93884","0","740","7630","64","1689","N/A","N/A","N/A","N/A","N/A","N/A"
"46","Robbie Williams","United Kingdom","Pop","Sony Music Entertainment, Big Indie Labels, Universal Music Group","730","693","4619","3443403","11102822","4733914198","29079","13550334","115274485","746","0","2460000","3338896","2360891495","11699","11534430","2124","568","368787","2698","0","4137","3782859","46169","-375","5253382","901","1899270","20","31238","13072","603","75","36707","122","5075","26571","76","0","0","34.378965997182505","140.08318135802983"
"47","Lynyrd Skynyrd","United States","Rock","Universal Music Group, Big Indie Labels, Warner Music Group","736","481","14071","6165441","16736278","4952896301","126852","18667689","102946828","1285","10000","1650000","4028189","857508515","23869","5883821","5691","52","253","237","0","8019","398228","8514","179","5159198","1072","1026513","N/A","N/A","N/A","14232","291","15048","82","2627","134757","20","0","0","0.26645405647310455","5.329081129462091"
"48","For revenge","Indonesia","Rock","Sony Music Entertainment, Big Indie Labels","754","868","46131","5404751","15439536","2017610483","167644","10851533","9858446","2048","5000","539000","5819151","363174752","47254","2340974","579","13753","1527024","614960","0","14807","959579","165148","2094","467424","13","1131","7","5543","10030","1","14489","255","3","50","N/A","N/A","N/A","N/A","N/A","N/A"
"49","Charlie Brown Jr","Brazil","Rock","Sony Music Entertainment","777","787","36284","9856676","19011034","4934638335","-1152","8940434","22255663","1461","10000","2620000","4237895","1338125558","16169","9047452","N/A","546","306872","447","0","317","1545079","25206","-1853","3942570","3262","3904164","N/A","N/A","N/A","72","1513","4386","15","581","159694","1","0","0","0.052269324759165056","0.6690965325271148"
"50","Lenny Kravitz","United States","Rock","BMG, Big Indie Labels, Universal Music Group, Warner Music Group","789","683","7871","3767426","15127465","3518622060","415914","19406045","116007345","1556","0","1710000","2775021","1831081967","14550","10478070","1178","1727","1153297","38833","0","-354","6340272","35327","-1366","7085327","1070","1855236","37","27872","12490","668","142","23832","105","4897","2367","109","5","139","199.84022697402145","1756.4901768230577"
"51","R.E.M.","United States","Rock","Big Indie Labels, Universal Music Group","796","436","10872","5619257","15302121","5283668127","106073","21092884","137460309","1888","0","1850000","4076149","2644427675","16418","12115011","N/A","32","10583","92","0","672","781530","5891","-606","4115921","1491","2633709","81","23639","21525","183","77","34214","115","5804","94623","4","0","0","1.7990837028199764","3.189348071008765"
"52","The Smashing Pumpkins","United States","Rock","Big Indie Labels","814","644","13231","6403737","15669988","4646158935","172009","14167799","96569340","2284","0","1210000","1731409","939712772","10869","7457068","1484","510","860654","20061","0","1009","1514841","7418","-822","4112424","1258","1742689","114","1151961","46191","7723","465","10457","71","1819","N/A","N/A","N/A","N/A","N/A","N/A"
"53","Audioslave","United States","Rock","N/A","855","739","10913","5426656","13402990","3143469191","-84239","14457984","46791659","932","0","1070000","3965028","2260973654","14498","9320473","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-2016","2657955","1110","1370403","36","25523","15029","32","1106","5967","67","1117","N/A","N/A","N/A","N/A","N/A","N/A"
"54","Creed","United States","Rock","Big Indie Labels","862","738","14440","4663379","19657986","3454416009","-11894","14935663","41986781","1239","0","2200000","3028477","1511724972","16208","8434705","N/A","523","249867","2864","0","2650","561339","1303","0","3619354","1290","1508657","160","40039","110406","30","873","6921","72","1304","N/A","N/A","N/A","N/A","N/A","N/A"
"55","Rage Against The Machine","United States","Rock","Sony Music Entertainment, Big Indie Labels","1059","753","12328","7222784","10350958","4317556613","-280390","11132845","76972936","2258","0","1440000","1616384","857467046","12334","6399010","3981","N/A","N/A","N/A","N/A","834","1853760","11009","-622","5018959","1676","1940860","117","55253","19347","143","984","6546","59","969","N/A","N/A","N/A","N/A","N/A","N/A"
"56","Josiah Queen","United States","Religious","Sony Music Entertainment","1064","2711","14235","968021","15008833","921933589","177501","5723725","18237195","2649","15000","536000","10872649","204856561","223776","4951934","1131","7545","567340","182000","0","6136","1155245","149872","8456","1038970","154","8385","N/A","N/A","N/A","39","1381","5023","30","248","N/A","N/A","N/A","N/A","N/A","N/A"
"57","Sam Fender","United Kingdom","Rock","Universal Music Group, Big Indie Labels","1072","1143","6918","1338860","26539578","2592530330","827953","15989733","139618108","5460","1000","324000","1777394","222834705","8774","1700118","2226","5366","964665","203630","0","5545","1379720","14082","178","255666","379","77313","124","17962","154291","0","761","10878","90","1359","113545","4","2","166","0.7676421089618565","890.0026864734441"
"58","Breaking Benjamin","United States","Rock","BMG","1086","1138","8698","5354781","13467405","4687195363","-33379","8256435","32052851","1923","0","1710000","2069695","1776770001","10616","11447381","1874","1197","536414","20057","0","1383","1169858","26425","-1802","5454318","744","720954","97","62819","49400","0","845","7217","50","496","84666","N/A","N/A","N/A","N/A","N/A"
"59","Los Enanitos Verdes","Argentina","Rock","Sony Music Entertainment","1097","701","15721","5604880","16452337","3843121495","171909","14956953","44750625","1912","2000","706000","2713145","1690254582","8595","6802467","14228","79","19456","112","0","1575","302904","3969","-464","1445910","449","1002159","10","2886","2041","89","1064","5616","30","855","N/A","N/A","N/A","N/A","N/A","N/A"
"60","Marilyn Manson","United States","Rock","Big Indie Labels","1098","1418","5777","5114982","9525640","3956581234","12319","6868283","34833327","1160","0","4140000","4784089","3775713777","26149","28869546","1905","518","271527","1118","0","-68","6727797","67441","-2402","6604899","1076","1685555","119","116060","35327","165","1200","4846","57","708","133712","10","0","0","0.29486891501013207","4.62991404682306"
"61","Thirty Seconds To Mars","United States","Rock","Universal Music Group","1146","1152","8504","4169536","8045182","3398489217","-89661","10023300","43559481","1384","0","3340000","1748297","1723631892","17235","13528177","2627","0","372","0","0","3280","1946520","55235","1355","8749571","584","1746209","57","41060","18181","112","1339","4855","79","1245","136563","5","0","0","0.24204031566187767","4.840806313237554"
"62","Seether","South Africa","Rock","Big Indie Labels, Universal Music Group","1174","1200","7595","4008625","11701327","3314820296","-37958","9142560","31395683","1921","10000","1700000","2166425","1451772413","13331","10042923","2315","1246","385613","18950","0","1566","594920","9575","-186","3537230","540","545849","60","52074","63666","1","1401","4356","53","649","154205","6","0","0","0.07920613848165285","1.584122769633057"
"63","One Ok Rock","Japan","Rock","Warner Music Group","1186","2296","10376","6090298","11172085","3330906195","46070","3558294","7142216","1494","0","4990000","422927","2600979059","1801","26017753","2033","2236","1225083","91966","0","6861","3019672","238275","0","1714322","219","128696","N/A","N/A","N/A","20","8527","592","32","103","N/A","N/A","N/A","N/A","N/A","N/A"
"64","The Verve","United Kingdom","Rock","Universal Music Group","1204","837","7029","2904864","9630682","2380265205","226934","15809103","98524502","1434","0","1010000","2837982","1662313015","13165","7878084","N/A","N/A","N/A","N/A","N/A","733","200785","2240","0","1599526","0","1641776","N/A","N/A","N/A","15","672","8812","94","2753","N/A","N/A","N/A","N/A","N/A","N/A"
"65","Soundgarden","United States","Rock","Big Indie Labels, Universal Music Group","1313","991","11361","5365220","8490309","2640988198","53738","9620337","77563058","2829","2000","974000","1260761","694893964","9335","4833140","N/A","N/A","N/A","N/A","N/A","1495","827810","1153","-1182","3037543","808","1313928","103","49752","23368","576","619","8793","73","1569","N/A","N/A","N/A","N/A","N/A","N/A"
"66","Caifanes","Mexico","Rock","Sony Music Entertainment","1326","916","14990","5420081","14716877","3351532405","31864","9595968","31725514","2629","N/A","N/A","N/A","N/A","N/A","N/A","3491","N/A","N/A","N/A","N/A","786","654167","13634","-53","623577","378","849719","N/A","N/A","N/A","137","1731","3574","27","525","N/A","N/A","N/A","N/A","N/A","N/A"
"67","Dewa 19","Indonesia","Rock","Big Indie Labels","1378","811","69366","12702884","10159083","2370312017","27539","8434330","6199290","2612","1000","628000","3128245","1342924277","7057","5255239","7456","388","152465","1965","0","1169","803181","5333","779","310419","32","51292","N/A","N/A","N/A","5","7695","621","3","84","N/A","N/A","N/A","N/A","N/A","N/A"
"68","Cage The Elephant","United States","Rock","Sony Music Entertainment","1408","600","6101","4432427","13420722","6033753973","180151","15543029","68430786","3855","0","1330000","789330","724683853","5400","7562346","6624","733","103336","17496","0","-141","791565","14658","-482","1548711","688","563217","57","114135","21776","18","1400","4078","55","708","N/A","N/A","N/A","N/A","N/A","N/A"
"69","Shinedown","United States","Rock","Warner Music Group","1418","1309","7610","4704755","13001152","4339240023","59489","7662312","47383085","2827","0","1970000","2388606","1689849845","25537","11376210","3499","795","712967","25832","0","366","1012313","16603","6779","3347543","419","346313","108","48432","70904","454","513","10068","60","811","150517","8","0","0","0.1056081846422038","2.112163692844076"
"70","Jeff Buckley","United States","Rock","Universal Music Group","1449","1070","16295","2702223","15655809","2072978480","275787","11441283","34922268","4136","3000","691000","777393","391733913","8408","3114025","N/A","N/A","N/A","N/A","N/A","1254","349863","719","-161","806076","686","311180","150","21700","23940","11657","4036","1417","45","526","N/A","N/A","N/A","N/A","N/A","N/A"
"71","Café Tacvba","Mexico","Rock","Other Indie / Unsigned","1469","1390","9079","3988338","7922071","2920680584","-18651","7907729","41325535","1723","0","1470000","2569049","1739572205","9679","8146371","6779","29","132816","176","0","-150","551262","53","-1250","3888297","304","974564","N/A","N/A","N/A","780","2202","2974","34","548","N/A","N/A","N/A","N/A","N/A","N/A"
"72","Bunbury","Spain","Rock","Warner Music Group, Sony Music Entertainment, Big Indie Labels","1472","2119","3738","3138207","12045282","3499764820","-19608","5063164","27534616","1207","0","2900000","5906399","4148298903","17504","14329860","4240","102","102668","186","0","237","1037157","12918","-979","4503140","234","960881","N/A","N/A","N/A","66","3986","1647","25","258","N/A","N/A","N/A","N/A","N/A","N/A"
"73","ZZ Top","United States","Blues","Other Indie / Unsigned","1478","984","7448","5105410","8146864","3153321840","-33860","10126941","58772743","3795","1000","656000","1692106","1133476270","8105","6101568","8595","95","19877","N/A","0","N/A","N/A","N/A","-1192","5135048","1323","1481269","32","17216","10449","0","164","21625","85","3305","N/A","N/A","N/A","N/A","N/A","N/A"
"74","Hoobastank","United States","Rock","Universal Music Group, Warner Music Group, Big Indie Labels","1503","1060","5651","2873041","7144108","2088836920","11603","13467744","51845851","1419","0","1680000","3125307","1829446878","14146","10673079","12467","185","166656","334","0","206","155598","638","0","2041635","251","375751","N/A","N/A","N/A","39","1197","5370","81","1842","84727","N/A","N/A","N/A","N/A","N/A"
"75","León Larregui","Mexico","Rock","Universal Music Group, Big Indie Labels","1504","1341","9997","3103914","9740737","2669289845","-43652","8303698","25592033","1429","10000","2030000","2891583","1808591918","9556","7587690","4762","N/A","N/A","N/A","N/A","304","1256000","7351","-246","1354980","205","504742","N/A","N/A","N/A","40","12937","731","17","116","N/A","N/A","N/A","N/A","N/A","N/A"
"76","INXS","Australia","Rock","Universal Music Group, Warner Music Group, Big Indie Labels","1512","1077","5401","3205139","8770383","2784829253","257903","9672684","88254150","3685","3000","764000","1696644","776679479","10615","4789940","N/A","1493","149200","23036","0","688","230444","9816","2297","1095421","797","837609","2","5607","N/A","21","126","27660","108","4860","42112","33","0","0","15.791040306428869","35.68334423317238"
"77","Legião Urbana","Brazil","Rock","N/A","1525","1443","14072","7530938","8059122","2343221637","-49610","5897834","19290811","3720","0","1740000","417692","593261593","2225","4460831","N/A","0","23600","0","0","158","14880","26","0","1852289","1606","2862136","3","27245","236","14","784","7507","13","772","N/A","N/A","N/A","N/A","N/A","N/A"
